ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAK12,BREAK12A,BREAK12B,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONFAIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GAY,GEOCODE,GOVTDO10,HANDLEDEF12,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,HOUNY12,IMMDEPORT,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTL12,INTLOBAMA,INTLROMNEY,INTOUCH12,ISSUE12,LANDPHONE,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMA2,OBAMA4,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSNY12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SAMESEXM12,SENNY12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TAXDEF,TAXINC12,TEAPARTY12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,TRACK,UNIONHH12,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKPARENT,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
73447.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,Call 3,2.0,,,,,,,,Favors the wealthy,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,No,2.0,,Barack Obama,Barack Obama,Barack Obama,Expand it,Expand it or leave it as is,The Democratic candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Only Barack Obama,Yes,No,Barack Obama,,,No,,,,,Approve,Strongly approve,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,100.0,Barack Obama,,White,White,National questionnaire,White,East,,,,,Kirsten Gillibrand,Male,White men,,Suburbs,Suburbs,English, New York,,"Increase only on income over $250,000",,Election day exit poll,,,,,,Version 4,,No,,,,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,11705.0,0.805122911930084
45094.0,,,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,,,,Complete,,,,,Call 2,17.0,,,,,Getting better,George W. Bush,Getting better,,Unemployment,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,,,3.0,,,,,,,The Democratic candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,,,,Health care,,No,,Yes,Good,Excellent or good,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,107.0,Barack Obama,Has a vision for the future,Black,Black,National questionnaire,Black,East,,,,,Kirsten Gillibrand,Female,Black women,Married women,Suburbs,Suburbs,English, New York,Yes,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,Suburb,60s Suburbs,High-Growth Suburban Perimeter,Very upscale,10547.0,0.791298151016235
71187.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Black 18-29,Black 18-29,Black 18-29,,,,Complete,,,,,Call 3,15.0,,,,,,,,Favors the wealthy,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,No,1.0,,Barack Obama,Barack Obama,Barack Obama,Expand it,Expand it or leave it as is,The Democratic candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Only Barack Obama,Yes,No,Barack Obama,,,No,,,,,Approve,Strongly approve,,,,18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,10.0,Barack Obama,,Black,Black,National questionnaire,Black,East,,,,,Kirsten Gillibrand,Female,Black women,,"Cities over 500,000","Cities over 50,000",English, New York,,Not increase for anyone,,Election day exit poll,,,,,,Version 4,,No,,,,,,,,Extremely High Density Urban,Urban,Urban Core,Very downscale,10453.0,1.2707417011261
16725.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,,,,Complete,,,,,Call 1,13.0,,,,,,,,Favors the wealthy,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,No,1.0,,Barack Obama,Barack Obama,Barack Obama,Repeal all of it,Repeal some of it or repeal all of it,The Democratic candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Only Barack Obama,Yes,No,Barack Obama,,,Yes,,,,,Approve,Strongly approve,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Liberal,7.0,Barack Obama,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,East,,,,,Kirsten Gillibrand,Female,Latino women,,"Cities over 500,000","Cities over 50,000",English, New York,,Increase for all,,Election day exit poll,,,,,,Version 4,,No,,,,,,,,Extremely High Density Urban,Urban,Urban Core,Upscale,10463.0,1.18780446052551
16722.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,Latino 60+,Latino 65+,,,,Complete,An important factor,Important,Factor,,Call 1,2.0,,,No,,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,About the same,,2.0,Government should do more to solve problems,,,,,,The Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,,,Foreign policy,,Yes,All others,,,,,,,,,45+,65+,Men without children,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,,100.0,Barack Obama,Has a vision for the future,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,East,,,,,Kirsten Gillibrand,Male,Latino men,,Suburbs,Suburbs,English, New York,,,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,11705.0,0.941374361515045
73407.0,Legal,Legal in all cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,A few times a year,Occasionally,Catholic/Do not attend weekly,Complete,,,,No,Call 3,14.0,,,Yes,I strongly favor my candidate,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,1.0,,,,,,,The Democratic candidate,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,,,,,,Yes,Married with children,Yes,,,,,,,,18-44,18-64,Women with children,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Moderate,83.0,Barack Obama,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,East,Catholic,Catholic,,No,Kirsten Gillibrand,Female,Latino women,Married women,"Cities over 500,000","Cities over 50,000",English, New York,,,Omit,Election day exit poll,,,,,,Version 3,Non-white,No,All others,,,,No,,,Extremely High Density Urban,Urban,Urban Core,Very downscale,11416.0,0.365015178918839
71173.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,Call 3,27.0,Yes,Both regular land-line and cell phone service,No,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,No,4.0,,,,,,,The Democratic candidate,,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",,,,,,Yes,No,All others,Yes,,,,,,,The poor,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,21.0,Barack Obama,,White,White,National questionnaire,White,East,Catholic,Catholic,The rich,,Kirsten Gillibrand,Female,White women,Married women,Suburbs,Suburbs,English, New York,,,,Election day exit poll,,,,Generally going in the right direction,No,Version 5,White Catholics,No,,Yes,"Women, no kids",Working women,,,Working women,Suburb,60s Suburbs,High-Growth Suburban Perimeter,Very upscale,14031.0,0.861917853355408
45042.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,Call 2,24.0,No,Only regular land-line phone service,No,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,,No,4.0,,,,,,,The Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,,Yes,No,All others,No,,,,,,,The middle class,45+,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,72.0,Barack Obama,,White,White,National questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,The rich,,Kirsten Gillibrand,Female,White women,Non married women,Suburbs,Suburbs,English, New York,,,,Election day exit poll,,,,Seriously off on the wrong track,No,Version 5,White Protestants,Yes,,No,"Women, no kids",Non-working women,,,All others,Suburb,70s Suburbs,Urban Perimeter,Very upscale,13215.0,1.02197480201721
45035.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,Call 2,20.0,,,,,,,,Favors the wealthy,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,No,3.0,,Barack Obama,Barack Obama,Barack Obama,Leave it as is,Expand it or leave it as is,The Democratic candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Only Barack Obama,Yes,No,Barack Obama,,,No,,,,,Approve,Somewhat approve,,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,2.0,Barack Obama,,White,White,National questionnaire,White,East,,,,,Kirsten Gillibrand,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",English, New York,,"Increase only on income over $250,000",,Election day exit poll,,,,,,Version 4,,No,,,,,,,,Suburb,Urban,Urban Core,Upscale,12203.0,0.749028742313385
73376.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,All others,All others,,,,Complete,,,,,Call 3,17.0,,,,,Getting better,George W. Bush,Getting better,,Rising prices,College graduate,College graduate,More than High school graduate,Non white college degree,,,,,3.0,,,,,,,The Democratic candidate,,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and non white",,,,,The economy,,No,,Yes,Good,Excellent or good,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",,45+,18-64,,Independent/Something else,Non-black non-Democrat,All Other,Independent,All others,Moderate,110.0,Barack Obama,Has a vision for the future,Other,Asian,National questionnaire,Asian,East,,,,,Kirsten Gillibrand,Male,All other races,Married men,Suburbs,Suburbs,English, New York,No,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,10532.0,1.11589992046356
73363.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,,,,Complete,,,,,Call 3,15.0,,,,,Getting better,George W. Bush,Getting better,,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,1.0,,,,,,,The Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,,,The economy,,Yes,,Yes,Good,Excellent or good,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",,18-44,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Moderate,5.0,Barack Obama,Has a vision for the future,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,East,,,,,Kirsten Gillibrand,Female,Latino women,Married women,"Cities over 500,000","Cities over 50,000",English, New York,No,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,Extremely High Density Urban,Urban,Urban Core,Very downscale,10457.0,0.831463098526001
16673.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,,,,Call 1,2.0,Yes,Both regular land-line and cell phone service,No,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,No,2.0,,,,,,,The Democratic candidate,,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",,,,,,Yes,No,All others,Yes,,,,,,,The middle class,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,100.0,Barack Obama,,White,White,National questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,The rich,,Kirsten Gillibrand,Female,White women,Married women,Suburbs,Suburbs,English, New York,,,,Election day exit poll,,,,Generally going in the right direction,Yes,Version 5,White Protestants,No,,No,"Women, no kids",Non-working women,,,All others,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,11705.0,0.829696238040924
73358.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,A minor factor,Not important,Factor,,Call 3,25.0,,,No,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,Worse today,,4.0,Government is doing too many things better left to businesses and individuals,,,,,,The Democratic candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,The economy,,No,All others,Yes,,,,,,,,45+,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,46.0,Barack Obama,Is a strong leader,White,White,National questionnaire,White,East,,,,,Kirsten Gillibrand,Male,White men,Married men,Suburbs,Suburbs,English, New York,,,,Election day exit poll,Just today,Just today or in the last few days,Just today or in the last few days or in October,,,Version 1,,No,,,,,,,,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,14616.0,1.00587391853333
73353.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,Call 3,2.0,Yes,Both regular land-line and cell phone service,Yes,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,,No,2.0,,,,,,,The Democratic candidate,,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",,,,,,Yes,No,Married with children,Yes,,,,,,,The middle class,18-44,18-64,Men with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,100.0,Barack Obama,,White,White,National questionnaire,White,East,Catholic,Catholic,The rich,,Kirsten Gillibrand,Male,White men,Married men,Suburbs,Suburbs,English, New York,,,,Election day exit poll,,,,Seriously off on the wrong track,Yes,Version 5,White Catholics,No,,Yes,All men,Working men,,,All others,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,11705.0,0.805122911930084
43639.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,,,,Call 2,24.0,,,,,Getting better,George W. Bush,Getting better,,Unemployment,College graduate,College graduate,More than High school graduate,White college degree,,,,,4.0,,,,,,,The Democratic candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,Health care,,No,,No,Not so good,Not so good or poor,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,72.0,Barack Obama,Shares my values,White,White,National questionnaire,White,East,,,,,Kirsten Gillibrand,Female,White women,Non married women,Suburbs,Suburbs,English, New York,Yes,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,Suburb,70s Suburbs,Urban Perimeter,Very upscale,13215.0,0.954074144363403
44996.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,A minor factor,Not important,Factor,,Call 2,17.0,,,No,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,About the same,,3.0,Government should do more to solve problems,,,,,,The Democratic candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,The economy,,No,All others,No,,,,,,,,18-44,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,107.0,Barack Obama,Cares about people like me,White,White,National questionnaire,White,East,,,,,Kirsten Gillibrand,Female,White women,Non married women,Suburbs,Suburbs,English, New York,,,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,Suburb,60s Suburbs,High-Growth Suburban Perimeter,Very upscale,10547.0,0.785136938095093
44989.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,Latino 45-59,Latino 45-64,,,,Complete,,,,,Call 2,25.0,,,,,,,,Favors the wealthy,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,Yes,4.0,,Barack Obama,Barack Obama,Barack Obama,Expand it,Expand it or leave it as is,The Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Only Barack Obama,Yes,No,Barack Obama,,,Yes,,,,,Approve,Strongly approve,,,,45+,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Liberal,50.0,Barack Obama,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,East,,,,,Kirsten Gillibrand,Male,Latino men,,"Cities 50,000-500,000","Cities over 50,000",English, New York,,"Increase only on income over $250,000",,Election day exit poll,,,,,,Version 4,,No,,,,,,,,High Density Urban,Urban,Urban Core,Very downscale,14604.0,1.06683599948883
16139.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,All others,All others,,,,Complete,,,,,Call 1,14.0,Yes,Only cell phone service,No,,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Favorable,,No,1.0,,,,,,,The Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,,,,No,No,All others,No,,,,,,,The middle class,18-44,18-64,Women without children,Independent/Something else,Non-black non-Democrat,All Other,Independent,All others,Moderate,83.0,Barack Obama,,Other,Other,National questionnaire,Other,East,Protestant/Other Non-Catholic Christian,Protestant,The middle class,,Kirsten Gillibrand,Female,All other races,Non married women,"Cities over 500,000","Cities over 50,000",English, New York,,,,Election day exit poll,,,,Omit,Yes,Version 5,Non-white,No,,No,"Women, no kids",Non-working women,,,All others,Extremely High Density Urban,Urban,Urban Core,Very downscale,11416.0,0.398430913686752
