ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BROWNLIB,CALL,CDNUM,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVBROWN2,FAVOBAMA2,FAVROMN2,FAVWARREN2,GEOCODE,GOVTDO10,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,ISSUE12,LATINO,MARRIED,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSMA12,QRACE3,QRACEAI,QTYPE,QUALSEN12MA,RACE,REGION,SENMA12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,UNFAIRMA12,UNFRBROWN,UNFRWARREN,VERSION,WARRENLIB,WHNCLINC,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
64247.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Complete,Too conservative,Call 3,7.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Favorable,Unfavorable,Favorable,1.0,Government should do more to solve problems,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",The economy,No,No,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,17.0,Barack Obama,White,White,State questionnaire,Cares about people like me,White,East,Elizabeth Warren,Female,White women,Non married women,"Cities over 500,000","Cities over 50,000",Massachusetts,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Scott Brown or both of them,Only Elizabeth Warren or both of them,Version 1,About right,Yes,Extremely High Density Urban,Urban,Urban Core,Upscale,2135.0,0.915009081363678
21683.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Too conservative,Call 1,1.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Unfavorable,Favorable,5.0,Government should do more to solve problems,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,Yes,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,37.0,Barack Obama,White,White,State questionnaire,Is honest and trustworthy,White,East,Elizabeth Warren,Female,White women,Married women,Suburbs,Suburbs,Massachusetts,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Scott Brown or both of them,Only Elizabeth Warren or both of them,Version 1,About right,No,Suburb,60s Suburbs,Urban Perimeter,Upscale,1028.0,0.936255753040314
66215.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,About right,Call 3,6.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Unfavorable,Favorable,2.0,Government should do more to solve problems,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",The economy,No,No,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,79.0,Barack Obama,White,White,State questionnaire,Is my party's candidate,White,East,Elizabeth Warren,Female,White women,Non married women,Suburbs,Suburbs,Massachusetts,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Neither of them,Only Elizabeth Warren or neither of them,Only Scott Brown or neither of them,Version 1,About right,No,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,1867.0,1.12660801410675
21638.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Too conservative,Call 1,1.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Unfavorable,Favorable,5.0,Government should do more to solve problems,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",The economy,No,Yes,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,63.0,Barack Obama,White,White,State questionnaire,Is willing to compromise,White,East,Elizabeth Warren,Female,White women,Married women,Suburbs,Suburbs,Massachusetts,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Only Scott Brown,Only Scott Brown or both of them,Only Scott Brown or neither of them,Version 1,About right,No,Extremely Low Density Rural,60s Suburbs,Urban Perimeter,Downscale,1245.0,0.656631410121918
62117.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Too conservative,Call 3,1.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Unfavorable,Favorable,5.0,Government should do more to solve problems,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,Yes,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50.0,Barack Obama,White,White,State questionnaire,Is honest and trustworthy,White,East,Elizabeth Warren,Male,White men,Married men,Suburbs,Suburbs,Massachusetts,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Only Scott Brown,Only Scott Brown or both of them,Only Scott Brown or neither of them,Version 1,About right,No,Suburb,60s Suburbs,Urban Perimeter,Very downscale,1040.0,1.14003109931946
18693.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,About right,Call 1,6.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Favorable,Unfavorable,Favorable,2.0,Government should do more to solve problems,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",The economy,No,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,79.0,Barack Obama,White,White,State questionnaire,Omit,White,East,Elizabeth Warren,Male,White men,Married men,Suburbs,Suburbs,Massachusetts,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Only Scott Brown,Only Scott Brown or both of them,Only Scott Brown or neither of them,Version 1,About right,No,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,1867.0,1.24204730987549
37818.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,About right,Call 2,4.0,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Favorable,Unfavorable,Favorable,4.0,Government should do more to solve problems,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",The economy,No,Yes,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,81.0,Barack Obama,White,White,State questionnaire,Is honest and trustworthy,White,East,Elizabeth Warren,Male,White men,Married men,Suburbs,Suburbs,Massachusetts,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Neither of them,Only Elizabeth Warren or neither of them,Only Scott Brown or neither of them,Version 1,Too conservative,Yes,Suburb,60s Suburbs,Urban Perimeter,Upscale,2769.0,0.879524827003479
66088.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,Latino 60+,Latino 45-64,Complete,Too liberal,Call 3,7.0,High school graduate,No college degree,High school graduate or less,Non white no college degree,Unfavorable,Favorable,Unfavorable,Favorable,1.0,Government should do more to solve problems,,,,,,,The economy,Yes,Yes,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Conservative,10.0,Barack Obama,Other,Hispanic/Latino,State questionnaire,Cares about people like me,Hispanic/Latino,East,Elizabeth Warren,Male,Latino men,Married men,"Cities over 500,000","Cities over 50,000",Massachusetts,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Only Scott Brown,Only Scott Brown or both of them,Only Scott Brown or neither of them,Version 1,About right,No,Extremely High Density Urban,Urban,Urban Core,Very downscale,2119.0,0.932312846183777
37728.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Too conservative,Call 2,4.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Unfavorable,Favorable,4.0,Government should do more to solve problems,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",The economy,No,Yes,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,81.0,Barack Obama,White,White,State questionnaire,Cares about people like me,White,East,Elizabeth Warren,Female,White women,Married women,Suburbs,Suburbs,Massachusetts,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Omit,Omit,Omit,Version 1,About right,No,Suburb,60s Suburbs,Urban Perimeter,Upscale,2769.0,0.942126274108887
37714.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Too conservative,Call 2,8.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Unfavorable,Favorable,1.0,Government should do more to solve problems,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",The economy,No,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,13.0,Barack Obama,White,White,State questionnaire,Cares about people like me,White,East,Elizabeth Warren,Male,White men,Married men,"Cities over 500,000","Cities over 50,000",Massachusetts,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Neither of them,Only Elizabeth Warren or neither of them,Only Scott Brown or neither of them,Version 1,About right,No,High Density Urban,Urban,Urban Core,Upscale,2130.0,0.932312846183777
21505.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Too conservative,Call 1,1.0,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Unfavorable,Favorable,5.0,Government should do more to solve problems,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",The economy,No,No,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,63.0,Barack Obama,White,White,State questionnaire,Cares about people like me,White,East,Elizabeth Warren,Female,White women,Non married women,Suburbs,Suburbs,Massachusetts,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Only Scott Brown,Only Scott Brown or both of them,Only Scott Brown or neither of them,Version 1,About right,No,Extremely Low Density Rural,60s Suburbs,Urban Perimeter,Downscale,1245.0,0.656631410121918
20850.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Too conservative,Call 1,9.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Unfavorable,Favorable,3.0,Government should do more to solve problems,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",The economy,,No,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,38.0,Barack Obama,White,White,State questionnaire,Is honest and trustworthy,White,East,Elizabeth Warren,Female,White women,Non married women,Suburbs,Suburbs,Massachusetts,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Scott Brown or both of them,Only Elizabeth Warren or both of them,Version 1,About right,No,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2540.0,0.649595499038696
21499.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Too conservative,Call 1,5.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Favorable,Unfavorable,Favorable,2.0,Government should do more to solve problems,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",The economy,No,Yes,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,41.0,Barack Obama,White,White,State questionnaire,Is honest and trustworthy,White,East,Elizabeth Warren,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Massachusetts,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Only Scott Brown,Only Scott Brown or both of them,Only Scott Brown or neither of them,Version 1,About right,No,Suburb,Urban,Urban Core,Very upscale,1701.0,0.899460434913635
21405.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,About right,Call 1,4.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Favorable,Unfavorable,Favorable,4.0,Government should do more to solve problems,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",The economy,No,Yes,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,42.0,Barack Obama,White,White,State questionnaire,Cares about people like me,White,East,Elizabeth Warren,Male,White men,Married men,Suburbs,Suburbs,Massachusetts,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Only Scott Brown,Only Scott Brown or both of them,Only Scott Brown or neither of them,Version 1,Too liberal,No,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,2038.0,0.853270351886749
37598.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Too conservative,Call 2,1.0,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,Unfavorable,Favorable,5.0,Government should do more to solve problems,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",The economy,No,No,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,37.0,Barack Obama,White,White,State questionnaire,Cares about people like me,White,East,Elizabeth Warren,Female,White women,Non married women,Suburbs,Suburbs,Massachusetts,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Scott Brown or both of them,Only Elizabeth Warren or both of them,Version 1,About right,Yes,Suburb,60s Suburbs,Urban Perimeter,Upscale,1028.0,0.936255753040314
