ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BRNAGAIN,CALL,CDNUM,DESCRIBP12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,IMMDEPORT,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARRIED,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSAL12,QRACE3,QRACEAI,QTYPE,RACE,REGION,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHNCLINC,WHTEVANG,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
23717.0,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,Once a week,Weekly,Complete,Yes,Call 1,3.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,About the same,3.0,Government should do more to solve problems,Barack Obama,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Barack Obama,Foreign policy,No,No,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,65.0,Barack Obama,Black,Black,State questionnaire,Black,South,Female,Black women,Non married women,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Extremely Low Density Rural,Rural,Rural,Very downscale,36083.0,0.840046882629395
46321.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,Complete,No,Call 2,6.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,About the same,3.0,Government should do more to solve problems,Barack Obama,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,Foreign policy,No,Yes,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,45.0,Barack Obama,White,White,State questionnaire,White,South,Female,White women,Married women,Suburbs,Suburbs,Alabama,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,80s Suburbs,Urban Perimeter,Very upscale,35243.0,0.825122714042664
23483.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,All others,All others,Omit,Omit,Complete,No,Call 1,5.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,Better today,1.0,Government is doing too many things better left to businesses and individuals,Barack Obama,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,Foreign policy,,,45+,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent,All others,Moderate,96.0,Barack Obama,Other,American Indian,State questionnaire,Other,South,,,,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,Urban,Urban Core,Very upscale,35603.0,0.572324395179749
46855.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Never,Never,Complete,Yes,Call 2,2.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Worse today,4.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,Foreign policy,No,Yes,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Conservative,24.0,Mitt Romney,White,White,State questionnaire,White,South,Male,White men,Married men,Suburbs,Suburbs,Alabama,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,36362.0,1.0964674949646
45623.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Complete,Yes,Call 2,6.0,I dislike the other candidates,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,Worse today,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,Foreign policy,No,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,,13.0,Mitt Romney,White,White,State questionnaire,White,South,Male,White men,Married men,Suburbs,Suburbs,Alabama,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,White Born-again/Evangelical Christians,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,35115.0,1.47804415225983
28341.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,More than once a week,Weekly,Complete,Yes,Call 1,4.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,About the same,1.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,Foreign policy,No,No,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,61.0,Mitt Romney,White,White,State questionnaire,White,South,Female,White women,Non married women,Suburbs,Suburbs,Alabama,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,White Born-again/Evangelical Christians,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,35643.0,1.02206766605377
25161.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Never,Never,Complete,No,Call 1,5.0,I dislike the other candidates,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Unfavorable,About the same,1.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,Foreign policy,No,No,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Conservative,96.0,Mitt Romney,White,White,State questionnaire,White,South,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,All others,Suburb,Urban,Urban Core,Very upscale,35603.0,1.26934206485748
67250.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Never,Never,Complete,No,Call 3,5.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,Better today,1.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Deported to the country they came from,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,Foreign policy,No,Yes,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,96.0,Mitt Romney,White,White,State questionnaire,White,South,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,All others,Suburb,Urban,Urban Core,Very upscale,35603.0,1.28737807273865
68985.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,More than once a week,Weekly,Complete,Yes,Call 3,2.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,Worse today,4.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,Foreign policy,No,Yes,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,24.0,Mitt Romney,White,White,State questionnaire,White,South,Male,White men,Married men,Suburbs,Suburbs,Alabama,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,White Born-again/Evangelical Christians,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,36362.0,1.0964674949646
31036.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Complete,Yes,Call 1,6.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,About the same,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,Foreign policy,No,Yes,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,101.0,Mitt Romney,White,White,State questionnaire,White,South,Male,White men,Married men,Suburbs,Suburbs,Alabama,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,35080.0,1.1218888759613
26950.0,30-44,30-59,18-44,30-44,40-49,40-44,Black 30-44,Black 30-44,Black 30-44,Once a week,Weekly,Complete,Yes,Call 1,6.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,Better today,2.0,Government should do more to solve problems,Barack Obama,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Barack Obama,Federal budget deficit,No,Yes,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,101.0,Barack Obama,Black,Black,State questionnaire,Black,South,Male,Black men,Married men,Suburbs,Suburbs,Alabama,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,35080.0,0.897458672523499
24652.0,30-44,30-59,18-44,30-44,30-39,30-39,Black 30-44,Black 30-44,Black 30-44,Once a week,Weekly,Complete,Yes,Call 1,6.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,Better today,2.0,Government should do more to solve problems,Barack Obama,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Barack Obama,Federal budget deficit,No,Yes,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent,All others,Moderate,101.0,Barack Obama,Black,Black,State questionnaire,Black,South,Male,Black men,Married men,Suburbs,Suburbs,Alabama,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,35080.0,0.897458672523499
28923.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,All others,All others,A few times a year,Occasionally,Complete,No,Call 1,6.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,Better today,2.0,Government should do more to solve problems,Barack Obama,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",Barack Obama,Federal budget deficit,No,No,45+,18-64,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Liberal,101.0,Barack Obama,Other,Other,State questionnaire,Other,South,Female,All other races,Non married women,Suburbs,Suburbs,Alabama,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,35080.0,0.693242073059082
67116.0,30-44,30-59,18-44,30-44,30-39,30-39,Black 30-44,Black 30-44,Black 30-44,Once a week,Weekly,Complete,Yes,Call 3,4.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,About the same,1.0,Government should do more to solve problems,Barack Obama,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,Federal budget deficit,No,No,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,61.0,Barack Obama,Black,Black,State questionnaire,Black,South,Male,Black men,Non married men,Suburbs,Suburbs,Alabama,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,35643.0,0.493107408285141
25347.0,18-29,18-29,18-44,18-29,25-29,25-29,Black 18-29,Black 18-29,Black 18-29,A few times a month,Occasionally,Complete,Yes,Call 1,7.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,About the same,3.0,Government should do more to solve problems,Barack Obama,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,Federal budget deficit,No,No,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent,All others,Conservative,75.0,Barack Obama,Black,Black,State questionnaire,Black,South,Female,Black women,Non married women,Rural,Small Cities/Rural,Alabama,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Low Density Rural,Rural,Rural,Downscale,36732.0,0.839781761169434
24104.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,Complete,No,Call 1,6.0,I dislike the other candidates,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,About the same,2.0,Government should do more to solve problems,Barack Obama,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Federal budget deficit,No,Yes,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,13.0,Barack Obama,White,White,State questionnaire,White,South,Male,White men,Married men,Suburbs,Suburbs,Alabama,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,All others,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,35115.0,0.922724723815918
46276.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Never,Never,Complete,No,Call 2,2.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,About the same,4.0,Government should do more to solve problems,Barack Obama,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Federal budget deficit,No,No,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,24.0,Barack Obama,White,White,State questionnaire,White,South,Male,White men,Non married men,Suburbs,Suburbs,Alabama,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,36362.0,0.699459671974182
26231.0,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,More than once a week,Weekly,Complete,Yes,Call 1,6.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,Better today,2.0,Government is doing too many things better left to businesses and individuals,Barack Obama,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Barack Obama,Federal budget deficit,No,Yes,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,101.0,Barack Obama,Black,Black,State questionnaire,Black,South,Female,Black women,Married women,Suburbs,Suburbs,Alabama,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,35080.0,0.888310432434082
