ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAK12,BREAK12A,BREAK12B,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONFAIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GAY,GEOCODE,GOVTDO10,HANDLEDEF12,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,HOUAZ12,IMMDEPORT,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTL12,INTLOBAMA,INTLROMNEY,INTOUCH12,ISSUE12,LANDPHONE,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMA2,OBAMA4,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSAZ12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SAMESEXM12,SENAZ12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TAXDEF,TAXINC12,TEAPARTY12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,TRACK,UNIONHH12,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKPARENT,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
73529.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,Call 3,6.0,,,,,,,,Favors the wealthy,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,No,1.0,,Mitt Romney,Mitt Romney,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,The Republican candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Only Mitt Romney,No,Yes,Mitt Romney,,,No,,,,,Disapprove,Strongly disapprove,,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,66.0,Mitt Romney,,White,White,National questionnaire,White,West,,,,,Richard Carmona,Male,White men,,"Cities over 500,000","Cities over 50,000",English,Arizona,,Not increase for anyone,,Election day exit poll,,,,,,Version 4,,No,,,,,,,,High Density Urban,Urban,Urban Core,Upscale,85029.0,1.46790552139282
53613.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,Call 2,6.0,,,,,,,,Is fair to most Americans,,College graduate,College graduate,More than High school graduate,White college degree,,,,Yes,1.0,,Mitt Romney,Mitt Romney,Mitt Romney,Leave it as is,Expand it or leave it as is,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Only Mitt Romney,No,Yes,Mitt Romney,,,No,,,,,Disapprove,Strongly disapprove,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,66.0,Mitt Romney,,White,White,National questionnaire,White,West,,,,,Richard Carmona,Male,White men,,"Cities over 500,000","Cities over 50,000",English,Arizona,,Increase for all,,Election day exit poll,,,,,,Version 4,,No,,,,,,,,High Density Urban,Urban,Urban Core,Upscale,85029.0,1.70208156108856
56208.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,Call 2,9.0,,,,,Getting better,Barack Obama,Getting better,,The housing market,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,1.0,,,,,,,Other,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,Foreign policy,,No,,No,Good,Excellent or good,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,53.0,Mitt Romney,Shares my values,White,White,National questionnaire,White,West,,,,,Richard Carmona,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,No,,,Election day exit poll,,,,,,Version 2,,Yes,,,,,,,,High Density Urban,Urban,Urban Core,Upscale,85210.0,1.45572757720947
27129.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,,,,Call 1,5.0,,,,,Getting better,George W. Bush,Getting better,,The housing market,College graduate,College graduate,More than High school graduate,White college degree,,,,,1.0,,,,,,,The Republican candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,Federal budget deficit,,No,,Yes,Good,Excellent or good,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,54.0,Other,Has a vision for the future,White,White,National questionnaire,White,West,,,,,Richard Carmona,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Yes,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,High Density Urban,Urban,Urban Core,Upscale,85204.0,0.256306797266006
11496.0,Legal,Legal in most cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Once a week,Weekly,Catholic/Attend weekly,Complete,,,,No,,5.0,,,No,I like my candidate but with reservations,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,1.0,,,,,,,The Democratic candidate,Offered a chance to apply for legal status,,,,,,,,,,,,,No,All others,No,,,,,,,,45+,65+,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50012.0,,,White,White,National questionnaire,White,West,Catholic,Catholic,,Yes,Jeff Flake,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,,,Oppose,Telephone survey,,,,,,Version 3,White Catholics,,All others,,,,No,All others,,High Density Urban,Urban,Urban Core,Upscale,85205.0,0.14378222823143
52885.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,Call 2,5.0,Yes,Only cell phone service,Yes,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,,No,1.0,,,,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,,No,No,,,,,,,,,The poor,45+,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,54.0,Barack Obama,,White,White,National questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other christian,The rich,,Jeff Flake,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,,,,Election day exit poll,,,,Omit,No,Version 5,White Protestants,Yes,,Yes,Working mom,Working women,,,Working women,High Density Urban,Urban,Urban Core,Upscale,85204.0,0.456566095352173
12990.0,,,65+,60+,45+,60+,65+,65 or over,Black 60+,Black 60+,Black 65+,,,,Complete,,,,,,5.0,Yes,Both regular land-line and cell phone service,No,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,,No,1.0,,,,,,,The Democratic candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,,,,,Yes,No,All others,No,,,,,,,The poor,45+,65+,Women without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,50012.0,Barack Obama,,Black,Black,National questionnaire,Black,West,Protestant/Other Non-Catholic Christian,Other christian,The rich,,Jeff Flake,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,,,,Telephone survey,,,,Generally going in the right direction,Yes,Version 5,Non-white,No,,No,"Women, no kids",Non-working women,,,All others,High Density Urban,Urban,Urban Core,Upscale,85251.0,0.0910737365484238
11522.0,Illegal,Illegal in most cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Once a week,Weekly,Catholic/Attend weekly,Complete,,,,No,,5.0,,,No,I dislike the other candidates,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,1.0,,,,,,,The Democratic candidate,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,,,No,All others,Yes,,,,,,,,45+,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50012.0,Barack Obama,,White,White,National questionnaire,White,West,Catholic,Catholic,,Yes,Jeff Flake,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,,,Oppose,Telephone survey,,,,,,Version 3,White Catholics,Yes,All others,,,,No,All others,,High Density Urban,Urban,Urban Core,Upscale,85205.0,0.154581874608994
75449.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,Latino 18-29,Latino 18-29,,,,Complete,,,,,Call 3,9.0,Yes,Both regular land-line and cell phone service,No,,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,,No,1.0,,,,,,,The Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,,,,Yes,Yes,All others,No,,,,,,,The poor,18-44,18-64,Women without children,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Conservative,53.0,Barack Obama,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,West,Protestant/Other Non-Catholic Christian,Mormon,The rich,,Jeff Flake,Female,Latino women,Non married women,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,,,,Election day exit poll,,,,Seriously off on the wrong track,No,Version 5,Non-white,No,,,,,,,,High Density Urban,Urban,Urban Core,Upscale,85210.0,0.570748150348663
12298.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,,7.0,,,,,,,,Favors the wealthy,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,No,1.0,,Mitt Romney,Omit,Barack Obama,Repeal some of it,Repeal some of it or repeal all of it,The Republican candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Only Barack Obama,Yes,No,Barack Obama,,,No,,,,,Approve,Somewhat approve,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,50018.0,Barack Obama,,White,White,National questionnaire,White,West,,,,,Jeff Flake,Female,White women,,"Cities over 500,000","Cities over 50,000",English,Arizona,,"Increase only on income over $250,000",,Telephone survey,,,,,,Version 4,,No,,,,,,,,High Density Urban,Urban,Urban Core,Upscale,85032.0,0.270663499832153
52296.0,Illegal,Illegal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,More than once a week,Weekly,All others,Complete,,,,No,Call 2,5.0,,,Yes,I strongly favor my candidate,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,1.0,,,,,,,,Deported to the country they came from,,,,,,,,,,,,,No,Married with children,Yes,,,,,,,,18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,54.0,Mitt Romney,,White,White,National questionnaire,White,West,Something else,Other,,No,Jeff Flake,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,,,Neutral,Election day exit poll,,,,,,Version 3,White something else,,All others,,,,No,All others,,High Density Urban,Urban,Urban Core,Upscale,85204.0,0.791599631309509
29198.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,,,,Call 1,6.0,Yes,Both regular land-line and cell phone service,No,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,,1.0,,,,,,,,,,,,,,,,,,,,Yes,No,All others,Yes,,,,,,,Omit,45+,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,66.0,Mitt Romney,,White,White,National questionnaire,White,West,,,Omit,,Jeff Flake,Male,White men,Married men,"Cities over 500,000","Cities over 50,000",English,Arizona,,,,Election day exit poll,,,,Seriously off on the wrong track,No,Version 5,,No,,Yes,All men,Working men,,,All others,High Density Urban,Urban,Urban Core,Upscale,85029.0,0.811323761940002
27786.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,Call 1,5.0,,,,,,,,Is fair to most Americans,,College graduate,College graduate,More than High school graduate,White college degree,,,,No,1.0,,Mitt Romney,Mitt Romney,Mitt Romney,Repeal some of it,Repeal some of it or repeal all of it,Did not vote,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Both of them,Yes,Yes,Mitt Romney,,,No,,,,,Disapprove,Strongly disapprove,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,54.0,Mitt Romney,,White,White,National questionnaire,White,West,,,,,Jeff Flake,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,,Not increase for anyone,,Election day exit poll,,,,,,Version 4,,No,,,,,,,,High Density Urban,Urban,Urban Core,Upscale,85204.0,0.794143676757813
75971.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,Call 3,9.0,Yes,Only cell phone service,No,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,,No,1.0,,,,,,,Did not vote,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,,No,No,All others,Yes,,,,,,,The poor,18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Liberal,53.0,Mitt Romney,,White,White,National questionnaire,White,West,Catholic,Catholic,The rich,,Jeff Flake,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,,,,Election day exit poll,,,,Seriously off on the wrong track,No,Version 5,White Catholics,Yes,,Yes,All men,Working men,,,All others,High Density Urban,Urban,Urban Core,Upscale,85210.0,0.804592967033386
31554.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,,,,Call 1,9.0,,,,,Staying about the same,George W. Bush,Poor and staying the same,,Rising prices,College graduate,College graduate,More than High school graduate,White college degree,,,,,1.0,,,,,,,Did not vote,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,The economy,,No,,No,Not so good,Not so good or poor,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,53.0,Mitt Romney,Shares my values,White,White,National questionnaire,White,West,,,,,Jeff Flake,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,No,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,High Density Urban,Urban,Urban Core,Upscale,85210.0,1.27350306510925
73919.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,,,,Call 3,6.0,,,,,Getting worse,Barack Obama,Worse,,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,1.0,,,,,,,The Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,Federal budget deficit,,No,,No,Not so good,Not so good or poor,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,66.0,Mitt Romney,Shares my values,White,White,National questionnaire,White,West,,,,,Jeff Flake,Male,White men,Non married men,"Cities over 500,000","Cities over 50,000",English,Arizona,No,,,Election day exit poll,,,,,,Version 2,,Yes,,,,,,,,High Density Urban,Urban,Urban Core,Upscale,85029.0,1.48901891708374
11460.0,Illegal,Illegal in most cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,All others,All others,Once a week,Weekly,All others,Complete,,,,No,,2.0,,,No,I strongly favor my candidate,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,,2.0,,,,,,,The Republican candidate,Omit,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,,,,,,No,All others,Yes,,,,,,,,45+,65+,Men without children,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Moderate,50004.0,Mitt Romney,,Other,Other,National questionnaire,Other,West,Protestant/Other Non-Catholic Christian,Other christian,,No,Jeff Flake,Male,All other races,Married men,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,,,Support,Telephone survey,,,,,,Version 3,Non-white,No,All others,,,,No,,,High Density Urban,Urban,Urban Core,Upscale,85710.0,0.0493494756519794
9902.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,All others,All others,,,,Complete,,,,,,2.0,,,No,,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,Worse today,,2.0,Government is doing too many things better left to businesses and individuals,,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,,,The economy,,No,All others,No,,,,,,,,45+,65+,Women without children,Independent/Something else,Non-black non-Democrat,All Other,Something else,All others,Conservative,50004.0,Mitt Romney,Is a strong leader,Other,American Indian,National questionnaire,Other,West,,,,,Jeff Flake,Female,All other races,Non married women,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,,,,Telephone survey,Before that,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,High Density Urban,Urban,Urban Core,Upscale,85710.0,0.0696412026882172
