ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAK12,BREAK12A,BREAK12B,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONFAIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GAY,GEOCODE,GOVTDO10,HANDLEDEF12,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,HOUCA12,IMMDEPORT,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTL12,INTLOBAMA,INTLROMNEY,INTOUCH12,ISSUE12,LANDPHONE,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMA2,OBAMA4,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PROP30CA,PRSCA12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SAMESEXM12,SENCA12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TAXDEF,TAXINC12,TEAPARTY12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,TRACK,UNIONHH12,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKPARENT,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
34412.0,Legal,Legal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,All others,Complete,,,,No,Call 1,28.0,,,No,I strongly favor my candidate,,,,,,No high school diploma,No college degree,High school graduate or less,White no college degree,,,,,4.0,,,,,,,A Democratic candidate,Omit,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,,,No,All others,No,,,,,,,,45+,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,34.0,No,Barack Obama,,White,White,National questionnaire,White,West,None,None,,Yes,Dianne Feinstein,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",English,California,,,Neutral,Election day exit poll,,,,,,Version 3,White none,Yes,All others,,,,No,All others,,High Density Urban,Urban,Urban Core,Very upscale,91214.0,0.419050514698029
34150.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,Call 1,28.0,,,,,,,,Favors the wealthy,,College graduate,College graduate,More than High school graduate,White college degree,,,,No,4.0,,Barack Obama,Barack Obama,Barack Obama,Leave it as is,Expand it or leave it as is,A Democratic candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Only Barack Obama,Yes,No,Barack Obama,,,No,,,,,Approve,Somewhat approve,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,34.0,No,Barack Obama,,White,White,National questionnaire,White,West,,,,,Dianne Feinstein,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",English,California,,Not increase for anyone,,Election day exit poll,,,,,,Version 4,,No,,,,,,,,High Density Urban,Urban,Urban Core,Very upscale,91214.0,0.419050514698029
33899.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,A minor factor,Not important,Factor,,Call 1,35.0,,,No,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Better today,,5.0,Government should do more to solve problems,,,,,,A Democratic candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,The economy,,No,All others,Yes,,,,,,,,18-44,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,82.0,No,Barack Obama,Shares my values,White,White,National questionnaire,White,West,,,,,Dianne Feinstein,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",English,California,,,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,High Density Urban,Urban,Urban Core,Very downscale,91764.0,0.556979596614838
33813.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,Call 1,45.0,Yes,Only cell phone service,Yes,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,No,5.0,,,,,,,A Democratic candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,,,No,No,All others,No,,,,,,,Omit,45+,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Liberal,62.0,No,Barack Obama,,White,White,National questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other christian,Omit,,Dianne Feinstein,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",English,California,,,,Election day exit poll,,,,Seriously off on the wrong track,No,Version 5,White Protestants,No,,Yes,Working mom,Working women,,,Working women,Suburb,Urban,Urban Core,Very upscale,92620.0,0.620895326137543
33766.0,,,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,,,,Complete,,,,,Call 1,35.0,,,,,,,,Favors the wealthy,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,No,5.0,,Barack Obama,Barack Obama,Barack Obama,Expand it,Expand it or leave it as is,A Democratic candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Only Barack Obama,Yes,No,Barack Obama,,,No,,,,,Approve,Strongly approve,,,,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,82.0,No,Barack Obama,,Black,Black,National questionnaire,Black,West,,,,,Dianne Feinstein,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000",English,California,,"Increase only on income over $250,000",,Election day exit poll,,,,,,Version 4,,No,,,,,,,,High Density Urban,Urban,Urban Core,Very downscale,91764.0,0.616465628147125
12350.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,,1.0,,,,,,,,Is fair to most Americans,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,No,2.0,,Barack Obama,Barack Obama,Barack Obama,Omit,Omit,A Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Only Barack Obama,Yes,No,Barack Obama,,,No,,,,,Approve,Somewhat approve,,,,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,50001.0,No,Barack Obama,,White,White,National questionnaire,White,West,,,,,Dianne Feinstein,Female,White women,,"Cities 10,000-50,000",Small Cities/Rural,English,California,,"Increase only on income over $250,000",,Telephone survey,,,,,,Version 4,,Yes,,,,,,,,,,,,96203.0,2.08931422233582
10170.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,,27.0,,,No,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,About the same,,1.0,Government should do more to solve problems,,,,,,A Democratic candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,The economy,,No,All others,Yes,,,,,,,,45+,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,50130.0,No,Barack Obama,Has a vision for the future,White,White,National questionnaire,White,West,,,,,Dianne Feinstein,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",English,California,,,,Telephone survey,Before that,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,,,,,91003.0,1.62824404239655
11648.0,Legal,Legal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,All others,Complete,,,,No,,26.0,,,No,I dislike the other candidates,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,1.0,,,,,,,A Democratic candidate,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,,,,All others,Yes,,,,,,,,45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,50125.0,No,Barack Obama,,White,White,National questionnaire,White,West,None,None,,Yes,Dianne Feinstein,Female,White women,Married women,Suburbs,Suburbs,,California,,,Neutral,Telephone survey,,,,,,Version 3,White none,No,All others,,,,No,All others,,,,,,93061.0,1.09148073196411
10203.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,,1.0,,,No,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Worse today,,2.0,Government is doing too many things better left to businesses and individuals,,,,,,A Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,The economy,,No,All others,No,,,,,,,,45+,65+,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,,50001.0,Did not vote,Mitt Romney,Omit,White,White,National questionnaire,White,West,,,,,Dianne Feinstein,Female,White women,Non married women,Suburbs,Suburbs,English,California,,,,Telephone survey,Before that,"In October, in September, or before that",In September or before that,,,Version 1,,Yes,,,,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,95969.0,0.517682731151581
11718.0,Legal,Legal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Never,Never,All others,Complete,,,,No,,15.0,,,Yes,I like my candidate but with reservations,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,3.0,,,,,,,A Democratic candidate,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,,,No,Married with children,Yes,,,,,,,,18-44,18-64,Men with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,50072.0,Yes,Mitt Romney,,White,White,National questionnaire,White,West,None,None,,No,Dianne Feinstein,Male,White men,Married men,Suburbs,Suburbs,English,California,,,Neutral,Telephone survey,,,,,,Version 3,White none,No,All others,,,,No,All others,,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,94587.0,2.30996680259705
35734.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,All others,All others,,,,Complete,Not a factor at all,Not important,Not a factor,,Call 1,2.0,,,No,,,,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,About the same,,3.0,Omit,,,,,,A Democratic candidate,,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and non white",,,,,The economy,,No,All others,Yes,,,,,,,,45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,All Other,Independent,All others,Moderate,47.0,Yes,Mitt Romney,Has a vision for the future,Other,Asian,National questionnaire,Asian,West,,,,,Dianne Feinstein,Female,All other races,Married women,Suburbs,Suburbs,English,California,,,,Election day exit poll,In October,"In October, in September, or before that",Just today or in the last few days or in October,,,Version 1,,No,,,,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,94945.0,1.06394720077515
10265.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,Latino 45-59,Latino 45-64,,,,Complete,,,,,,31.0,,,No,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,Worse today,,5.0,Government should do more to solve problems,,,,,,A Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,,,Federal budget deficit,,Yes,All others,No,,,,,,,,45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Conservative,50154.0,Yes,Mitt Romney,Has a vision for the future,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,West,,,,,Dianne Feinstein,Female,Latino women,Non married women,Suburbs,Suburbs,English,California,,,,Telephone survey,In September,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,Suburb,70s Suburbs,Urban Perimeter,Downscale,92324.0,2.8146231174469
77520.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,All others,All others,,,,Complete,A minor factor,Not important,Factor,,Call 3,48.0,,,Yes,,,,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,Better today,,5.0,Government is doing too many things better left to businesses and individuals,,,,,,A Democratic candidate,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and non white",,,,,The economy,,No,Married with children,Yes,,,,,,,,18-44,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Liberal,58.0,Yes,Mitt Romney,Is a strong leader,Other,Asian,National questionnaire,Asian,West,,,,,Dianne Feinstein,Male,All other races,Married men,Suburbs,Suburbs,English,California,,,,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,,,Version 1,,No,,,,,,,,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,92649.0,0.602154791355133
77406.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,Call 3,25.0,,,,,Staying about the same,George W. Bush,Poor and staying the same,,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,1.0,,,,,,,A Democratic candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,Health care,,No,,,Poor,Not so good or poor,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,114.0,Yes,Mitt Romney,Cares about people like me,White,White,National questionnaire,White,West,,,,,Dianne Feinstein,Female,White women,,Suburbs,Suburbs,English,California,No,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,Suburb,70s Suburbs,Urban Perimeter,Upscale,93063.0,0.630445063114166
77354.0,Legal,Legal in all cases,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,All others,Complete,,,,No,Call 3,25.0,,,Yes,I like my candidate but with reservations,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,1.0,,,,,,,A Democratic candidate,Deported to the country they came from,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,,,No,Married with children,Yes,,,,,,,,18-44,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,114.0,Yes,Mitt Romney,,White,White,National questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other christian,,Yes,Dianne Feinstein,Male,White men,Married men,Suburbs,Suburbs,English,California,,,Neutral,Election day exit poll,,,,,,Version 3,White Protestants,Yes,All others,,,,No,White Protestant non-evangelical,,Suburb,70s Suburbs,Urban Perimeter,Upscale,93063.0,0.687735676765442
12414.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,,,,,38.0,,,,,,,,Omit,,College graduate,College graduate,More than High school graduate,White college degree,,,,No,4.0,,Mitt Romney,Mitt Romney,Mitt Romney,Omit,Omit,A Democratic candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Both of them,Yes,Yes,Mitt Romney,,,No,,,,,Disapprove,Somewhat disapprove,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,50188.0,Yes,Mitt Romney,,White,White,National questionnaire,White,West,,,,,Dianne Feinstein,Male,White men,,Suburbs,Suburbs,English,California,,Omit,,Telephone survey,,,,,,Version 4,,No,,,,,,,,Extremely High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,90604.0,0.357666969299316
11636.0,Omit,Omit,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,A few times a month,Occasionally,Protestant/Do not attend weekly,Complete,,,,Yes,,20.0,,,No,I like my candidate but with reservations,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,1.0,,,,,,,A Democratic candidate,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,,,No,All others,No,,,,,,,,45+,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50095.0,Yes,Mitt Romney,,White,White,National questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,,Yes,Dianne Feinstein,Female,White women,Non married women,Suburbs,Suburbs,English,California,,,Neutral,Telephone survey,,,,,,Version 3,White Protestants,Yes,White Born-again/Evangelical Christians,,,,Yes,White Protestant evangelical,,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Upscale,95062.0,0.256407201290131
78057.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,Latino 18-29,Latino 18-29,,,,Complete,,,,,Call 3,40.0,,,,,,,,Is fair to most Americans,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,Yes,4.0,,Mitt Romney,Mitt Romney,Mitt Romney,Leave it as is,Expand it or leave it as is,A Democratic candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Both of them,Yes,Yes,Barack Obama,,,Yes,,,,,Approve,Somewhat approve,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Moderate,21.0,Yes,Mitt Romney,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,West,,,,,Dianne Feinstein,Male,Latino men,,Suburbs,Suburbs,English,California,,"Increase only on income over $250,000",,Election day exit poll,,,,,,Version 4,,No,,,,,,,,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,90022.0,0.619856059551239
78056.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,Latino 18-29,Latino 18-29,,,,Complete,,,,,Call 3,40.0,,,,,,,,Is fair to most Americans,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,Yes,4.0,,Mitt Romney,Mitt Romney,Mitt Romney,Leave it as is,Expand it or leave it as is,A Democratic candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Both of them,Yes,Yes,Barack Obama,,,Yes,,,,,Approve,Somewhat approve,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Moderate,21.0,Yes,Mitt Romney,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,West,,,,,Dianne Feinstein,Male,Latino men,,Suburbs,Suburbs,English,California,,"Increase only on income over $250,000",,Election day exit poll,,,,,,Version 4,,No,,,,,,,,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,90022.0,0.619856059551239
