ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,AKINCOMMENT,AKINCOMMENTIMP,AKINLIB,BACKSIDE,BRNAGAIN,CALL,CDNUM,CHILD12,DESCRIBP12,DESCRIBS10B,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,ETHAKIN,ETHMCCAS,ETHMO12,FAVOBAMA2,FAVROMN2,GEOCODE,GOVMO12,GOVTDO10,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,ISSUE12,LATINO,MARCHILD,MARRIED,MCCASLIB,NEC,NEC2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSMO12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,SENMO12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHNCLINC,WHTEVANG,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
72057.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,All others,All others,,,,Complete,,Call 3,2.0,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,,1.0,Jay Nixon,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,No,,,,,,18-44,18-64,,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Liberal,88.0,Barack Obama,,Other,Other,National questionnaire,Other,Midwest,Claire McCaskill,Female,All other races,,Suburbs,Suburbs,Missouri,Election day exit poll,,,,Version 4,No,,Suburb,60s Suburbs,Urban Perimeter,Very upscale,63122.0,0.796452045440674
67743.0,,,45-65,30-59,45+,45-59,40-49,45-49,Black 45-59,Black 45-59,Black 45-64,,,,Complete,,Call 3,5.0,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,,3.0,Jay Nixon,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,No,,,,,,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,46.0,Barack Obama,,Black,Black,National questionnaire,Black,Midwest,Claire McCaskill,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,,,,Version 4,No,,Suburb,Urban,Urban Core,Upscale,64134.0,0.757760524749756
67713.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 3,7.0,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,5.0,Jay Nixon,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,No,,,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Moderate,62.0,Barack Obama,,White,White,National questionnaire,White,Midwest,Claire McCaskill,Female,White women,,"Cities 10,000-50,000",Small Cities/Rural,Missouri,Election day exit poll,,,,Version 4,No,,Town,Rural,Rural,Upscale,64804.0,0.729611814022064
67619.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 3,7.0,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,5.0,Jay Nixon,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,No,,,,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,62.0,Barack Obama,,White,White,National questionnaire,White,Midwest,Claire McCaskill,Female,White women,,"Cities 10,000-50,000",Small Cities/Rural,Missouri,Election day exit poll,,,,Version 4,Yes,,Town,Rural,Rural,Upscale,64804.0,0.729611814022064
26134.0,,,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,,,,Complete,,Call 1,5.0,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,,3.0,Jay Nixon,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,No,,,,,,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,46.0,Barack Obama,,Black,Black,National questionnaire,Black,Midwest,Claire McCaskill,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,,,,Version 4,No,,Suburb,Urban,Urban Core,Upscale,64134.0,0.782994985580444
26807.0,,,45-65,30-59,45+,45-59,40-49,45-49,Black 45-59,Black 45-59,Black 45-64,,,,Complete,,Call 1,8.0,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,,,5.0,Jay Nixon,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,No,,,,,,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,28.0,Barack Obama,,Black,Black,National questionnaire,Black,Midwest,Claire McCaskill,Female,Black women,,Rural,Small Cities/Rural,Missouri,Election day exit poll,,,,Version 4,No,,Low Density Rural,Rural,Rural,Very downscale,63857.0,0.800407230854034
26806.0,,,45-65,30-59,45+,45-59,40-49,45-49,Black 45-59,Black 45-59,Black 45-64,,,,Complete,,Call 1,8.0,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,,,5.0,Jay Nixon,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,No,,,,,,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,28.0,Barack Obama,,Black,Black,National questionnaire,Black,Midwest,Claire McCaskill,Female,Black women,,Rural,Small Cities/Rural,Missouri,Election day exit poll,,,,Version 4,No,,Low Density Rural,Rural,Rural,Very downscale,63857.0,0.800407230854034
71283.0,,,,,,,,,,,,,,,Not complete,,Call 3,1.0,,,,,,,,,,,,,1.0,Jay Nixon,,,,,,,,,No,,,,,,,,,,,,,,,105.0,Barack Obama,,White,White,National questionnaire,White,Midwest,Claire McCaskill,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,,,,Version 1,,,High Density Urban,Urban,Urban Core,Downscale,63104.0,1.06487131118774
68933.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Black 30-44,Black 30-44,Black 30-44,,,,Complete,,Call 3,8.0,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,,,,5.0,Jay Nixon,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,No,,,,,,18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,28.0,Barack Obama,,Black,Black,National questionnaire,Black,Midwest,Claire McCaskill,Male,Black men,,Rural,Small Cities/Rural,Missouri,Election day exit poll,,,,Version 4,No,,Low Density Rural,Rural,Rural,Very downscale,63857.0,0.827061891555786
26487.0,,,45-65,30-59,45+,45-59,40-49,45-49,Black 45-59,Black 45-59,Black 45-64,,,,Complete,,Call 1,5.0,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,,,3.0,Jay Nixon,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,No,,,,,,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,,46.0,Barack Obama,,Black,Black,National questionnaire,Black,Midwest,Claire McCaskill,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,,,,Version 4,No,,Suburb,Urban,Urban Core,Upscale,64134.0,0.782994985580444
26440.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,Call 1,8.0,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,5.0,Jay Nixon,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,No,,,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,28.0,Barack Obama,,White,White,National questionnaire,White,Midwest,Claire McCaskill,Female,White women,,Rural,Small Cities/Rural,Missouri,Election day exit poll,,,,Version 4,No,,Low Density Rural,Rural,Rural,Very downscale,63857.0,0.894581496715546
26411.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,Call 1,6.0,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,4.0,Jay Nixon,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,No,,,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,10.0,Barack Obama,,White,White,National questionnaire,White,Midwest,Claire McCaskill,Female,White women,,Rural,Small Cities/Rural,Missouri,Election day exit poll,,,,Version 4,No,,Suburb,Rural,Rural,Very downscale,64633.0,1.40278208255768
30452.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,Call 1,1.0,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,1.0,Jay Nixon,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,No,,,,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,105.0,Barack Obama,,White,White,National questionnaire,White,Midwest,Claire McCaskill,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,,,,Version 4,No,,High Density Urban,Urban,Urban Core,Downscale,63104.0,1.16862440109253
26346.0,,,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,,,,Complete,,Call 1,8.0,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,,5.0,Jay Nixon,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,No,,,,,,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,28.0,Barack Obama,,Black,Black,National questionnaire,Black,Midwest,Claire McCaskill,Male,Black men,,Rural,Small Cities/Rural,Missouri,Election day exit poll,,,,Version 4,No,,Low Density Rural,Rural,Rural,Very downscale,63857.0,0.827061891555786
30381.0,,,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,,,,Complete,,Call 1,1.0,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,,1.0,Jay Nixon,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,No,,,,,,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,105.0,Barack Obama,,Black,Black,National questionnaire,Black,Midwest,Claire McCaskill,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,,,,Version 4,No,,High Density Urban,Urban,Urban Core,Downscale,63104.0,1.10788989067078
26267.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 1,8.0,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,5.0,Jay Nixon,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,No,,,,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,28.0,Barack Obama,,White,White,National questionnaire,White,Midwest,Claire McCaskill,Male,White men,,Rural,Small Cities/Rural,Missouri,Election day exit poll,,,,Version 4,No,,Low Density Rural,Rural,Rural,Very downscale,63857.0,0.743720948696136
50539.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Black 30-44,Black 30-44,Black 30-44,,,,Complete,,Call 2,5.0,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,,,3.0,Jay Nixon,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,No,,,,,,18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,46.0,Barack Obama,,Black,Black,National questionnaire,Black,Midwest,Claire McCaskill,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,,,,Version 4,No,,Suburb,Urban,Urban Core,Upscale,64134.0,0.757760524749756
30288.0,,,45-65,30-59,45+,45-59,40-49,45-49,Black 45-59,Black 45-59,Black 45-64,,,,Complete,,Call 1,1.0,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,,,1.0,Jay Nixon,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,No,,,,,,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,105.0,Barack Obama,,Black,Black,National questionnaire,Black,Midwest,Claire McCaskill,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,,,,Version 4,No,,High Density Urban,Urban,Urban Core,Downscale,63104.0,1.10788989067078
26206.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,Call 1,6.0,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,4.0,Jay Nixon,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,No,,,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,10.0,Barack Obama,,White,White,National questionnaire,White,Midwest,Claire McCaskill,Male,White men,,Rural,Small Cities/Rural,Missouri,Election day exit poll,,,,Version 4,No,,Suburb,Rural,Rural,Very downscale,64633.0,1.44949650764465
50397.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,Latino 60+,Latino 65+,,,,Complete,,Call 2,2.0,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,,1.0,Jay Nixon,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,Yes,,,,,,45+,65+,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Liberal,88.0,Barack Obama,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Midwest,Claire McCaskill,Male,Latino men,,Suburbs,Suburbs,Missouri,Election day exit poll,,,,Version 4,No,,Suburb,60s Suburbs,Urban Perimeter,Very upscale,63122.0,0.901040196418762
68452.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Black 30-44,Black 30-44,Black 30-44,,,,Complete,,Call 3,5.0,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,,,3.0,Jay Nixon,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,No,,,,,,18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,46.0,Barack Obama,,Black,Black,National questionnaire,Black,Midwest,Claire McCaskill,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,,,,Version 4,No,,Suburb,Urban,Urban Core,Upscale,64134.0,0.757760524749756
50278.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,Call 2,2.0,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,1.0,Jay Nixon,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,No,,,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,88.0,Barack Obama,,White,White,National questionnaire,White,Midwest,Claire McCaskill,Female,White women,,Suburbs,Suburbs,Missouri,Election day exit poll,,,,Version 4,No,,Suburb,60s Suburbs,Urban Perimeter,Very upscale,63122.0,0.701584935188293
50222.0,,,45-65,30-59,45+,45-59,40-49,45-49,Black 45-59,Black 45-59,Black 45-64,,,,Complete,,Call 2,5.0,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,,,3.0,Jay Nixon,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,No,,,,,,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,46.0,Barack Obama,,Black,Black,National questionnaire,Black,Midwest,Claire McCaskill,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,,,,Version 4,No,,Suburb,Urban,Urban Core,Upscale,64134.0,0.757760524749756
72202.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 3,2.0,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,1.0,Jay Nixon,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,No,,,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,88.0,Barack Obama,,White,White,National questionnaire,White,Midwest,Claire McCaskill,Male,White men,,Suburbs,Suburbs,Missouri,Election day exit poll,,,,Version 4,No,,Suburb,60s Suburbs,Urban Perimeter,Very upscale,63122.0,0.724948704242706
