ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,AUTOBAIL12,AUTOHH,BACKSIDE,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LAIDOFF4,LANDPHONE,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSOH12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SENOH12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TAXINC12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,UNFR12,UNFROBAM,UNFRROMN,UNIONHH12,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
7829.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,Complete,,,9.0,,,,I strongly favor my candidate,Getting better,George W. Bush,Getting better,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,3.0,,Barack Obama,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,,No,,No,Good,Excellent or good,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,50042.0,Barack Obama,Is a strong leader,White,White,State questionnaire,White,Midwest,,,,Sherrod Brown,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Ohio,,Telephone survey,,,,,,,No,Version 2,,Yes,,,,Suburb,Urban,Urban Core,Upscale,43615.0,1.84339702129364
7896.0,,,65+,60+,45+,60+,65+,65 or over,,,,,,Complete,,,13.0,,,,I strongly favor my candidate,Getting better,George W. Bush,Getting better,Taxes,,,,,,,,2.0,,Barack Obama,,,,,,,,,,Barack Obama,Health care,No,,No,,Yes,Good,Excellent or good,,,,45+,65+,,Democrat,,,Democrat,,Liberal,50061.0,Barack Obama,Is a strong leader,,,State questionnaire,,Midwest,,,,Sherrod Brown,Female,,Married women,"Cities 50,000-500,000","Cities over 50,000",Ohio,,Telephone survey,,,,,,,Yes,Version 2,,,,,,Suburb,Urban,Urban Core,Very upscale,44313.0,1.09602761268616
7861.0,,,65+,60+,45+,60+,65+,65 or over,Black 60+,Black 60+,Black 65+,,,Complete,,,11.0,,,,I strongly favor my candidate,Getting better,George W. Bush,Getting better,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,1.0,,Barack Obama,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,Health care,No,,No,,No,Good,Excellent or good,,,,45+,65+,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,50050.0,Barack Obama,Is a strong leader,Black,Black,State questionnaire,Black,Midwest,,,,Sherrod Brown,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Ohio,,Telephone survey,,,,,,,No,Version 2,,No,,,,Extremely High Density Urban,Urban,Urban Core,Downscale,44120.0,1.7621693611145
42161.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,Complete,,Call 2,2.0,,,,I strongly favor my candidate,Getting better,George W. Bush,Getting better,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,5.0,,Barack Obama,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Health care,No,,No,,Yes,Good,Excellent or good,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50.0,Barack Obama,Is a strong leader,White,White,State questionnaire,White,Midwest,,,,Sherrod Brown,Female,White women,Married women,Suburbs,Suburbs,Ohio,,Election day exit poll,,,,,,,No,Version 2,,No,,,,Suburb,60s Suburbs,Urban Perimeter,Upscale,45215.0,0.54876971244812
42811.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,Complete,,Call 2,1.0,,,,I strongly favor my candidate,Getting better,George W. Bush,Getting better,Taxes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,5.0,,Barack Obama,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Federal budget deficit,Yes,,No,,Yes,Not so good,Not so good or poor,,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,49.0,Barack Obama,Is a strong leader,White,White,State questionnaire,White,Midwest,,,,Sherrod Brown,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Ohio,,Election day exit poll,,,,,,,No,Version 2,,No,,,,High Density Urban,Urban,Urban Core,Upscale,45211.0,0.646466970443726
22840.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,Complete,,Call 1,1.0,,,,I strongly favor my candidate,Getting better,George W. Bush,Getting better,The housing market,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,5.0,,Barack Obama,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,The economy,Yes,,No,,No,Not so good,Not so good or poor,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,47.0,Barack Obama,Is a strong leader,White,White,State questionnaire,White,Midwest,,,,Sherrod Brown,Female,White women,Non married women,Suburbs,Suburbs,Ohio,,Election day exit poll,,,,,,,No,Version 2,,Yes,,,,Suburb,70s Suburbs,Urban Perimeter,Very upscale,45233.0,0.554762542247772
63291.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,Complete,,Call 3,5.0,,,,I strongly favor my candidate,Getting better,George W. Bush,Getting better,Unemployment,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,,Barack Obama,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,The economy,Yes,,No,,No,Not so good,Not so good or poor,,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,112.0,Barack Obama,Is a strong leader,White,White,State questionnaire,White,Midwest,,,,Sherrod Brown,Female,White women,Non married women,Suburbs,Suburbs,Ohio,,Election day exit poll,,,,,,,Yes,Version 2,,No,,,,Suburb,60s Suburbs,Urban Perimeter,Downscale,43465.0,0.60432243347168
63288.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,Complete,,Call 3,5.0,,,,I strongly favor my candidate,Getting better,George W. Bush,Getting better,Unemployment,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,,Barack Obama,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,The economy,Yes,,No,,No,Not so good,Not so good or poor,,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,112.0,Barack Obama,Is a strong leader,White,White,State questionnaire,White,Midwest,,,,Sherrod Brown,Female,White women,Non married women,Suburbs,Suburbs,Ohio,,Election day exit poll,,,,,,,Yes,Version 2,,No,,,,Suburb,60s Suburbs,Urban Perimeter,Downscale,43465.0,0.60432243347168
44862.0,,,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,,,Complete,,Call 2,13.0,,,,I strongly favor my candidate,Getting worse,George W. Bush,Worse,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,2.0,,Barack Obama,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Barack Obama,The economy,Yes,,No,,Yes,Not so good,Not so good or poor,,,,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,107.0,Barack Obama,Is a strong leader,Black,Black,State questionnaire,Black,Midwest,,,,Sherrod Brown,Male,Black men,Married men,Suburbs,Suburbs,Ohio,,Election day exit poll,,,,,,,Yes,Version 2,,No,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,44481.0,1.24464726448059
7902.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,Complete,,,14.0,,,,I like my candidate but with reservations,Staying about the same,George W. Bush,Poor and staying the same,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,,Barack Obama,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Federal budget deficit,No,,No,,Yes,Not so good,Not so good or poor,,,,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,50066.0,Barack Obama,Is a strong leader,White,White,State questionnaire,White,Midwest,,,,Sherrod Brown,Female,White women,Married women,Suburbs,Suburbs,Ohio,,Telephone survey,,,,,,,No,Version 2,,No,,,,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,44047.0,1.15304529666901
19409.0,,,45-65,30-59,45+,45-59,40-49,45-49,Black 45-59,Black 45-59,Black 45-64,,,Complete,,Call 1,3.0,,,,I strongly favor my candidate,Getting better,George W. Bush,Getting better,Rising prices,College graduate,College graduate,More than High school graduate,Non white college degree,,,,4.0,,Barack Obama,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,Federal budget deficit,No,,No,,No,Not so good,Not so good or poor,,,,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,39.0,Barack Obama,Is a strong leader,Black,Black,State questionnaire,Black,Midwest,,,,Sherrod Brown,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000",Ohio,,Election day exit poll,,,,,,,No,Version 2,,No,,,,Suburb,Urban,Urban Core,Very upscale,43119.0,0.658333003520966
7866.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Black 30-44,Black 30-44,Black 30-44,,,Complete,,,11.0,,,,I strongly favor my candidate,Getting better,George W. Bush,Getting better,The housing market,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,1.0,,Barack Obama,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,The economy,No,,No,,Yes,Not so good,Not so good or poor,,,,18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,50050.0,Barack Obama,Is a strong leader,Black,Black,State questionnaire,Black,Midwest,,,,Sherrod Brown,Male,Black men,Married men,Suburbs,Suburbs,Ohio,,Telephone survey,,,,,,,No,Version 2,,No,,,,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Downscale,44123.0,2.99373245239258
43839.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,Complete,,Call 2,6.0,,,,I strongly favor my candidate,Staying about the same,Omit,Poor and staying the same,The housing market,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,5.0,,Barack Obama,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,The economy,No,,No,,No,Not so good,Not so good or poor,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,91.0,Barack Obama,Is a strong leader,White,White,State questionnaire,White,Midwest,,,,Sherrod Brown,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural,Ohio,,Election day exit poll,,,,,,,No,Version 2,,Yes,,,,Town,Rural,Rural,Very downscale,45662.0,0.510660707950592
7770.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,Complete,,,2.0,,,,I strongly favor my candidate,Getting better,George W. Bush,Getting better,Unemployment,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,5.0,,Barack Obama,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,The economy,No,,No,,Yes,Not so good,Not so good or poor,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,50009.0,Barack Obama,Is a strong leader,White,White,State questionnaire,White,Midwest,,,,Sherrod Brown,Female,White women,Married women,Suburbs,Suburbs,Ohio,,Telephone survey,,,,,,,Yes,Version 2,,No,,,,Suburb,70s Suburbs,Urban Perimeter,Very upscale,45150.0,1.61937320232391
19561.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,Complete,,Call 1,3.0,,,,I like my candidate but with reservations,Staying about the same,Barack Obama,Poor and staying the same,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,,Barack Obama,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,The economy,No,,No,,No,Not so good,Not so good or poor,,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,31.0,Barack Obama,Is a strong leader,White,White,State questionnaire,White,Midwest,,,,Sherrod Brown,Female,White women,Non married women,Suburbs,Suburbs,Ohio,,Election day exit poll,,,,,,,No,Version 2,,Yes,,,,Low Density Rural,70s Suburbs,Urban Perimeter,Downscale,43137.0,0.586213111877441
43679.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,Complete,,Call 2,15.0,,,,I strongly favor my candidate,Staying about the same,George W. Bush,Poor and staying the same,Unemployment,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,5.0,,Barack Obama,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,The economy,No,,No,,No,Not so good,Not so good or poor,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,2.0,Barack Obama,Is a strong leader,White,White,State questionnaire,White,Midwest,,,,Sherrod Brown,Female,White women,Non married women,Rural,Small Cities/Rural,Ohio,,Election day exit poll,,,,,,,No,Version 2,,No,,,,Extremely Low Density Rural,Rural,Rural,Downscale,45710.0,0.503665328025818
7904.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,Complete,,,14.0,,,,I strongly favor my candidate,Getting better,George W. Bush,Getting better,Taxes,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,1.0,,Barack Obama,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,The economy,No,,No,,No,Not so good,Not so good or poor,,,,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50065.0,Barack Obama,Is a strong leader,White,White,State questionnaire,White,Midwest,,,,Sherrod Brown,Female,White women,Non married women,Suburbs,Suburbs,Ohio,,Telephone survey,,,,,,,No,Version 2,,No,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,44077.0,1.53533101081848
42436.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,Complete,,Call 2,12.0,,,,I strongly favor my candidate,Getting better,George W. Bush,Getting better,Taxes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,,Barack Obama,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,The economy,No,,No,,Yes,Not so good,Not so good or poor,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,36.0,Barack Obama,Is a strong leader,White,White,State questionnaire,White,Midwest,,,,Sherrod Brown,Female,White women,Married women,Suburbs,Suburbs,Ohio,,Election day exit poll,,,,,,,No,Version 2,,No,,,,Suburb,80s Suburbs,Urban Perimeter,Very upscale,43230.0,0.594029307365417
7765.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,Complete,,,2.0,,,,I strongly favor my candidate,Getting better,George W. Bush,Getting better,Rising prices,College graduate,College graduate,More than High school graduate,White college degree,,,,5.0,,Barack Obama,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,The economy,No,,No,,No,Not so good,Not so good or poor,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,50009.0,Barack Obama,Is a strong leader,White,White,State questionnaire,White,Midwest,,,,Sherrod Brown,Male,White men,Non married men,Suburbs,Suburbs,Ohio,,Telephone survey,,,,,,,Yes,Version 2,,No,,,,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,45212.0,2.23886823654175
7763.0,,,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,,,Complete,,,1.0,,,,I strongly favor my candidate,Getting better,Omit,Getting better,Rising prices,College graduate,College graduate,More than High school graduate,Non white college degree,,,,5.0,,Barack Obama,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",Barack Obama,The economy,No,,No,,Yes,Not so good,Not so good or poor,,,,45+,18-64,,Independent/Something else,Black non-Democrat,Black Independent,Independent,All others,Moderate,50004.0,Barack Obama,Is a strong leader,Black,Black,State questionnaire,Black,Midwest,,,,Sherrod Brown,Male,Black men,Married men,Suburbs,Suburbs,Ohio,,Telephone survey,,,,,,,No,Version 2,,No,,,,Suburb,60s Suburbs,Urban Perimeter,Very upscale,45246.0,1.99485552310944
7794.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,Complete,,,4.0,,,,I strongly favor my candidate,Staying about the same,George W. Bush,Poor and staying the same,Rising prices,High school graduate,No college degree,High school graduate or less,White no college degree,,,,3.0,,Barack Obama,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,The economy,No,,No,,Yes,Not so good,Not so good or poor,,,,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50017.0,Barack Obama,Is a strong leader,White,White,State questionnaire,White,Midwest,,,,Sherrod Brown,Female,White women,Married women,Rural,Small Cities/Rural,Ohio,,Telephone survey,,,,,,,No,Version 2,,Yes,,,,Low Density Rural,Rural,Rural,Upscale,45365.0,1.6499320268631
19697.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,Complete,,Call 1,13.0,,,,I strongly favor my candidate,Staying about the same,George W. Bush,Poor and staying the same,Rising prices,High school graduate,No college degree,High school graduate or less,White no college degree,,,,2.0,,Barack Obama,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,The economy,No,,No,,Yes,Not so good,Not so good or poor,,,,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,,102.0,Barack Obama,Is a strong leader,White,White,State questionnaire,White,Midwest,,,,Sherrod Brown,Male,White men,Married men,Suburbs,Suburbs,Ohio,,Election day exit poll,,,,,,,No,Version 2,,Yes,,,,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,44221.0,1.14630365371704
