ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BORNUSA,CALL,CDNUM,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,HEALTHCARE12,HEALTHCARE12B,IMMDEPORT,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARCHILD,MARRIED,NEC,NEC2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSNM12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,SENNM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHITEREL,WHNCLINC,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
31080.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,Yes,Call 1,3.0,No,,,George W. Bush,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,Better today,3.0,Government is doing too many things better left to businesses and individuals,,Repeal some of it,Repeal some of it or repeal all of it,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,The economy,No,All others,Yes,,,45+,65+,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,17.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,West,,,Heather Wilson,Male,White men,Married men,Suburbs,Suburbs,English, New Mexico,Election day exit poll,In October,"In October, in September, or before that",Just today or in the last few days or in October,Version 1,,No,Suburb,80s Suburbs,Urban Perimeter,Very upscale,87124.0,0.738710820674896
5970.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,Latino 18-29,Latino 18-29,,,,Complete,Yes,,2.0,No,,,George W. Bush,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,Better today,3.0,Government is doing too many things better left to businesses and individuals,,Leave it as is,Expand it or leave it as is,,,,,,,,,Health care,Yes,All others,No,,,18-44,18-64,Men without children,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Conservative,50006.0,Barack Obama,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,,,Martin Heinrich,Male,Latino men,Non married men,Suburbs,Suburbs,English, New Mexico,Telephone survey,In October,"In October, in September, or before that",Just today or in the last few days or in October,Version 1,,No,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,87031.0,3.91452717781067
30874.0,18-29,18-29,18-44,18-29,25-29,25-29,,,,,,,Complete,Yes,Call 1,3.0,No,,,George W. Bush,,,College graduate,College graduate,More than High school graduate,,Unfavorable,Unfavorable,About the same,3.0,Government is doing too many things better left to businesses and individuals,,Repeal all of it,Repeal some of it or repeal all of it,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,,,Federal budget deficit,No,All others,No,,,18-44,18-64,Men without children,Independent/Something else,,,Independent,,Moderate,17.0,Gary Johnson,Has a vision for the future,,,State questionnaire,,West,,,Other,Male,,Non married men,Suburbs,Suburbs,English, New Mexico,Election day exit poll,In October,"In October, in September, or before that",Just today or in the last few days or in October,Version 1,,No,Suburb,80s Suburbs,Urban Perimeter,Very upscale,87124.0,0.614004492759705
52770.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,Yes,Call 2,3.0,No,,,George W. Bush,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Worse today,3.0,Government is doing too many things better left to businesses and individuals,,Repeal all of it,Repeal some of it or repeal all of it,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,The economy,No,All others,No,,,45+,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,17.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,West,,,Heather Wilson,Female,White women,Non married women,Suburbs,Suburbs,English, New Mexico,Election day exit poll,In October,"In October, in September, or before that",Just today or in the last few days or in October,Version 1,,No,Suburb,80s Suburbs,Urban Perimeter,Very upscale,87124.0,1.13379812240601
6195.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,Yes,,3.0,No,,,Omit,,,College graduate,College graduate,More than High school graduate,White college degree,Omit,Unfavorable,Better today,3.0,Government is doing too many things better left to businesses and individuals,,Repeal some of it,Repeal some of it or repeal all of it,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,Health care,No,All others,No,,,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50010.0,Gary Johnson,Has a vision for the future,White,White,State questionnaire,White,West,,,Martin Heinrich,Male,White men,Non married men,Suburbs,Suburbs,English, New Mexico,Telephone survey,In October,"In October, in September, or before that",Just today or in the last few days or in October,Version 1,,No,Suburb,80s Suburbs,Urban Perimeter,Very upscale,87124.0,0.196140438318253
5892.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,Yes,,1.0,No,,,Barack Obama,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,Worse today,3.0,Government is doing too many things better left to businesses and individuals,,Repeal some of it,Repeal some of it or repeal all of it,,,,,,,,,The economy,No,All others,Yes,,,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50002.0,Mitt Romney,Omit,White,White,State questionnaire,White,West,,,Heather Wilson,Male,White men,Married men,Suburbs,Suburbs,English, New Mexico,Telephone survey,In October,"In October, in September, or before that",Just today or in the last few days or in October,Version 1,,,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,87059.0,0.817854106426239
30494.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,Latino 30-44,Latino 30-44,,,,Complete,Yes,Call 1,2.0,Yes,,,Barack Obama,,,No high school diploma,No college degree,High school graduate or less,Non white no college degree,Unfavorable,Unfavorable,Worse today,4.0,Government is doing too many things better left to businesses and individuals,,Repeal some of it,Repeal some of it or repeal all of it,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,Federal budget deficit,Yes,Married with children,Yes,,,18-44,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Liberal,14.0,Barack Obama,Shares my values,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,,,Martin Heinrich,Male,Latino men,Married men,Suburbs,Suburbs,English, New Mexico,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,,No,Suburb,80s Suburbs,Urban Perimeter,Very downscale,88063.0,0.464337944984436
58856.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,Latino 60+,Latino 45-64,,,,Complete,No,Call 2,2.0,Yes,,,Barack Obama,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,Worse today,4.0,Government is doing too many things better left to businesses and individuals,,Leave it as is,Expand it or leave it as is,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,The economy,Yes,Married with children,Yes,,,45+,18-64,Women with children,,,,,,Moderate,14.0,Barack Obama,Shares my values,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,,,Martin Heinrich,Female,Latino women,Married women,Suburbs,Suburbs,English, New Mexico,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,,No,Suburb,80s Suburbs,Urban Perimeter,Very downscale,88063.0,0.496632426977158
52916.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,Yes,Call 2,3.0,Yes,,,Barack Obama,,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,Worse today,3.0,Government is doing too many things better left to businesses and individuals,,Repeal all of it,Repeal some of it or repeal all of it,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,The economy,No,Married with children,Yes,,,18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,17.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,West,,,Heather Wilson,Female,White women,Married women,Suburbs,Suburbs,English, New Mexico,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,,Yes,Suburb,80s Suburbs,Urban Perimeter,Very upscale,87124.0,1.07080602645874
73192.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,Yes,Call 3,3.0,No,,,Barack Obama,,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,Worse today,3.0,Government is doing too many things better left to businesses and individuals,,Repeal all of it,Repeal some of it or repeal all of it,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,The economy,No,All others,No,,,45+,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,17.0,Mitt Romney,Is a strong leader,White,White,State questionnaire,White,West,,,Heather Wilson,Female,White women,Non married women,Suburbs,Suburbs,English, New Mexico,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,,Yes,Suburb,80s Suburbs,Urban Perimeter,Very upscale,87124.0,1.13379812240601
6146.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,Yes,,3.0,Yes,,,Barack Obama,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,About the same,3.0,Government is doing too many things better left to businesses and individuals,,Repeal some of it,Repeal some of it or repeal all of it,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,Health care,No,Married with children,Yes,,,18-44,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50010.0,Mitt Romney,Is a strong leader,White,White,State questionnaire,White,West,,,Heather Wilson,Female,White women,Married women,Suburbs,Suburbs,English, New Mexico,Telephone survey,In September,"In October, in September, or before that",In September or before that,Version 1,,Yes,Suburb,80s Suburbs,Urban Perimeter,Very upscale,87124.0,1.59117674827576
30644.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,,,,Complete,Yes,Call 1,3.0,Yes,,,George W. Bush,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,Worse today,3.0,Government should do more to solve problems,,Leave it as is,Expand it or leave it as is,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,The economy,Yes,All others,No,,,18-44,18-64,Women with children,Independent/Something else,Non-black non-Democrat,Latino Independent,Something else,All others,Conservative,17.0,Barack Obama,Cares about people like me,Other,Other,State questionnaire,Hispanic/Latino,West,,,Martin Heinrich,Female,Latino women,Non married women,Suburbs,Suburbs,English, New Mexico,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,,No,Suburb,80s Suburbs,Urban Perimeter,Very upscale,87124.0,0.707230687141418
30088.0,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,,,,Complete,Yes,Call 1,3.0,No,,,George W. Bush,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,Better today,3.0,Government should do more to solve problems,,Leave it as is,Expand it or leave it as is,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,The economy,No,All others,No,,,45+,18-64,Women without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,17.0,Barack Obama,Has a vision for the future,Black,Black,State questionnaire,Black,West,,,Martin Heinrich,Female,Black women,Non married women,Suburbs,Suburbs,English, New Mexico,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,,No,Suburb,80s Suburbs,Urban Perimeter,Very upscale,87124.0,0.559877216815948
58138.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,Latino 45-59,Latino 45-64,,,,Complete,Yes,Call 2,2.0,Yes,,,George W. Bush,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,About the same,4.0,Government is doing too many things better left to businesses and individuals,,Repeal all of it,Repeal some of it or repeal all of it,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,The economy,Yes,Married with children,Yes,,,45+,18-64,Women with children,Independent/Something else,Non-black non-Democrat,Latino Independent,Something else,All others,Conservative,14.0,Barack Obama,Has a vision for the future,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,,,Heather Wilson,Female,Latino women,Married women,Suburbs,Suburbs,English, New Mexico,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,,No,Suburb,80s Suburbs,Urban Perimeter,Very downscale,88063.0,0.277136504650116
6125.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,Yes,,3.0,No,,,George W. Bush,,,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,About the same,3.0,Omit,,Leave it as is,Expand it or leave it as is,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,Health care,No,All others,Yes,,,45+,65+,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,50010.0,Barack Obama,Has a vision for the future,White,White,State questionnaire,White,West,,,Martin Heinrich,Female,White women,Married women,Suburbs,Suburbs,English, New Mexico,Telephone survey,In September,"In October, in September, or before that",In September or before that,Version 1,,Yes,Suburb,80s Suburbs,Urban Perimeter,Very upscale,87124.0,0.525758743286133
6120.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,Yes,,3.0,No,,,George W. Bush,,,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,About the same,3.0,Omit,,Repeal some of it,Repeal some of it or repeal all of it,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,Health care,No,All others,No,,,45+,65+,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50010.0,Barack Obama,Has a vision for the future,White,White,State questionnaire,White,West,,,Martin Heinrich,Female,White women,Non married women,Suburbs,Suburbs,English, New Mexico,Telephone survey,In September,"In October, in September, or before that",In September or before that,Version 1,,Yes,Suburb,80s Suburbs,Urban Perimeter,Very upscale,87124.0,0.510452151298523
