ID,HOU,SEN,GOV,ABORTION18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND16,ATTEND16B,ATTREL,BACKSIDE,BOYSGIRLS,BREAK18,BREAK18A,BREAK18B,BRNAGAIN,CALL,CDNUM,CHILD18,CHILDBOY,CHILDGIRL,CONTROLHOUSE,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,ELECTSECFOREIGN18,FAVDEM2,FAVPARTY,FAVPELOSI,FAVREP2,FINSIT2,FORTRUMPH,FTVOTER18,GUN16,GUNOWNER12,HEALTHCARE18,HEALTHPRE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVANAUGH18,LATINO,LGBT,MARRIED,MUELLERAPP,NEC,NEC2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QRACEAK,QRACEHI,QTYPE,RACE,RACE18,RACE18B,RACE2B,RACEAI,RACEFACTOR,REGION,REL5,RELIGN18,RELWHITE,RUSSIA18,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18HOU,TIME18HOUMONTH,TIME18HOUWEEK,TRACK,TRADE18,TRUMP2,TRUMP4,TRUMPFP18,TRUMPIMM,UNITED18,VERSION,VETVOTER,VOTE2016,VOTEISS18,WEIGHT,WHITEREL,WHNCLINC,WHTEVANG,WOMEN,WOMEN2,WPROTBRN,WPROTBRN3
53497.0,The Democratic candidate,The Democratic candidate,The Democratic candidate,,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,,Complete,,,,,,Call 2,3.0,,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,Favorable,,,,,,,Minor changes,,Omit,,,,,,,Health care,,No,,,Approve,,,45+,18-64,,,,,,,,,,54.0,,,White,White,,,National questionnaire,White,Not at all important,Not important,White,White,Omit,Midwest,Something else,Other,Something else,Justified,Male,White men,,,,"Cities 50,000-500,000","Cities over 50,000",,Minnesota,Other,,Election day exit poll,Before that,Before that,Before that,,,,,,Too tough,,Version 2,,,,0.850838005542755,White something else,,,,,,
53501.0,The Republican candidate,The Republican candidate,The Republican candidate,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Not complete,,Omit,Omit,Omit,,Call 2,10.0,,,,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,,,,,,,,,,,,,,,,No,,,,,,45+,65+,,,,,,,,,,2.0,,,White,White,,,National questionnaire,White,,,White,White,,South,,,,,Female,White women,,,,Suburbs,Suburbs,English,Texas,White suburban women,,Election day exit poll,,,,,,,,,,,Version 1,,,,3.95634531974792,,,,,,,
53503.0,The Democratic candidate,The Democratic candidate,The Democratic candidate,,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,,Call 1,1.0,,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,Omit,Omit,,Unfavorable,About the same,Omit,,,,,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",,,No,No,,,Not so good,Not so good or poor,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Liberal,16.0,Moderate/Liberal Republicans,Liberal Independents,White,,,White,National questionnaire,White,,,White,,,West,,,,,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",,Hawaii,Other,No impact,Election day exit poll,,,,Seriously off on the wrong track,Omit,,,,,Becoming more divided,Version 4,,,,0.0284944996237755,,No,,,,,
53504.0,The Democratic candidate,The Democratic candidate,The Democratic candidate,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,,Call 2,1.0,,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,Unfavorable,Neither party,,Unfavorable,Better,To express opposition to Donald Trump,,,,,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",,,No,No,,,Good,Excellent or good,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,43.0,Liberal Democrats,Liberal Democrats,White,White,,,National questionnaire,White,,,White,White,,East,,,,,Male,White men,,,,Suburbs,Suburbs,,Rhode Island,White suburban men,Hurt,Election day exit poll,,,,Seriously off on the wrong track,No impact,,,,,Becoming more divided,Version 4,,,,0.141945987939835,,No,,,,,
53506.0,The Republican candidate,,,Overturn it,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,,Complete,,Not a factor at all,Not important,Not a factor,,Call 2,1.0,,,,The Republican Party,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Yes,,,,,,,No,,,,,,,,,,,,,Support,No,,,,,,45+,18-64,,,,,,,,,,110.0,,,White,White,,,National questionnaire,White,,,White,White,,South,,,,,Male,White men,,,,Suburbs,Suburbs,, Louisiana,White suburban men,,Election day exit poll,,,,,,Strongly or somewhat approve,Strongly approve,No difference,,,Version 1,Yes,Donald Trump,Should be able to vote will be prevented from voting,1.05277252197266,,,,,,,
53507.0,The Democratic candidate,The Democratic candidate,The Democratic candidate,Keep it as is,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,,,,Complete,,An important factor,Important,A factor,,Call 2,9.0,,,,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,No,,,,,,,No,,,,,,,,,,,,,Oppose,No,,,,,,45+,65+,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,89.0,Liberal Democrats,Liberal Democrats,Black,Black,,,National questionnaire,Black,,,Non-white,Black,,South,,,,,Female,Black women,,,,"Cities over 500,000","Cities over 50,000",,Tennessee,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,The U.S. less safe,,,Version 1,No,Hillary Clinton,Should be able to vote will be prevented from voting,1.02854037284851,,,,,,,
53517.0,The Republican candidate,,,Overturn it,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,,Complete,,Not a factor at all,Not important,Not a factor,,Call 2,1.0,,,,The Republican Party,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Yes,,,,,,,No,,,,,,,,,,,,,Support,No,,,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,110.0,Independent/Something else,Conservative Republicans,White,White,,,National questionnaire,White,,,White,White,,South,,,,,Male,White men,,,,Suburbs,Suburbs,, Louisiana,White suburban men,,Election day exit poll,,,,,,Strongly or somewhat approve,Strongly approve,No difference,,,Version 1,Yes,Donald Trump,Should be able to vote will be prevented from voting,1.05277252197266,,,,,,,
53520.0,The Republican candidate,The Republican candidate,The Republican candidate,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,,Call 2,4.0,,,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,Unfavorable,,,,,,,Major changes,,No,,,,,,,Immigration,,No,,,Disapprove,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,81.0,Independent/Something else,Conservative Republicans,White,White,,,National questionnaire,White,Somewhat important,Important,White,White,Minorities are favored over whites,South,Protestant/Other Non-Catholic Christian,Other Christian,Protestant/Other Non-Catholic Christian,Politically motivated,Female,White women,,,,Rural,Small Cities/Rural,English,Texas,Other,,Election day exit poll,In the last few days,In the last month,In the last week,,,,,,Not tough enough,,Version 2,,,,2.2195942401886,White Protestants,,,,,,
53524.0,The Democratic candidate,The Democratic candidate,The Democratic candidate,Keep it as is,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,A minor factor,Not important,A factor,,Call 2,1.0,,,,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,No,,,,,,,No,,,,,,,,,,,,,Oppose,No,,,,,,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,80.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,,,National questionnaire,White,,,White,White,,West,,,,,Female,White women,,,,Rural,Small Cities/Rural,,Wyoming,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,The U.S. less safe,,,Version 1,No,Hillary Clinton,Should be able to vote will be prevented from voting,0.115877106785774,,,,,,,
53525.0,The Democratic candidate,The Democratic candidate,The Democratic candidate,,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Once a week or more,At least monthly,All others,Complete,No children in home,,,,Yes,Call 2,3.0,No,No,No,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,Support,No,,The Democratic Party,,,,,,,,Health care,,No,,Yes,,,,45+,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,62.0,Liberal Democrats,Liberal Democrats,White,White,,,National questionnaire,White,,,White,White,,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,Protestant/Other Non-Catholic Christian,,Male,White men,Somewhat serious,Serious,Married men,Suburbs,Suburbs,,Minnesota,White suburban men,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,,0.873228490352631,White Protestants,,White Born-again/Evangelical Christians,Somewhat important,Important,Yes,White Protestant evangelical
53528.0,The Republican candidate,The Republican candidate,The Republican candidate,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,,Call 2,6.0,,,,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,Unfavorable,,,,,,,Minor changes,,No,,,,,,,Immigration,,No,,,Omit,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,75.0,Independent/Something else,Conservative Republicans,White,White,,,National questionnaire,White,Not at all important,Not important,White,White,Minorities are favored over whites,South,Protestant/Other Non-Catholic Christian,Other Christian,Protestant/Other Non-Catholic Christian,Politically motivated,Male,White men,,,,Suburbs,Suburbs,,Tennessee,White suburban men,,Election day exit poll,Before that,Before that,Before that,,,,,,Not tough enough,,Version 2,,,,1.23309969902039,White Protestants,,,,,,
53530.0,The Democratic candidate,The Democratic candidate,The Democratic candidate,Keep it as is,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,Latino 60+,Latino 45-64,,,,Complete,,An important factor,Important,A factor,,Call 2,1.0,,,,The Democratic Party,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Yes,,,,,,,No,,,,,,,,,,,,,Oppose,Yes,,,,,,45+,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,28.0,Liberal Democrats,Liberal Democrats,Other,Hispanic/Latino,,,National questionnaire,Hispanic/Latino,,,Non-white,Hispanic/Latino,,West,,,,,Female,Latino women,,,,"Cities over 500,000","Cities over 50,000",English, New Mexico,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,The U.S. less safe,,,Version 1,No,Hillary Clinton,Should be able to vote will be prevented from voting,0.299520432949066,,,,,,,
53533.0,The Democratic candidate,The Democratic candidate,The Democratic candidate,Keep it as is,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,The most important factor,Important,A factor,,Call 2,1.0,,,,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,No,,,,,,,No,,,,,,,,,,,,,Oppose,No,,,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,43.0,Liberal Democrats,Liberal Democrats,White,White,,,National questionnaire,White,,,White,White,,East,,,,,Female,White women,,,,Suburbs,Suburbs,,Rhode Island,White suburban women,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,The U.S. less safe,,,Version 1,No,Hillary Clinton,Shouldn't be able to vote will cast ballots,0.115116655826569,,,,,,,
53536.0,The Republican candidate,The Republican candidate,The Republican candidate,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,,,Call 1,1.0,,,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,Unfavorable,,,,,,,Major changes,,No,,,,,,,Immigration,,No,,,Disapprove,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,16.0,Independent/Something else,Conservative Republicans,White,,,White,National questionnaire,White,Not at all important,Not important,White,,No group is favored,West,Jewish,Jewish,Jewish,Politically motivated,Male,White men,,,,"Cities 50,000-500,000","Cities over 50,000",,Hawaii,Other,,Election day exit poll,Before that,Before that,Before that,,,,,,About right,,Version 2,,,,0.0733090490102768,White Jewish,,,,,,
53541.0,The Democratic candidate,The Democratic candidate,,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,,Call 2,1.0,,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,Favorable,Only Democratic Party,,Unfavorable,About the same,To express opposition to Donald Trump,,,,,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",,,No,No,,,Good,Excellent or good,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,51.0,Liberal Democrats,Liberal Democrats,White,White,,,National questionnaire,White,,,White,White,,West,,,,,Female,White women,,,,Rural,Small Cities/Rural,,Montana,Other,Hurt,Election day exit poll,,,,Seriously off on the wrong track,Hurt,,,,,Becoming more divided,Version 4,,,,0.492327034473419,,No,,,,,
53542.0,The Democratic candidate,The Democratic candidate,The Democratic candidate,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,,Call 2,2.0,,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,Omit,,,,,,,Major changes,,Yes,,,,,,,Health care,,No,,,Approve,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,125.0,Liberal Democrats,Liberal Democrats,White,White,,,National questionnaire,White,Very important,Important,White,White,Whites are favored over minorities,Midwest,None,None,None,Justified,Female,White women,,,,Rural,Small Cities/Rural,,Minnesota,Other,,Election day exit poll,Before that,Before that,Before that,,,,,,Too tough,,Version 2,,,,0.440807640552521,White none,,,,,,
53545.0,Other,The Republican candidate,The Republican candidate,,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Never,A few times a year or less,All others,Complete,No children in home,,,,No,Call 2,3.0,No,No,No,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,Oppose,Yes,,The Democratic Party,,,,,,,,Immigration,,No,,No,,,,18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,3.0,Moderate/Liberal Republicans,Moderate Independents,White,White,,,National questionnaire,White,,,White,White,,East,None,None,None,,Male,White men,Somewhat serious,Serious,Non married men,Suburbs,Suburbs,, Maryland,White suburban men,,Election day exit poll,,,,,,Strongly or somewhat approve,Somewhat approve,,,,Version 3,,,,0.784672141075134,White none,,All others,Somewhat important,Important,No,All others
