ID,SENNH14,GOVNH14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BROWNCARPET,CALL,CDNUM,CONTACTBROWN,CONTACTNH14,CONTACTSHAHEEN,DEMPRIM2016,DEMPRIM2016DEMSONLY,ECONBETT,ECONDIR,ECONFAIR,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FOLLOW14,FOLLOW14B,FOROBAMAS,GEOCODE,GOPPRIM2016,GOPPRIM2016REPSONLY,GOVTDO10,HEALTHCARE14,IMMDEPORT,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,LATINO,MARIJUANALAW,MARRIED,MATONH,NEC,NEC2,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,PTYIMPT14,PTYIMPT14B,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,REL5,RELIGN10,RELWHITE,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SHAHEENTOOCLOSE,SIZEPLAC,SIZEPLC3,STANUM,TEAPARTY,TEAPARTY3,TELEPOLL,TERRWORR,TERWORR2,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,UNFAIRBROWN14,UNFAIRNH14,UNFAIRSHAHEEN,VERSION,WHNCLINC,ZIPCODE,WEIGHT
61078.0,Jeanne Shaheen,Maggie Hassan,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 1,1.0,,,,,,Getting better,Getting better,Is fair to most Americans,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,4.0,,,Government is doing too many things better left to businesses and individuals,,,,,,,,,,Disapprove,,No,,,I was born in New Hampshire,Not so good,Not so good or poor,Worried,Somewhat worried,Disapprove,Somewhat disapprove,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,49.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,White,White,State questionnaire,White,White,,,East,,,,,Female,White women,,,Suburbs,Suburbs,New Hampshire,,,Election day exit poll,Very worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Omit,,,,Version 1,No,3848.0,0.766806542873383
61076.0,Jeanne Shaheen,Maggie Hassan,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 1,2.0,No,Only Jeanne Shaheen,Yes,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Very closely,Extremely or very closely,To express support for Barack Obama,3.0,,,,Did not go far enough,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,Health care,No,,Yes,,,,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,23.0,Liberal Democrats,Liberal Democrats,,,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",East,,,,,Female,White women,Married women,,Rural,Small Cities/Rural,New Hampshire,,,Election day exit poll,,,,,,,,Scott Brown did,Only Scott Brown,Jeanne Shaheen did not,Version 2,No,3745.0,0.829840004444122
86707.0,Jeanne Shaheen,Maggie Hassan,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,No,Call 3,2.0,,,,Omit,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,,,3.0,Omit,,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,,No,Illegal,Yes,,,,,,,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,94.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Very important,Important,White,White,State questionnaire,White,White,,,East,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Yes,Male,White men,Married men,About the right amount,Rural,Small Cities/Rural,New Hampshire,Strongly oppose,Oppose,Election day exit poll,,,,,,,,,,,Version 3,No,3770.0,0.750782787799835
61070.0,Jeanne Shaheen,Maggie Hassan,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 1,1.0,,,,,,Getting worse,Worse,Favors the wealthy,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,5.0,,,Government should do more to solve problems,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,,I was born in New Hampshire,Poor,Not so good or poor,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,110.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,White,White,State questionnaire,White,White,,,East,,,,,Male,White men,,,Rural,Small Cities/Rural,New Hampshire,,,Election day exit poll,Very worried,Very or somewhat worried,In the last three days,In the last month,In the last week,In the last three days,Seriously off on the wrong track,,,,Version 1,No,3276.0,1.2640905380249
77260.0,Jeanne Shaheen,Maggie Hassan,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 2,1.0,,,,,,Staying about the same,Good and staying the same,Is fair to most Americans,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,5.0,,,Omit,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Approve,,No,,,I was born in New Hampshire,Good,Excellent or good,Worried,Somewhat worried,Approve,Somewhat approve,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,89.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,White,White,State questionnaire,White,White,,,East,,,,,Female,White women,,,Rural,Small Cities/Rural,New Hampshire,,,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Generally going in the right direction,,,,Version 1,No,3814.0,1.11755156517029
61061.0,Jeanne Shaheen,Maggie Hassan,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 1,1.0,,,,,,Getting worse,Worse,Is fair to most Americans,College graduate,College graduate,More than High school graduate,White college degree,,,,,,4.0,,,Government should do more to solve problems,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,No,,,I moved to New Hampshire from Massachusetts,Good,Excellent or good,Not worried,Not too worried,Disapprove,Somewhat disapprove,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,86.0,Moderate/Liberal Republicans,Moderate Independents,,,White,White,State questionnaire,White,White,,,East,,,,,Male,White men,,,Suburbs,Suburbs,New Hampshire,,,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Generally going in the right direction,,,,Version 1,No,3858.0,0.743958830833435
86692.0,Jeanne Shaheen,Maggie Hassan,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 3,1.0,Yes,Both of them,Yes,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Extremely closely,Extremely or very closely,Barack Obama was not a factor,1.0,,,,Did not go far enough,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Health care,No,,No,,,,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,Liberal,30.0,Moderate/Liberal Republicans,Liberal Independents,,,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",East,,,,,Male,White men,Non married men,,Suburbs,Suburbs,New Hampshire,,,Election day exit poll,,,,,,,,Scott Brown did,Only Scott Brown,Jeanne Shaheen did not,Version 2,No,3824.0,0.8569256067276
77252.0,Jeanne Shaheen,Maggie Hassan,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,No,Call 2,2.0,,,,Joe Biden,,,,,No high school diploma,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,,,,3.0,Someone else,,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,No,Legal,No,,,,,,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Liberal,94.0,Moderate/Liberal Republicans,Liberal Independents,Somewhat important,Important,White,White,State questionnaire,White,White,,,East,Catholic,Catholic,Catholic,Yes,Male,White men,Non married men,About the right amount,Rural,Small Cities/Rural,New Hampshire,Neutral,Neutral,Election day exit poll,,,,,,,,,,,Version 3,No,3770.0,0.803923189640045
63130.0,Jeanne Shaheen,Maggie Hassan,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 1,2.0,,,,Elizabeth Warren,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,,,,3.0,Rand Paul,,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,No,Legal,No,,,,,,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Liberal,109.0,Moderate/Liberal Republicans,Liberal Independents,Somewhat important,Important,White,White,State questionnaire,White,White,,,East,None,None,None,Yes,Male,White men,Non married men,Too often,Rural,Small Cities/Rural,New Hampshire,Strongly oppose,Oppose,Election day exit poll,,,,,,,,,,,Version 3,Yes,3446.0,0.929041385650635
56994.0,Jeanne Shaheen,Maggie Hassan,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 1,2.0,,,,,,Staying about the same,Good and staying the same,Is fair to most Americans,College graduate,College graduate,More than High school graduate,White college degree,,,,,,3.0,,,Government is doing too many things better left to businesses and individuals,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,No,,,I moved to New Hampshire from another state,Good,Excellent or good,Worried,Somewhat worried,Approve,Somewhat approve,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,98.0,Liberal Democrats,Liberal Democrats,,,White,White,State questionnaire,White,White,,,East,,,,,Female,White women,,,Rural,Small Cities/Rural,New Hampshire,,,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Generally going in the right direction,,,,Version 1,No,3461.0,0.959405541419983
89382.0,Jeanne Shaheen,Maggie Hassan,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 3,2.0,,,,,,Staying about the same,Poor and staying the same,Favors the wealthy,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,3.0,,,Government should do more to solve problems,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,,I was born in New Hampshire,Not so good,Not so good or poor,Worried,Somewhat worried,Approve,Somewhat approve,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,20.0,Liberal Democrats,Liberal Democrats,,,White,White,State questionnaire,White,White,,,East,,,,,Female,White women,,,Rural,Small Cities/Rural,New Hampshire,,,Election day exit poll,Somewhat worried,Very or somewhat worried,In the last three days,In the last month,In the last week,In the last three days,Seriously off on the wrong track,,,,Version 1,No,3301.0,0.882434844970703
86669.0,Jeanne Shaheen,Maggie Hassan,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,1.0,,,,,,Staying about the same,Good and staying the same,Favors the wealthy,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,4.0,,,Government should do more to solve problems,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Disapprove,,No,,,I was born in New Hampshire,Good,Excellent or good,Worried,Somewhat worried,Approve,Somewhat approve,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Liberal,5.0,Liberal Democrats,Liberal Democrats,,,White,White,State questionnaire,White,White,,,East,,,,,Male,White men,,,Suburbs,Suburbs,New Hampshire,,,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Generally going in the right direction,,,,Version 1,Yes,3032.0,0.879640519618988
89378.0,Jeanne Shaheen,Maggie Hassan,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 3,2.0,,,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,Extremely closely,Extremely or very closely,,4.0,,,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,,,,,,,,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,103.0,Moderate/Liberal Republicans,Moderate Independents,,,White,White,National questionnaire,White,White,,,East,Something else,Other,Something else,,Male,White men,,,Suburbs,Suburbs,New Hampshire,Strongly oppose,Oppose,Election day exit poll,,,,,,,,,,,Version 5,No,3079.0,1.23349690437317
86663.0,Jeanne Shaheen,Maggie Hassan,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,Call 3,2.0,,,,Elizabeth Warren,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,,,,3.0,Someone else,,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,Omit,Yes,,,,,,,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,83.0,Moderate/Liberal Republicans,Moderate Independents,Very important,Important,White,White,State questionnaire,White,White,,,East,Something else,Other,Something else,Yes,Female,White women,Married women,About the right amount,Rural,Small Cities/Rural,New Hampshire,Strongly oppose,Oppose,Election day exit poll,,,,,,,,,,,Version 3,No,3257.0,0.774517357349396
78810.0,Jeanne Shaheen,Maggie Hassan,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 2,1.0,,,,,,Getting better,Getting better,Favors the wealthy,College graduate,College graduate,More than High school graduate,White college degree,,,,,,1.0,,,Government should do more to solve problems,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,,I moved to New Hampshire from another state,Good,Excellent or good,Not worried,Not too worried,Approve,Strongly approve,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,40.0,Moderate/Liberal Republicans,Moderate Independents,,,White,White,State questionnaire,White,White,,,East,,,,,Male,White men,,,Suburbs,Suburbs,New Hampshire,,,Election day exit poll,Not too worried,Not too or not at all worried,Before that,Before that,Before that,Before that,Generally going in the right direction,,,,Version 1,No,3842.0,0.928529262542725
97469.0,Jeanne Shaheen,Maggie Hassan,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 3,1.0,,,,,,Getting better,Getting better,Favors the wealthy,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,4.0,,,Government is doing too many things better left to businesses and individuals,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,,I moved to New Hampshire from Massachusetts,Good,Excellent or good,Not worried,Not too worried,Approve,Somewhat approve,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,49.0,Liberal Democrats,Liberal Democrats,,,White,White,State questionnaire,White,White,,,East,,,,,Female,White women,,,Suburbs,Suburbs,New Hampshire,,,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Generally going in the right direction,,,,Version 1,No,3848.0,0.766806542873383
63102.0,Jeanne Shaheen,Maggie Hassan,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Not complete,,Call 1,2.0,,,,,,,,,,,,,Favorable,Unfavorable,,,,3.0,,,,,,,,,,,,,,,No,,,,,,,,,,,,45+,18-64,,,,,,,,83.0,,,Not too important,Not important,White,White,State questionnaire,White,White,,,East,,,,,Female,White women,,,Rural,Small Cities/Rural,New Hampshire,Strongly oppose,Oppose,Election day exit poll,,,,,,,,,,,Version 3,,3257.0,0.857068955898285
89108.0,Jeanne Shaheen,Maggie Hassan,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,1.0,,,,,,Getting better,Getting better,Favors the wealthy,College graduate,College graduate,More than High school graduate,White college degree,,,,,,1.0,,,Government should do more to solve problems,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,,No,,,I moved to New Hampshire from another state,Good,Excellent or good,Not worried,Not too worried,Approve,Somewhat approve,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Liberal,29.0,Moderate/Liberal Republicans,Liberal Independents,,,White,White,State questionnaire,White,White,,,East,,,,,Male,White men,,,Suburbs,Suburbs,New Hampshire,,,Election day exit poll,Not too worried,Not too or not at all worried,Before that,Before that,Before that,Before that,Generally going in the right direction,,,,Version 1,No,3820.0,0.949459969997406
61015.0,Jeanne Shaheen,Maggie Hassan,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 1,2.0,,,,,,Getting better,Getting better,Favors the wealthy,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,3.0,,,Government is doing too many things better left to businesses and individuals,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,,No,,,I was born in New Hampshire,Good,Excellent or good,Not worried,Not too worried,Approve,Strongly approve,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,85.0,Moderate/Liberal Republicans,Moderate Independents,,,White,White,State questionnaire,White,White,,,East,,,,,Female,White women,,,Rural,Small Cities/Rural,New Hampshire,,,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Generally going in the right direction,,,,Version 1,No,3773.0,0.818152129650116
