ID,SENGA14,GOVGA14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BORNINGA14,BRNAGAIN,CALL,CDNUM,CONTACTGA14,CONTACTNUNN,CONTACTPERDUE,ECONBETT,ECONDIR,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FOROBAMAS,GEOCODE,GOVTDO10,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,JOBSIT,LATINO,MARIJUANALAW,MARRIED,MINWAGE14,MOVETOGA14,MOVETOGA10YR,NEC,NEC2,NECWORR2,NECWORRY,NUNNLIB,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PERDUECONSRV,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,PTYIMPT14,PTYIMPT14B,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,RUNOFFGA14,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TEABRN,TEAPARTY,TEAPARTY3,TELEPOLL,TERRWORR,TERWORR2,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,VERSION,WHNCLINC,WHTEVANG,ZIPCODE,WEIGHT
974.0,Michelle Nunn,Jason Carter,18-29,18-29,25-29,18-44,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,A few times a month,Occasionally,Complete,,No,,,,,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Omit,Unfavorable,,3.0,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",,,About the same,No,Legal,,,,,,,,,Not liberal enough,,,,,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent,Independent Women,All others,Too liberal,Liberal,,Moderate/Liberal Republicans,Liberal Independents,Very important,Important,Black,Black,State questionnaire,Black,Black,,,South,Michelle Nunn,Yes,Female,Black women,,Suburbs,Suburbs, Georgia,Neither,Strongly oppose,Oppose,Telephone survey,,,,,,,,Version 3,No,All others,30032.0,2.60730600357056
973.0,Michelle Nunn,Jason Carter,45-65,60+,60-64,45+,60+,50-64,Black 60+,Black 60+,Black 45-64,A few times a month,Occasionally,Complete,,No,,,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,,3.0,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",,,Worse today,No,Illegal,,,,,,,,,About right,,,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Too liberal,Liberal,,Liberal Democrats,Liberal Democrats,Very important,Important,Black,Black,State questionnaire,Black,Black,,,South,Michelle Nunn,Yes,Male,Black men,,Suburbs,Suburbs, Georgia,Neither,Strongly oppose,Oppose,Telephone survey,,,,,,,,Version 3,No,All others,30032.0,1.09512293338776
85162.0,Michelle Nunn,Jason Carter,18-29,18-29,25-29,18-44,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Once a week,Weekly,Complete,,Yes,Call 3,4.0,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,2.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,Better today,No,Illegal,,,,,,,,,About right,,,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,About right,Moderate,102.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Very important,Important,Black,Black,State questionnaire,Black,Black,,,South,Michelle Nunn,Yes,Female,Black women,,Suburbs,Suburbs, Georgia,Born-again but not Tea Party supporter,Somewhat oppose,Oppose,Election day exit poll,,,,,,,,Version 3,No,All others,30039.0,0.597551763057709
937.0,Michelle Nunn,Jason Carter,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Complete,,No,,5.0,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,3.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,Worse today,No,Omit,,,,,,,,,About right,,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Too liberal,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Somewhat important,Important,White,White,State questionnaire,White,White,,,South,Michelle Nunn,Yes,Male,White men,,Suburbs,Suburbs, Georgia,Neither,Strongly oppose,Oppose,Telephone survey,,,,,,,,Version 3,No,All others,30030.0,0.903339505195618
880.0,Michelle Nunn,Jason Carter,65+,60+,65 or over,45+,60+,65+,Black 60+,Black 60+,Black 65+,A few times a year,Occasionally,Complete,,Yes,,4.0,,,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,3.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,Worse today,No,Illegal,,,,,,,,,About right,,,,,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Too liberal,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Very important,Important,Black,Black,State questionnaire,Black,Black,,,South,Michelle Nunn,Omit,Female,Black women,,Suburbs,Suburbs, Georgia,Born-again but not Tea Party supporter,Strongly oppose,Oppose,Telephone survey,,,,,,,,Version 3,No,All others,30087.0,0.721566498279572
966.0,Michelle Nunn,Jason Carter,45-65,30-59,45-49,45+,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,A few times a month,Occasionally,Complete,,Yes,,,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,3.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",,,Worse today,No,Legal,,,,,,,,,About right,,,,,45+,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent,Independent Men,All others,Too liberal,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Very important,Important,Black,Black,State questionnaire,Black,Black,,,South,Michelle Nunn,Yes,Male,Black men,,Suburbs,Suburbs, Georgia,Born-again but not Tea Party supporter,Strongly oppose,Oppose,Telephone survey,,,,,,,,Version 3,No,All others,30038.0,1.86927497386932
957.0,Michelle Nunn,Jason Carter,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,More than once a week,Weekly,Complete,,Yes,,,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,2.0,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",,,Worse today,No,Legal,,,,,,,,,About right,,,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Too liberal,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Very important,Important,Black,Black,State questionnaire,Black,Black,,,South,Michelle Nunn,Yes,Male,Black men,,Suburbs,Suburbs, Georgia,Born-again but not Tea Party supporter,Strongly oppose,Oppose,Telephone survey,,,,,,,,Version 3,No,All others,30039.0,2.50377321243286
951.0,Michelle Nunn,Jason Carter,65+,60+,65 or over,45+,60+,65+,Black 60+,Black 60+,Black 65+,Once a week,Weekly,Complete,,Yes,,13.0,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,,3.0,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",,,Better today,No,Legal,,,,,,,,,About right,,,,,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Omit,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Very important,Important,Black,Black,State questionnaire,Black,Black,,,South,Michelle Nunn,Yes,Female,Black women,,Suburbs,Suburbs, Georgia,Born-again but not Tea Party supporter,Somewhat oppose,Oppose,Telephone survey,,,,,,,,Version 3,No,All others,30296.0,1.12527287006378
949.0,Michelle Nunn,Jason Carter,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Complete,,No,,10.0,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,,1.0,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,Worse today,No,Legal,,,,,,,,,About right,,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Too liberal,Liberal,,Liberal Democrats,Liberal Democrats,Very important,Important,White,White,State questionnaire,White,White,,,South,Michelle Nunn,Yes,Female,White women,,Suburbs,Suburbs, Georgia,Neither,Somewhat oppose,Oppose,Telephone survey,,,,,,,,Version 3,Yes,All others,30025.0,2.52143597602844
947.0,Michelle Nunn,Jason Carter,65+,60+,65 or over,45+,60+,65+,Black 60+,Black 60+,Black 65+,More than once a week,Weekly,Complete,,No,,4.0,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,3.0,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",,,Worse today,No,Legal,,,,,,,,,About right,,,,,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Too liberal,Liberal,,Liberal Democrats,Liberal Democrats,Very important,Important,Black,Black,State questionnaire,Black,Black,,,South,Michelle Nunn,Yes,Male,Black men,,Suburbs,Suburbs, Georgia,Neither,Strongly oppose,Oppose,Telephone survey,,,,,,,,Version 3,No,All others,30058.0,0.898734927177429
946.0,Michelle Nunn,Jason Carter,45-65,60+,60-64,45+,60+,50-64,Black 60+,Black 60+,Black 45-64,Once a week,Weekly,Complete,,Yes,,13.0,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,2.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,Better today,No,Illegal,,,,,,,,,About right,,,,,45+,18-64,Republican,Black non-Democrat,All Republicans,Republican,Republican Men,All others,About right,Moderate,,Conservative Republicans,Mod./Liberal Republicans,Very important,Important,Black,Black,State questionnaire,Black,Black,,,South,Michelle Nunn,No,Male,Black men,,Suburbs,Suburbs, Georgia,Born-again but not Tea Party supporter,Somewhat oppose,Oppose,Telephone survey,,,,,,,,Version 3,No,All others,30281.0,1.27989673614502
85134.0,Michelle Nunn,Jason Carter,30-44,30-59,30-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,,,Complete,,,Call 3,14.0,Neither of them,No,No,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,Barack Obama was not a factor,1.0,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,The economy,,No,,Yes,,,,,,,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,,Liberal,72.0,Liberal Democrats,Liberal Democrats,,,Black,Black,State questionnaire,Black,Black,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",South,Michelle Nunn,,Male,Black men,Married men,"Cities 10,000-50,000",Small Cities/Rural, Georgia,,,,Election day exit poll,,,Before that,In the last month,Before that,In the last month,,Version 2,No,,30165.0,0.837824761867523
942.0,Michelle Nunn,Jason Carter,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,All others,All others,Once a week,Weekly,Complete,,Yes,,3.0,,,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,2.0,,,,,,,,,,,,Better today,No,Illegal,,,,,,,,,About right,,,,,45+,65+,Democrat,Non-black Democrat,All Other,Democrat,Democratic Women,Non-White Democrats,Too liberal,Liberal,,Liberal Democrats,Liberal Democrats,Very important,Important,Other,Other,State questionnaire,Other,Other,,,South,Michelle Nunn,Omit,Female,All other races,,Suburbs,Suburbs, Georgia,Born-again but not Tea Party supporter,Strongly oppose,Oppose,Telephone survey,,,,,,,,Version 3,No,All others,30252.0,0.839146912097931
940.0,Michelle Nunn,Jason Carter,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Complete,,No,,12.0,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,5.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,Better today,No,Legal,,,,,,,,,About right,,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Too liberal,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Very important,Important,White,White,State questionnaire,White,White,,,South,Michelle Nunn,Omit,Female,White women,,Suburbs,Suburbs, Georgia,Neither,Strongly oppose,Oppose,Telephone survey,,,,,,,,Version 3,No,All others,31312.0,2.68105459213257
908.0,Michelle Nunn,Jason Carter,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,A few times a month,Occasionally,Complete,,Yes,,6.0,,,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Omit,Unfavorable,,3.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",,,Omit,No,Illegal,,,,,,,,,About right,,,,,45+,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent,Independent Women,All others,Too liberal,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Not too important,Not important,Black,Black,State questionnaire,Black,Black,,,South,Michelle Nunn,Yes,Female,Black women,,Suburbs,Suburbs, Georgia,Born-again but not Tea Party supporter,Somewhat oppose,Oppose,Telephone survey,,,,,,,,Version 3,No,All others,30058.0,3.20662307739258
878.0,Michelle Nunn,Jason Carter,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,A few times a year,Occasionally,Complete,,No,,1.0,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,5.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,Omit,No,Legal,,,,,,,,,About right,,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Omit,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Somewhat important,Important,White,White,State questionnaire,White,White,,,South,Michelle Nunn,Yes,Female,White women,,Rural,Small Cities/Rural, Georgia,Neither,Strongly oppose,Oppose,Telephone survey,,,,,,,,Version 3,No,All others,31548.0,0.783495306968689
934.0,Michelle Nunn,Jason Carter,65+,60+,65 or over,45+,60+,65+,Black 60+,Black 60+,Black 65+,Once a week,Weekly,Complete,,No,,11.0,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,2.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,Worse today,No,Legal,,,,,,,,,About right,,,,,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Too liberal,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Very important,Important,Black,Black,State questionnaire,Black,Black,,,South,Michelle Nunn,Yes,Female,Black women,,Suburbs,Suburbs, Georgia,Neither,Somewhat oppose,Oppose,Telephone survey,,,,,,,,Version 3,No,All others,30135.0,2.8112530708313
933.0,Michelle Nunn,Jason Carter,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Never,Never,Complete,,No,,8.0,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,4.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,About the same,No,Illegal,,,,,,,,,About right,,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Too liberal,Liberal,,Moderate/Liberal Republicans,Liberal Independents,Very important,Important,White,White,State questionnaire,White,White,,,South,Michelle Nunn,Yes,Male,White men,,"Cities 50,000-500,000","Cities over 50,000", Georgia,Neither,Strongly oppose,Oppose,Telephone survey,,,,,,,,Version 3,No,All others,31088.0,0.806549370288849
931.0,Michelle Nunn,Jason Carter,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Once a week,Weekly,Complete,,Yes,,1.0,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,,5.0,,,,,,,,,,,,About the same,No,Legal,,,,,,,,,Too liberal,,,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Omit,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Very important,Important,Black,Black,State questionnaire,Black,Black,,,South,Michelle Nunn,Yes,Male,Black men,,"Cities 10,000-50,000",Small Cities/Rural, Georgia,,Omit,Omit,Telephone survey,,,,,,,,Version 3,No,All others,31313.0,1.31400656700134
85120.0,Michelle Nunn,Jason Carter,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 3,11.0,Neither of them,No,No,,,College graduate,College graduate,More than High school graduate,White college degree,,,To express support for Barack Obama,3.0,,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,The economy,,,,Yes,,,,,,,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,Liberal,80.0,Liberal Democrats,Liberal Democrats,,,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,Michelle Nunn,,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000", Georgia,,,,Election day exit poll,,,Before that,In the last month,Before that,In the last month,,Version 2,No,,30342.0,0.790594816207886
928.0,Michelle Nunn,Jason Carter,65+,60+,65 or over,45+,60+,65+,Black 60+,Black 60+,Black 65+,Once a week,Weekly,Complete,,Yes,,5.0,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,,3.0,,,,,,,,,,,,Omit,No,Omit,,,,,,,,,About right,,,,,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Omit,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Very important,Important,Black,Black,State questionnaire,Black,Black,,,South,Michelle Nunn,Omit,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000", Georgia,,Omit,Omit,Telephone survey,,,,,,,,Version 3,No,All others,30331.0,0.562636435031891
