ID,SENNC14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BORNINNC14,BRNAGAIN,CALL,CDNUM,CHILD12,CONTACTHAGAN,CONTACTNC14,CONTACTTILLIS,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FOROBAMAS,GEOCODE,GOVTDO10,HAGANTOOCLOSE,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,LATINO,MARCHILD,MARRIED,MINWAGE14,MOVETONC14,MOVETONC10YR,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TILLISCNSRV,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,UNFAIRHAGAN,UNFAIRNC14,UNFAIRTILLIS,VERSION,VETVOTER,VOTERID14,WEIGHT,WHNCLINC,WHTEVANG
51758.0,Thom Tillis,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week,Weekly,Complete,Moved to North Carolina,No,Call 1,7.0,No,Yes,Both of them,Yes,Postgraduate study,College graduate,More than High school graduate,White college degree,,,To express opposition to Barack Obama,1.0,,,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,Illegal immigration,No,All others,Yes,,Less than 10 years,Less than 10 years,,,,,Angry,"Dissatisfied, but not angry or angry",45+,65+,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,4.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,Yes,Male,White men,Married men,Suburbs,Suburbs, North Carolina,Election day exit poll,,,,,,,,,,Version 2,,No,0.695383906364441,No,All others
92244.0,Thom Tillis,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,Call 3,2.0,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,2.0,Government is doing too many things better left to businesses and individuals,About the right amount,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,,Favor,,,Worried,Somewhat worried,Disapprove,Somewhat disapprove,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,101.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,South,,Male,White men,,Suburbs,Suburbs, North Carolina,Election day exit poll,About right,Before that,Before that,Before that,Before that,Generally going in the right direction,Kay Hagan did not,Neither of them,Thom Tillis did not,Version 1,Yes,,1.42164969444275,No,
51744.0,Thom Tillis,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,Yes,Call 1,10.0,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,5.0,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,,,,,,,,,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,88.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,,,South,,Female,White women,,Rural,Small Cities/Rural, North Carolina,Election day exit poll,,,,,,,,,,Version 5,,,0.788859903812408,No,White Born-again/Evangelical Christians
51743.0,Thom Tillis,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,Yes,Call 1,10.0,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,5.0,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,,,,,,,,,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,88.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,,,South,,Female,White women,,Rural,Small Cities/Rural, North Carolina,Election day exit poll,,,,,,,,,,Version 5,,,0.788859903812408,No,White Born-again/Evangelical Christians
51740.0,Thom Tillis,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Complete,Moved to North Carolina,Yes,Call 1,2.0,Yes,No,Only Tillis,Yes,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Barack Obama was not a factor,4.0,,,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,Health care,No,Married with children,Yes,,10+ years but not born here,More than 10 years,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,1.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",South,No,Male,White men,Married men,Suburbs,Suburbs, North Carolina,Election day exit poll,,,,,,,,,,Version 2,,No,0.58129620552063,No,White Born-again/Evangelical Christians
51735.0,Thom Tillis,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,More than once a week,Weekly,Complete,Moved to North Carolina,Yes,Call 1,6.0,Yes,No,Neither of them,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Barack Obama was not a factor,4.0,,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,No,Married with children,Yes,,10+ years but not born here,More than 10 years,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,2.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",South,Yes,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,,,,,,,Version 2,,No,0.65310400724411,No,White Born-again/Evangelical Christians
1777.0,Thom Tillis,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Never,Never,Complete,Born in North Carolina,No,,7.0,Yes,Yes,Both of them,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,To express opposition to Barack Obama,2.0,,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Health care,No,Married with children,Yes,,I was born in North Carolina,More than 10 years,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Male,White men,Married men,Suburbs,Suburbs, North Carolina,Telephone survey,,,,,,,,,,Version 2,,Yes,2.0443377494812,No,All others
96269.0,Thom Tillis,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 3,13.0,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,1.0,Government is doing too many things better left to businesses and individuals,,,,,,,,,,,,No,,,,,,,,,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Women,White Independent,Conservative,112.0,Moderate/Liberal Republicans,Conservative Independents,White,White,National questionnaire,White,White,,,South,No,Female,White women,,Rural,Small Cities/Rural, North Carolina,Election day exit poll,,,,,,Seriously off on the wrong track,,,,Version 4,,,0.581497728824615,,
11302.0,Thom Tillis,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,Complete,,,,5.0,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,5.0,,,Went too far,,,,,,,,,Illegal immigration,No,,Yes,,,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,,Female,White women,Married women,Rural,Small Cities/Rural, North Carolina,Telephone survey,,,,,,,,,,Version 2,,,0.488222897052765,No,
88160.0,Thom Tillis,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Once a week,Weekly,Complete,Born in North Carolina,Yes,Call 3,5.0,Yes,No,Only Tillis,Yes,College graduate,College graduate,More than High school graduate,White college degree,,,To express opposition to Barack Obama,5.0,,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,No,Married with children,Yes,,I was born in North Carolina,More than 10 years,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,46.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Female,White women,Married women,Suburbs,Suburbs, North Carolina,Election day exit poll,,,,,,,,,,Version 2,,No,0.674682796001434,No,White Born-again/Evangelical Christians
51714.0,Thom Tillis,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,A few times a month,Occasionally,Complete,Born in North Carolina,Yes,Call 1,7.0,No,No,Only Tillis,Yes,High school graduate,No college degree,High school graduate or less,White no college degree,,,To express opposition to Barack Obama,1.0,,,Went too far,,,,,,,,,Health care,No,All others,No,,I was born in North Carolina,More than 10 years,,,,,Angry,"Dissatisfied, but not angry or angry",45+,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,3.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",South,No,Female,White women,Non married women,Rural,Small Cities/Rural, North Carolina,Election day exit poll,,,,,,,,,,Version 2,,No,0.651663541793823,,White Born-again/Evangelical Christians
11282.0,Thom Tillis,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,,1.0,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,1.0,,,Went too far,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,Health care,No,,No,,,,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,,Female,White women,Non married women,Rural,Small Cities/Rural, North Carolina,Telephone survey,,,,,,,,,,Version 2,,,2.37922835350037,No,
51709.0,Thom Tillis,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week,Weekly,Complete,Moved to North Carolina,Yes,Call 1,9.0,No,Yes,Both of them,Yes,Postgraduate study,College graduate,More than High school graduate,White college degree,,,To express opposition to Barack Obama,3.0,,,Did not go far enough,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,The economy,No,All others,Yes,,10+ years but not born here,More than 10 years,,,,,Angry,"Dissatisfied, but not angry or angry",45+,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,61.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Female,White women,Married women,Suburbs,Suburbs, North Carolina,Election day exit poll,,,,,,,,,,Version 2,,No,0.714116156101227,No,White Born-again/Evangelical Christians
88142.0,Thom Tillis,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 3,7.0,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,1.0,Government is doing too many things better left to businesses and individuals,Too often,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,,No,,,Oppose,,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,Conservative,15.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,,,South,,Male,White men,,Rural,Small Cities/Rural, North Carolina,Election day exit poll,About right,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Kay Hagan did,Only Kay Hagan,Thom Tillis did not,Version 1,No,,2.79229784011841,No,
51698.0,Thom Tillis,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,Yes,Call 1,10.0,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,5.0,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,,,,,,,,,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,88.0,Moderate/Liberal Republicans,Conservative Independents,White,White,National questionnaire,White,White,,,South,,Male,White men,,Rural,Small Cities/Rural, North Carolina,Election day exit poll,,,,,,,,,,Version 5,,,0.841784775257111,No,White Born-again/Evangelical Christians
72282.0,Thom Tillis,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week,Weekly,Complete,,Yes,Call 2,2.0,No,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,2.0,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,,No,All others,Yes,,,,,,,,,,45+,65+,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,102.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,,,South,,Male,White men,Married men,Suburbs,Suburbs, North Carolina,Election day exit poll,,,,,,,,,,Version 3,,,0.726962745189667,No,White Born-again/Evangelical Christians
51692.0,Thom Tillis,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,Complete,,,Call 1,7.0,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,1.0,Government is doing too many things better left to businesses and individuals,Too often,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Disapprove,,No,,,Favor,,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,4.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,,,South,,Male,White men,,Suburbs,Suburbs, North Carolina,Election day exit poll,About right,Before that,In the last month,In the last week,In the last week,Seriously off on the wrong track,Omit,Omit,Omit,Version 1,No,,0.695383906364441,No,
71934.0,Thom Tillis,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 2,2.0,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,2.0,,,Did not go far enough,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,The economy,No,,Yes,,,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,102.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",South,,Male,White men,Married men,Suburbs,Suburbs, North Carolina,Election day exit poll,,,,,,,,,,Version 2,,,0.62274169921875,No,
