ID,SENWV14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BRNAGAIN,CALL,CDNUM,CLIMATECHANGE,COALHH,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,ENVIROREGWV,EPAWV14,FAVDEM2,FAVREP2,FOROBAMAS,FRACKING,GEOCODE,GOVTDO10,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,LATINO,MARRIED,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,STECWV,STECWV2,TELEPOLL,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,UNIONHH12,VERSION,WEIGHT,WHNCLINC,WHTEVANG
72437.0,Shelley Moore Capito,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,Call 2,1.0,No,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Unfavorable,Unfavorable,To express opposition to Barack Obama,Favor,3.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,Worried,Somewhat worried,Disapprove,Strongly disapprove,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Conservative,101.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,,,East,,Male,White men,,Suburbs,Suburbs,West Virginia,Not so good,Not so good or Poor,Election day exit poll,Before that,In the last month,Before that,In the last month,Seriously off on the wrong track,,Version 1,1.00512802600861,No,
72406.0,Shelley Moore Capito,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Not complete,Yes,Call 2,2.0,,No,,,,,,Oppose,,,,,2.0,,,,,,,,,,,,No,,,,,,,,45+,18-64,,,,,,,,98.0,,,White,White,State questionnaire,White,White,,,East,,Female,White women,,Rural,Small Cities/Rural,West Virginia,,,Election day exit poll,,,,,,No,Version 2,0.775217711925507,,White Born-again/Evangelical Christians
88592.0,Shelley Moore Capito,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,Complete,,Call 3,1.0,No,,College graduate,College graduate,More than High school graduate,White college degree,,,Unfavorable,Favorable,Barack Obama was not a factor,Favor,3.0,Government is doing too many things better left to businesses and individuals,,,,,,,,,Approve,,No,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,,,,,,,Conservative,111.0,,,White,White,State questionnaire,White,White,,,East,,Male,White men,,Suburbs,Suburbs,West Virginia,Good,Excellent or Good,Election day exit poll,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,Version 1,0.911919832229614,No,
72357.0,Shelley Moore Capito,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,Call 2,1.0,No,,College graduate,College graduate,More than High school graduate,White college degree,,,Unfavorable,Favorable,To express opposition to Barack Obama,Favor,3.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,101.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,East,,Male,White men,,Suburbs,Suburbs,West Virginia,Good,Excellent or Good,Election day exit poll,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,Version 1,1.2125381231308,No,
72349.0,Shelley Moore Capito,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,Call 2,1.0,,,No high school diploma,No college degree,High school graduate or less,White no college degree,,,,,,,3.0,,Went too far,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,The economy,No,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,29.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",East,,Male,White men,Married men,Rural,Small Cities/Rural,West Virginia,,,Election day exit poll,,,,,,,Version 2,0.744976282119751,Yes,
55238.0,Shelley Moore Capito,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,More than once a week,Weekly,Not complete,Yes,Call 1,3.0,,No,,,,,,Favor,,,,,4.0,,,,,,,,,,,,No,,,,,,,,45+,18-64,,,,,,,,52.0,,,White,White,State questionnaire,White,White,,,East,,Female,White women,,Suburbs,Suburbs,West Virginia,,,Election day exit poll,,,,,,No,Version 2,0.866713762283325,,White Born-again/Evangelical Christians
72320.0,Shelley Moore Capito,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,Latino 60+,Latino 45-64,,,Complete,,Call 2,3.0,Yes,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,Unfavorable,Favorable,To express opposition to Barack Obama,Omit,4.0,Omit,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Approve,,Yes,,Worried,Somewhat worried,Approve,Somewhat approve,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,All others,,52.0,,,Other,White,State questionnaire,Hispanic/Latino,Hispanic/Latino,,,East,,Male,Latino men,,Suburbs,Suburbs,West Virginia,Not so good,Not so good or Poor,Election day exit poll,Before that,Before that,Before that,Before that,Omit,,Version 1,1.06114053726196,No,
72293.0,Shelley Moore Capito,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,Call 2,1.0,No,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Omit,Favorable,Barack Obama was not a factor,Omit,3.0,Government is doing too many things better left to businesses and individuals,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,,No,,Worried,Very worried,Disapprove,Somewhat disapprove,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,111.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,East,,Female,White women,,Suburbs,Suburbs,West Virginia,Not so good,Not so good or Poor,Election day exit poll,Before that,In the last month,Before that,In the last month,Seriously off on the wrong track,,Version 1,0.744833946228027,No,
72288.0,Shelley Moore Capito,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,Call 2,2.0,Yes,,No high school diploma,No college degree,High school graduate or less,White no college degree,,,Unfavorable,Favorable,To express opposition to Barack Obama,Oppose,2.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Approve,,No,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,4.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,East,,Male,White men,,Suburbs,Suburbs,West Virginia,Not so good,Not so good or Poor,Election day exit poll,Before that,In the last month,Before that,In the last month,Seriously off on the wrong track,,Version 1,0.80862295627594,Yes,
72271.0,Shelley Moore Capito,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,Call 2,3.0,No,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Unfavorable,Favorable,To express opposition to Barack Obama,Favor,3.0,Government is doing too many things better left to businesses and individuals,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,,No,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,66.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,,,East,,Male,White men,,Rural,Small Cities/Rural,West Virginia,Not so good,Not so good or Poor,Election day exit poll,Before that,In the last month,Before that,In the last month,Seriously off on the wrong track,,Version 1,1.11746442317963,No,
72270.0,Shelley Moore Capito,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,Call 2,1.0,No,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Unfavorable,Unfavorable,To express opposition to Barack Obama,Favor,3.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,101.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,,,East,,Male,White men,,Suburbs,Suburbs,West Virginia,Not so good,Not so good or Poor,Election day exit poll,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,Version 1,1.00512802600861,No,
72257.0,Shelley Moore Capito,45-65,60+,60-64,45+,60+,50-64,,,,Once a week,Weekly,Complete,,Call 2,1.0,,,High school graduate,No college degree,High school graduate or less,,,,,,,,3.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999",,,,No,Yes,,,,,,,45+,18-64,Republican,,,Republican,Republican Women,,Moderate,29.0,Conservative Republicans,Mod./Liberal Republicans,,,National questionnaire,,,,,East,,Female,,Married women,Rural,Small Cities/Rural,West Virginia,,,Election day exit poll,,,,,,No,Version 3,0.845842123031616,No,
72255.0,Shelley Moore Capito,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,Call 2,3.0,No,,High school graduate,No college degree,High school graduate or less,White no college degree,,,Unfavorable,Favorable,To express opposition to Barack Obama,Favor,2.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Conservative,17.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,,,East,,Male,White men,,Rural,Small Cities/Rural,West Virginia,Not so good,Not so good or Poor,Election day exit poll,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,Version 1,1.01789617538452,No,
56040.0,Shelley Moore Capito,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,Call 1,2.0,Yes,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Unfavorable,Favorable,To express opposition to Barack Obama,Favor,3.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,92.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,,,East,,Female,White women,,Suburbs,Suburbs,West Virginia,Not so good,Not so good or Poor,Election day exit poll,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,Version 1,0.64934241771698,No,
72226.0,Shelley Moore Capito,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,Call 2,3.0,Yes,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Unfavorable,Favorable,To express opposition to Barack Obama,Omit,4.0,Government should do more to solve problems,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Disapprove,,No,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,107.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,,,East,,Male,White men,,Suburbs,Suburbs,West Virginia,Poor,Not so good or Poor,Election day exit poll,Before that,In the last month,In the last week,In the last week,Seriously off on the wrong track,,Version 1,1.69782483577728,Yes,
72225.0,Shelley Moore Capito,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,Call 2,3.0,Yes,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Unfavorable,Favorable,To express opposition to Barack Obama,Omit,4.0,Government should do more to solve problems,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Disapprove,,No,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,107.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,,,East,,Male,White men,,Suburbs,Suburbs,West Virginia,Poor,Not so good or Poor,Election day exit poll,Before that,In the last month,In the last week,In the last week,Seriously off on the wrong track,,Version 1,1.69782483577728,Yes,
72212.0,Shelley Moore Capito,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,Call 2,3.0,No,,High school graduate,No college degree,High school graduate or less,White no college degree,,,Unfavorable,Favorable,To express opposition to Barack Obama,Oppose,4.0,Government should do more to solve problems,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Disapprove,,No,,Worried,Very worried,Disapprove,Strongly disapprove,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,74.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,,,East,,Female,White women,,Rural,Small Cities/Rural,West Virginia,Poor,Not so good or Poor,Election day exit poll,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,Version 1,0.739595770835876,Yes,
