ID,SENIA14,GOVIA14,ABORT2,ABORTION,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BRALEYLIB,BRNAGAIN,CALL,CDNUM,CONTACTBRALEY,CONTACTERNST,CONTACTIA14,DEMPRIM2016,DEMPRIM2016DEMSONLY,ECONBETT,ECONDIR,ECONFAIR,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,ERNSTCONSRV,FAVDEM2,FAVREP2,FOLLOW14,FOLLOW14B,FOROBAMAS,GEOCODE,GOPPRIM2016,GOPPRIM2016REPSONLY,GOVTDO10,HEALTHCARE14,IMMDEPORT,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,LATINO,MARIJUANALAW,MARRIED,MINWAGE14,NEC,NEC2,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TEABRN,TEAPARTY,TEAPARTY3,TELEPOLL,TERRWORR,TERWORR2,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,UNFAIRBRALEY,UNFAIRERNST,UNFAIRIA14,VERSION,WHNCLINC,WHTEVANG,ZIPCODE,WEIGHT
100009.0,Joni Ernst,Terry Branstad,Illegal,Illegal in all cases,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,Complete,,,Call 3,2.0,Yes,Yes,Both of them,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,To express opposition to Barack Obama,1.0,,,,Went too far,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,The economy,No,,No,Oppose,,,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,99.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Midwest,,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,,,,Election day exit poll,,,,,,,,Bruce Braley did,Joni Ernst did,Both of them,Version 2,Yes,,52803.0,0.709692299365997
100001.0,Joni Ernst,Terry Branstad,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 3,3.0,,,,,,Getting worse,Worse,,,,,,,,,Somewhat closely,Somewhat or not too closely,,3.0,,,Government is doing too many things better left to businesses and individuals,,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Approve,,No,,,,Good,Excellent or good,Not worried,Not too worried,Approve,Somewhat approve,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,80.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,,,Midwest,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000", Iowa,,,,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,,,Version 1,,,50317.0,0.705503880977631
99999.0,Joni Ernst,Terry Branstad,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,More than once a week,Weekly,Complete,About right,Yes,Call 3,1.0,,,,Hillary Clinton,,,,Is fair to most Americans,High school graduate,No college degree,High school graduate or less,White no college degree,About right,Omit,Favorable,,,,4.0,Someone else,,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,No,Legal,,,,,,,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Women,White Independent,Moderate,61.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,,,Midwest,Yes,Female,White women,,Rural,Small Cities/Rural, Iowa,Born-again but not Tea Party supporter,Neutral,Neutral,Election day exit poll,,,,,,,,,,,Version 3,Yes,White Born-again/Evangelical Christians,50158.0,0.642646789550781
99998.0,Joni Ernst,Terry Branstad,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Complete,Too liberal,No,Call 3,1.0,,,,Someone else,,,,Favors the wealthy,College graduate,College graduate,More than High school graduate,White college degree,About right,Unfavorable,Favorable,,,,1.0,Rand Paul,Rand Paul,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,Illegal,,,,,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,26.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,,,Midwest,Yes,Male,White men,,"Cities 50,000-500,000","Cities over 50,000", Iowa,Tea Party supporter and not born-again,Somewhat support,Support,Election day exit poll,,,,,,,,,,,Version 3,No,All others,52002.0,0.616911828517914
99997.0,Joni Ernst,Terry Branstad,,,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Once a week,Weekly,Complete,Too liberal,Yes,Call 3,3.0,,,,Someone else,,,,Favors the wealthy,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,About right,Unfavorable,Favorable,,,,3.0,Rick Perry,Rick Perry,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,Illegal,,,,,,,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,74.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,Midwest,No,Female,White women,,Suburbs,Suburbs, Iowa,Both Tea Party supporter and born-again,Strongly support,Support,Election day exit poll,,,,,,,,,,,Version 3,No,White Born-again/Evangelical Christians,50021.0,0.631936132907867
99995.0,Joni Ernst,Terry Branstad,,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,Complete,,,Call 3,3.0,,,,,,Getting better,Getting better,,College graduate,College graduate,More than High school graduate,White college degree,,,,Not too closely,Somewhat or not too closely,,3.0,,,Government is doing too many things better left to businesses and individuals,,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Approve,,No,,,,Good,Excellent or good,Not worried,Not too worried,Approve,Somewhat approve,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Liberal,76.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,,,Midwest,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Iowa,,,,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,In the last month,In the last week,In the last week,Generally going in the right direction,,,,Version 1,No,,50310.0,0.788410782814026
99992.0,Joni Ernst,Terry Branstad,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 3,2.0,,,,,,Getting worse,Worse,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,Extremely closely,Extremely or very closely,,1.0,,,Government is doing too many things better left to businesses and individuals,,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,,,Poor,Not so good or poor,Not worried,Not too worried,Approve,Somewhat approve,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,94.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,Midwest,,Male,White men,,Suburbs,Suburbs, Iowa,,,,Election day exit poll,Not too worried,Not too or not at all worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,,,Version 1,No,,52722.0,0.811726093292236
99991.0,Joni Ernst,Terry Branstad,,,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,More than once a week,Weekly,Complete,Omit,Yes,Call 3,1.0,,,,Someone else,,,,Favors the wealthy,College graduate,College graduate,More than High school graduate,White college degree,Omit,Unfavorable,Favorable,,,,1.0,Rick Perry,Rick Perry,,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,No,Omit,,,,,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,51.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,Midwest,No,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Iowa,,Omit,Omit,Election day exit poll,,,,,,,,,,,Version 3,No,White Born-again/Evangelical Christians,52402.0,0.58286064863205
99989.0,Joni Ernst,Terry Branstad,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 3,3.0,,,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,,3.0,,,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Omit,Omit,No,,,,,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,109.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,,,Midwest,,Female,White women,,Suburbs,Suburbs, Iowa,,,,Election day exit poll,Very worried,Very or somewhat worried,,,,,,,,,Version 1,No,,50125.0,0.881369292736053
99985.0,Joni Ernst,Terry Branstad,,,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Complete,Too liberal,Yes,Call 3,1.0,,,,Omit,,,,Favors the wealthy,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,About right,Unfavorable,Favorable,,,,2.0,Someone else,Someone else,,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,No,Illegal,,,,,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,20.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,Midwest,No,Female,White women,,Rural,Small Cities/Rural, Iowa,Both Tea Party supporter and born-again,Somewhat support,Support,Election day exit poll,,,,,,,,,,,Version 3,Yes,White Born-again/Evangelical Christians,52052.0,0.575013518333435
99983.0,Joni Ernst,Terry Branstad,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,A few times a year,Occasionally,Complete,Too liberal,Yes,Call 3,1.0,,,,Someone else,,,,Omit,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,About right,Unfavorable,Favorable,,,,2.0,Mike Huckabee,,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,,No,Illegal,,,,,,,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,9.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,,,Midwest,Yes,Female,White women,,Suburbs,Suburbs, Iowa,Born-again but not Tea Party supporter,Neutral,Neutral,Election day exit poll,,,,,,,,,,,Version 3,No,White Born-again/Evangelical Christians,50677.0,0.579307496547699
99981.0,Joni Ernst,Terry Branstad,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 3,4.0,,,,,,Getting better,Getting better,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Somewhat closely,Somewhat or not too closely,,5.0,,,Government should do more to solve problems,,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,,,Good,Excellent or good,Not worried,Not too worried,Disapprove,Strongly disapprove,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,37.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,,,Midwest,,Female,White women,,Suburbs,Suburbs, Iowa,,,,Election day exit poll,Very worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,,,Version 1,No,,51555.0,0.647840261459351
99980.0,Joni Ernst,Terry Branstad,Illegal,Illegal in most cases,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 3,2.0,No,No,Neither of them,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,To express support for Barack Obama,1.0,,,,Went too far,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,The economy,No,,No,Oppose,,,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,99.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,,,,Election day exit poll,,,,,,,,Bruce Braley did,Joni Ernst did,Both of them,Version 2,No,,52803.0,0.616911828517914
99974.0,Joni Ernst,Terry Branstad,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,A few times a month,Occasionally,Complete,Too liberal,No,Call 3,1.0,,,,Someone else,,,,Is fair to most Americans,College graduate,College graduate,More than High school graduate,White college degree,Not liberal enough,Unfavorable,Unfavorable,,,,1.0,Rand Paul,Rand Paul,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,No,Illegal,,,,,,,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,27.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,Midwest,No,Male,White men,,"Cities 50,000-500,000","Cities over 50,000", Iowa,Tea Party supporter and not born-again,Strongly support,Support,Election day exit poll,,,,,,,,,,,Version 3,No,All others,52003.0,0.593184471130371
99971.0,Joni Ernst,Terry Branstad,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Complete,Too liberal,No,Call 3,1.0,,,,Omit,,,,Is fair to most Americans,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,About right,Unfavorable,Favorable,,,,1.0,Someone else,Someone else,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,Illegal,,,,,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,26.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,Midwest,No,Male,White men,,"Cities 50,000-500,000","Cities over 50,000", Iowa,Tea Party supporter and not born-again,Somewhat support,Support,Election day exit poll,,,,,,,,,,,Version 3,No,All others,52002.0,0.616911828517914
99965.0,Joni Ernst,Terry Branstad,Illegal,Illegal in most cases,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 3,3.0,Yes,Yes,Both of them,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,To express opposition to Barack Obama,5.0,,,,Went too far,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,The economy,No,,Yes,Omit,,,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,66.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Midwest,,Female,White women,Married women,Rural,Small Cities/Rural, Iowa,,,,Election day exit poll,,,,,,,,Omit,Omit,Omit,Version 2,No,,51566.0,0.613743424415588
99963.0,Joni Ernst,Terry Branstad,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 3,4.0,,,,,,Getting worse,Worse,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,Not too closely,Somewhat or not too closely,,2.0,,,Government is doing too many things better left to businesses and individuals,,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Disapprove,,No,,,,Not so good,Not so good or poor,Worried,Somewhat worried,Disapprove,Somewhat disapprove,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Conservative,32.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,,,Midwest,,Female,White women,,Rural,Small Cities/Rural, Iowa,,,,Election day exit poll,Somewhat worried,Very or somewhat worried,In the last three days,In the last month,In the last week,In the last three days,Seriously off on the wrong track,,,,Version 1,Yes,,50616.0,0.642662167549133
