ID,GOVPA14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CORBETTPSU,CORBETTPSU2,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FRACKING,GEOCODE,GOVTDO10,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,LATINO,MARIJUANALAW,MARRIED,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,REGION,REL5,RELIGN10,RELWHITE,SAMESEXM12,SANTORUMPRES,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TRACK,UNIONHH12,VERSION,WEIGHT,WHITEREL,WHNCLINC
90101.0,Tom Wolf,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,18.0,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,5.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",No,,Yes,,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,148.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,East,Catholic,Catholic,Catholic,,,Female,White women,Married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,No,Version 3,0.66585636138916,White Catholics,No
90614.0,Tom Wolf,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 3,6.0,,,College graduate,College graduate,More than High school graduate,White college degree,,,,2.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,,,Not worried,Not too worried,Disapprove,Somewhat disapprove,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,111.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,East,,,,,,Female,White women,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,Version 1,0.893150746822357,,No
73897.0,Tom Wolf,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,Call 2,1.0,Not at all important,Not too importan or not at all important,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,Favor,1.0,Government is doing too many things better left to businesses and individuals,Was about right,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",No,Legal,No,Worried,Very worried,Approve,Strongly approve,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent,Independent Women,All others,Liberal,127.0,Moderate/Liberal Republicans,Liberal Independents,Black,Black,State questionnaire,Black,Black,East,Protestant/Other Non-Catholic Christian,Other christian,,Yes,No,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,Generally going in the right direction,No,Version 1,1.22843277454376,Non-white,No
74660.0,Tom Wolf,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 2,10.0,Not at all important,Not too importan or not at all important,College graduate,College graduate,More than High school graduate,White college degree,Omit,Omit,Favor,4.0,Government is doing too many things better left to businesses and individuals,Went too far,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",No,Omit,Yes,Not worried,Not too worried,Approve,Somewhat approve,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Women,White Independent,Moderate,122.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,East,Protestant/Other Non-Catholic Christian,Other christian,Protestant/Other Non-Catholic Christian,No,Omit,Female,White women,Married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,Seriously off on the wrong track,No,Version 1,0.960977494716644,White Protestants,No
73895.0,Tom Wolf,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 2,16.0,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,4.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,Legal,,,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Liberal,83.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,East,,,,Yes,,Male,White men,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,Seriously off on the wrong track,,Version 4,1.14250075817108,,No
74025.0,Tom Wolf,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,Call 2,1.0,Very important,Very important or somewhat important,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,Favor,1.0,Government should do more to solve problems,Did not go far enough,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Yes,Legal,No,Worried,Very worried,Approve,Strongly approve,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Democratic Men,Non-White Democrats,Liberal,127.0,Liberal Democrats,Liberal Democrats,Other,Black,State questionnaire,Hispanic/Latino,Hispanic/Latino,East,Protestant/Other Non-Catholic Christian,Other christian,,Yes,No,Male,Latino men,Non married men,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,Seriously off on the wrong track,No,Version 1,1.36333346366882,Non-white,No
90087.0,Tom Wolf,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 3,6.0,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,2.0,,,,,,,,,,No,,,,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,111.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,East,Catholic,Catholic,Catholic,,,Male,White men,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,Version 5,0.856060981750488,White Catholics,
92122.0,Tom Wolf,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 3,17.0,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,3.0,,Did not go far enough,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,,Yes,,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,74.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,East,,,,,,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,Version 2,1.00288009643555,,No
73882.0,Tom Wolf,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 2,6.0,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,2.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,,,Not worried,Not too worried,Approve,Strongly approve,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,111.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,East,,,,,,Male,White men,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,Version 1,0.817148685455322,,No
73881.0,Tom Wolf,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 2,11.0,Not at all important,Not too importan or not at all important,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,Oppose,4.0,Government is doing too many things better left to businesses and individuals,Was about right,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,Legal,Yes,Worried,Very worried,Approve,Somewhat approve,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Liberal,119.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,East,Catholic,Catholic,Catholic,Yes,No,Male,White men,Married men,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,Seriously off on the wrong track,No,Version 1,1.06650745868683,White Catholics,No
90076.0,Tom Wolf,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Call 3,3.0,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,5.0,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",No,,,Worried,Somewhat worried,Approve,Strongly approve,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Liberal,67.0,Liberal Democrats,Liberal Democrats,Black,Black,National questionnaire,Black,Black,East,,,,,,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,Version 1,0.79550176858902,,No
74418.0,Tom Wolf,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 2,11.0,Not at all important,Not too importan or not at all important,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,Oppose,4.0,Government should do more to solve problems,Was about right,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,Legal,Yes,Worried,Somewhat worried,Disapprove,Somewhat disapprove,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,119.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,East,None,None,None,Yes,No,Female,White women,Married women,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,Seriously off on the wrong track,No,Version 1,0.960977494716644,White none,No
57679.0,Tom Wolf,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 1,3.0,,,College graduate,College graduate,More than High school graduate,White college degree,,,,5.0,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",No,,,Worried,Very worried,Approve,Strongly approve,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,67.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,East,,,,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,Version 1,0.978290796279907,,No
73872.0,Tom Wolf,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Call 2,1.0,Very important,Very important or somewhat important,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,Oppose,2.0,Government should do more to solve problems,Did not go far enough,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",No,Legal,No,Worried,Somewhat worried,Approve,Strongly approve,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Conservative,60.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,East,Something else,Other,,Yes,No,Female,Black women,Non married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,Seriously off on the wrong track,No,Version 1,0.733605861663818,Non-white,No
57039.0,Tom Wolf,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,2.0,,,College graduate,College graduate,More than High school graduate,White college degree,,,,1.0,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,,Yes,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,141.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,East,,,,,,Male,White men,Married men,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,Version 2,3.56448674201965,,No
94114.0,Tom Wolf,30-44,30-59,30-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Call 3,7.0,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,2.0,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",No,,,Worried,Somewhat worried,Approve,Somewhat approve,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Liberal,63.0,Liberal Democrats,Liberal Democrats,Black,Black,National questionnaire,Black,Black,East,,,,,,Male,Black men,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,Version 1,0.806025326251984,,No
73868.0,Tom Wolf,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 2,10.0,Somewhat important,Very important or somewhat important,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,Oppose,4.0,Government is doing too many things better left to businesses and individuals,Was about right,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,Legal,No,Worried,Somewhat worried,Approve,Somewhat approve,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,122.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,East,None,None,None,Yes,No,Male,White men,Non married men,Suburbs,Suburbs,Pennsylvania,Election day exit poll,Seriously off on the wrong track,No,Version 1,1.06650745868683,White none,No
57671.0,Tom Wolf,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,18.0,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,5.0,,Did not go far enough,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,,Yes,,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,148.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,East,,,,,,Female,White women,Married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,Version 2,0.66585636138916,,No
59633.0,Tom Wolf,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,10.0,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,3.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,Illegal,,,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,145.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,East,,,,No,,Female,White women,,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,Seriously off on the wrong track,,Version 4,1.01811623573303,,No
91447.0,Tom Wolf,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 3,13.0,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,2.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",No,,Yes,,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,114.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,East,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,,,Male,White men,Married men,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,No,Version 3,0.834110736846924,White Protestants,No
