ID,SENMI14,GOVMI14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,AUTOHH,BACKSIDE,CALL,CDNUM,DETROITBAIL,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FOROBAMAS,GEOCODE,GOVTDO10,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,LATINO,MARRIED,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RACEREL14,RCONGANG,RCONGANG2,REGION,REL5,RELIGN10,RELWHITE,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,STECMI,STECMI2,STECONBET,STECONDIR,TELEPOLL,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,UNIONHH12,VERSION,WEIGHT,WHITEREL,WHNCLINC,WORK,WORKSEX,WRKWOMEN,WRKWOMEN4
91641.0,Gary Peters,Rick Snyder,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,Latino 60+,Latino 45-64,No,Complete,Call 3,2.0,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,Barack Obama was not a factor,4.0,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,Foreign policy,Yes,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,Independent Men,All others,Conservative,115.0,Moderate/Liberal Republicans,Conservative Independents,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Hispanic/Latino,Stayed about the same,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,Catholic,Catholic,,Yes,Male,Latino men,Married men,Suburbs,Suburbs, Michigan,,,,,Election day exit poll,,,,,,No,Version 2,0.69734400510788,Non-white,No,,,,
95621.0,Gary Peters,Rick Snyder,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,All others,All others,Yes,Complete,Call 3,14.0,,College graduate,College graduate,More than High school graduate,Non white college degree,,,Barack Obama was not a factor,2.0,,Was about right,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",,Omit,No,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Democrat,Non-black Democrat,All Other,Democrat,Democratic Women,Non-White Democrats,Moderate,108.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Asian,State questionnaire,Asian,Asian,Gotten worse,Angry,"Dissatisfied, but not angry or angry",Midwest,Something else,Other,,No,Female,All other races,Married women,Suburbs,Suburbs, Michigan,,,,,Election day exit poll,,,,,,No,Version 2,0.773516952991486,Non-white,No,,,,
95589.0,Gary Peters,Rick Snyder,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,All others,All others,No,Complete,Call 3,14.0,,College graduate,College graduate,More than High school graduate,Non white college degree,,,To express support for Barack Obama,2.0,,Did not go far enough,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,The economy,No,Yes,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,Non-black Democrat,All Other,Democrat,Democratic Women,Non-White Democrats,Liberal,108.0,Liberal Democrats,Liberal Democrats,Other,Other,State questionnaire,Other,Other,Gotten worse,Angry,"Dissatisfied, but not angry or angry",Midwest,None,None,,Yes,Female,All other races,Married women,Suburbs,Suburbs, Michigan,,,,,Election day exit poll,,,,,,No,Version 2,0.773516952991486,Non-white,No,,,,
79385.0,Gary Peters,Rick Snyder,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,Complete,Call 2,14.0,Good for Michigan,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,,2.0,Government is doing too many things better left to businesses and individuals,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Approve,,No,,Not worried,Not too worried,Disapprove,Somewhat disapprove,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,109.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,,,,Midwest,,,,,Male,White men,,Suburbs,Suburbs, Michigan,Not so good,Not so good or poor,Getting better,Getting better,Election day exit poll,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,Version 1,1.01316583156586,,No,Yes,Working men,All others,Working men
58601.0,Gary Peters,Rick Snyder,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,Complete,Call 1,3.0,Good for Michigan,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,4.0,Government should do more to solve problems,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Disapprove,,No,,Not worried,Not too worried,Approve,Somewhat approve,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,38.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,,,,Midwest,,,,,Male,White men,,Suburbs,Suburbs, Michigan,Good,Excellent or good,Getting better,Getting better,Election day exit poll,Before that,Before that,Before that,Before that,Generally going in the right direction,,Version 1,0.684513628482819,,No,Yes,Working men,All others,Working men
91510.0,Gary Peters,Rick Snyder,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,Complete,Call 3,10.0,,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Illegal immigration,No,No,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,47.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,,,,,Male,White men,Non married men,Suburbs,Suburbs, Michigan,,,,,Election day exit poll,,,,,,,Version 2,0.864057123661041,,No,Yes,Working men,All others,Working men
79321.0,Gary Peters,Rick Snyder,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,No,Complete,Call 2,2.0,,College graduate,College graduate,More than High school graduate,White college degree,,,Barack Obama was not a factor,5.0,,Was about right,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,The economy,No,No,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,90.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,Stayed about the same,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,Catholic,Catholic,Catholic,Yes,Male,White men,Non married men,Suburbs,Suburbs, Michigan,,,,,Election day exit poll,,,,,,No,Version 2,1.07276546955109,White Catholics,No,,,,
95478.0,Gary Peters,Rick Snyder,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,Complete,Call 3,5.0,,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,No,,,,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,17.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,,,,Midwest,Protestant/Other Non-Catholic Christian,Other christian,Protestant/Other Non-Catholic Christian,,Male,White men,,Suburbs,Suburbs, Michigan,,,,,Election day exit poll,,,,,,,Version 5,0.851887285709381,White Protestants,No,,,,
95456.0,Gary Peters,Rick Snyder,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,Complete,Call 3,2.0,Good for Michigan,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Favorable,,4.0,Government should do more to solve problems,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Approve,,No,,Worried,Somewhat worried,Disapprove,Somewhat disapprove,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,113.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,,,,Midwest,,,,,Male,White men,,Suburbs,Suburbs, Michigan,Good,Excellent or good,Getting better,Getting better,Election day exit poll,In the last three days,In the last month,In the last week,In the last three days,Generally going in the right direction,,Version 1,1.8955762386322,,No,Yes,Working men,All others,Working men
54957.0,Gary Peters,Rick Snyder,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Yes,Complete,Call 1,13.0,,High school graduate,No college degree,High school graduate or less,White no college degree,,,Barack Obama was not a factor,1.0,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Foreign policy,No,No,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Conservative,156.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,Stayed about the same,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,Catholic,Catholic,Catholic,Yes,Male,White men,Non married men,Suburbs,Suburbs, Michigan,,,,,Election day exit poll,,,,,,Yes,Version 2,1.99646770954132,White Catholics,No,,,,
79244.0,Gary Peters,Rick Snyder,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,No,Complete,Call 2,14.0,,College graduate,College graduate,More than High school graduate,White college degree,,,Barack Obama was not a factor,2.0,,Was about right,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,Foreign policy,No,Yes,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,,,,,,,Moderate,108.0,,,White,White,State questionnaire,White,White,Stayed about the same,Omit,Omit,Midwest,Jewish,Jewish,Jewish,Yes,Male,White men,Married men,Suburbs,Suburbs, Michigan,,,,,Election day exit poll,,,,,,No,Version 2,0.854157149791718,White Jewish,No,,,,
58984.0,Gary Peters,Rick Snyder,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,Complete,Call 1,10.0,,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,No,No,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,122.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,,,,Midwest,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,,Female,White women,Non married women,Suburbs,Suburbs, Michigan,,,,,Election day exit poll,,,,,,Yes,Version 3,1.56851124763489,White Protestants,No,,,,
9666.0,Gary Peters,Rick Snyder,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,Complete,,13.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,1.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,,No,,,,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,,,,Midwest,Something else,Other,Something else,,Male,White men,,Suburbs,Suburbs, Michigan,,,,,Telephone survey,,,,,,,Version 5,1.69754457473755,White something else,No,,,,
91336.0,Gary Peters,Rick Snyder,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,No,Complete,Call 3,12.0,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,Barack Obama was not a factor,3.0,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,The economy,Yes,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,Independent Men,All others,Moderate,135.0,Moderate/Liberal Republicans,Moderate Independents,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Hispanic/Latino,Stayed about the same,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,Protestant/Other Non-Catholic Christian,Protestant,,Yes,Male,Latino men,Married men,"Cities 50,000-500,000","Cities over 50,000", Michigan,,,,,Election day exit poll,,,,,,No,Version 2,1.15137076377869,Non-white,No,,,,
54868.0,Gary Peters,Rick Snyder,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,Complete,Call 1,13.0,Good for Michigan,No high school diploma,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,,1.0,Government should do more to solve problems,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Disapprove,,No,,Not worried,Not at all worried,Approve,Strongly approve,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,156.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,,,,Midwest,,,,,Male,White men,,Suburbs,Suburbs, Michigan,Good,Excellent or good,Staying about the same,Good and staying the same,Election day exit poll,In the last three days,In the last month,In the last week,In the last three days,Generally going in the right direction,,Version 1,2.01554870605469,,Yes,No,Non-working men,All others,Non-working men
58900.0,Gary Peters,Rick Snyder,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,Complete,Call 1,10.0,,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,,Went too far,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,The economy,No,No,,,,,Omit,Omit,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Women,White Independent,Moderate,122.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,,,,,Female,White women,Non married women,Suburbs,Suburbs, Michigan,,,,,Election day exit poll,,,,,,,Version 2,1.56851124763489,,No,Yes,Working women,Working women,Working women
91276.0,Gary Peters,Rick Snyder,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,Latino 30-44,Latino 30-44,No,Complete,Call 3,2.0,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,Barack Obama was not a factor,5.0,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,The economy,Yes,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,All others,Conservative,87.0,Independent/Something else,Conservative Republicans,Other,White,State questionnaire,Hispanic/Latino,Hispanic/Latino,Stayed about the same,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Midwest,Protestant/Other Non-Catholic Christian,Protestant,,No,Female,Latino women,Married women,Suburbs,Suburbs, Michigan,,,,,Election day exit poll,,,,,,Yes,Version 2,0.741357982158661,Non-white,No,,,,
91247.0,Gary Peters,Rick Snyder,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Yes,Complete,Call 3,11.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Barack Obama was not a factor,2.0,,Did not go far enough,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,No,No,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,Liberal,94.0,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,White,White,Gotten better,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,Protestant/Other Non-Catholic Christian,Other christian,Protestant/Other Non-Catholic Christian,Yes,Male,White men,Non married men,Suburbs,Suburbs, Michigan,,,,,Election day exit poll,,,,,,No,Version 2,1.18561959266663,White Protestants,No,,,,
