ID,AMD2FL14,GOVFL14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CRISTPARTY,CUBAN3,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVCRIST,FAVDEM2,FAVREP2,FAVSCOTT,GEOCODE,GOVTDO10,HEALTHCARE14,HILLVREP,IMMDEPORT,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,JBUSHPRES,MARRIED,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RACEREL14,RCONGANG,RCONGANG2,REGION,REL5,RELIGN10,RELWHITE,RUBIOPRES,SAMESEXM12,SCOTTCONSRV,SCOTTHEALTH,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TRACK,VERSION,WEIGHT,WHITEREL,WHNCLINC
90297.0,Yes,Rick Scott,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,23.0,Help him win elections,No,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,5.0,,Went too far,The Republican candidate,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Illegal immigration,,Yes,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,15.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,,,About right,Disapprove,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,,Version 2,0.513491809368134,White Protestants,No
73421.0,Yes,Rick Scott,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 2,5.0,Help him win elections,No,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,1.0,,Was about right,It depends,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,The economy,,No,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,1.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,,,Too conservative,Disapprove,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,,Version 2,0.589122295379639,White Protestants,Yes
90429.0,Yes,Rick Scott,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,23.0,,No,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,Unfavorable,Unfavorable,5.0,Government is doing too many things better left to businesses and individuals,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Disapprove,,Yes,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Conservative,15.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,Gotten worse,,,South,,,,Yes,Yes,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,Seriously off on the wrong track,Version 1,0.486921161413193,,No
56521.0,Yes,Rick Scott,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,17.0,,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,Unfavorable,Favorable,,4.0,Government is doing too many things better left to businesses and individuals,,,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,,,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,20.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,Stayed about the same,,,South,,,,,No,,,Male,White men,,"Cities 10,000-50,000",Small Cities/Rural,English,Florida,Election day exit poll,Seriously off on the wrong track,Version 4,0.489610075950623,,Yes
90193.0,Yes,Rick Scott,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 3,23.0,,No,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,Unfavorable,Favorable,5.0,Government is doing too many things better left to businesses and individuals,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,,Yes,,Worried,Somewhat worried,Disapprove,Strongly disapprove,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,15.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,Gotten worse,,,South,,,,Yes,Yes,,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,Seriously off on the wrong track,Version 1,0.52333402633667,,No
71599.0,Yes,Rick Scott,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 2,8.0,,No,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,2.0,,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,Foreign policy,,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,7.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,,,,South,,,,,,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,,Version 1,0.677169919013977,,No
87870.0,Yes,Rick Scott,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 3,19.0,Omit,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,4.0,,Omit,The Republican candidate,Omit,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,Illegal immigration,,Yes,,,,,Angry,"Dissatisfied, but not angry or angry",45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,63.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",South,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,,,About right,Disapprove,Female,White women,Married women,Suburbs,Suburbs,English,Florida,Election day exit poll,,Version 2,0.454496115446091,White Protestants,Yes
56491.0,Yes,Rick Scott,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Not complete,Call 1,20.0,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,18-44,18-64,,,,,,,,12.0,,,White,White,National questionnaire,White,White,,,,South,,,,,,,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",,Florida,Election day exit poll,,Version 2,0.499613642692566,,
73300.0,Yes,Rick Scott,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 2,17.0,,No,Postgraduate study,College graduate,More than High school graduate,White college degree,,Unfavorable,Favorable,,4.0,Government should do more to solve problems,,,Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,,,,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,20.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,Gotten worse,,,South,,,,,Yes,,,Female,White women,,"Cities 10,000-50,000",Small Cities/Rural,English,Florida,Election day exit poll,Seriously off on the wrong track,Version 4,0.464275151491165,,No
56255.0,Yes,Rick Scott,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,Call 1,4.0,,"Yes, other Hispanic",College graduate,College graduate,More than High school graduate,Non white college degree,,Unfavorable,Unfavorable,,1.0,Government is doing too many things better left to businesses and individuals,,,Deported to the country they came from,,,,,,,,,,,,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,All others,,44.0,,,Other,Other,National questionnaire,Hispanic/Latino,Hispanic/Latino,Stayed about the same,,,South,,,,,Yes,,,Female,Latino women,,"Cities over 500,000","Cities over 50,000",English,Florida,Election day exit poll,Seriously off on the wrong track,Version 4,0.521725177764893,,No
56253.0,Yes,Rick Scott,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,Call 1,4.0,,"Yes, other Hispanic",College graduate,College graduate,More than High school graduate,Non white college degree,,Unfavorable,Unfavorable,,1.0,Government is doing too many things better left to businesses and individuals,,,Deported to the country they came from,,,,,,,,,,,,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,All others,,44.0,,,Other,Other,National questionnaire,Hispanic/Latino,Hispanic/Latino,Stayed about the same,,,South,,,,,Yes,,,Female,Latino women,,"Cities over 500,000","Cities over 50,000",English,Florida,Election day exit poll,Seriously off on the wrong track,Version 4,0.521725177764893,,No
56232.0,Yes,Rick Scott,30-44,30-59,30-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Call 1,9.0,,No,College graduate,College graduate,More than High school graduate,Non white college degree,,,,,2.0,,Did not go far enough,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,Health care,,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Republican,Black non-Democrat,All Republicans,Republican,Republican Men,All others,Moderate,80.0,Conservative Republicans,Mod./Liberal Republicans,Black,Black,National questionnaire,Black,Black,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",South,,,,,,,,Male,Black men,Married men,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,,Version 2,0.44185683131218,,No
69133.0,Yes,Rick Scott,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,Call 2,23.0,Help him win elections,No,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,5.0,,Was about right,It depends,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,The economy,,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,Independent Men,All others,Moderate,19.0,Moderate/Liberal Republicans,Moderate Independents,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Hispanic/Latino,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,Protestant/Other Non-Catholic Christian,Other christian,,,,Not conservative enough,Approve,Male,Latino men,Married men,Suburbs,Suburbs,English,Florida,Election day exit poll,,Version 2,0.672207474708557,Non-white,No
89789.0,Yes,Rick Scott,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,8.0,,No,College graduate,College graduate,More than High school graduate,White college degree,,,,,2.0,,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,Illegal immigration,,,Worried,Somewhat worried,Disapprove,Strongly disapprove,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,7.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,,,,South,,,,,,,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,,Version 1,0.700691938400269,,No
89763.0,Yes,Rick Scott,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,Call 3,4.0,,"Yes, other Hispanic",College graduate,College graduate,More than High school graduate,Non white college degree,,Unfavorable,Unfavorable,,1.0,Government is doing too many things better left to businesses and individuals,,,Deported to the country they came from,,,,,,,,,,,,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,All others,,44.0,,,Other,Other,National questionnaire,Hispanic/Latino,Hispanic/Latino,Stayed about the same,,,South,,,,,Yes,,,Female,Latino women,,"Cities over 500,000","Cities over 50,000",English,Florida,Election day exit poll,Seriously off on the wrong track,Version 4,0.521725177764893,,No
53781.0,Yes,Rick Scott,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,11.0,,No,Postgraduate study,College graduate,More than High school graduate,White college degree,,Unfavorable,Favorable,,4.0,Government is doing too many things better left to businesses and individuals,,,Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,,,,,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,110.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,Gotten worse,,,South,,,,,No,,,Male,White men,,Suburbs,Suburbs,English,Florida,Election day exit poll,Seriously off on the wrong track,Version 4,0.479297369718552,,No
64427.0,Yes,Rick Scott,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,7.0,,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,2.0,,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,The economy,,,Worried,Very worried,Disapprove,Somewhat disapprove,,,45+,18-64,,,,,,,Moderate,108.0,,,White,White,National questionnaire,White,White,,,,South,,,,,,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,,Version 1,0.68456894159317,,No
89654.0,Yes,Rick Scott,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Not complete,Call 3,4.0,,No,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,18-44,18-64,,,,,,,,44.0,,,White,White,National questionnaire,White,White,,,,South,,,,,,,,Male,White men,,"Cities over 500,000","Cities over 50,000",English,Florida,Election day exit poll,,Version 5,0.550195038318634,,
55769.0,Yes,Rick Scott,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,22.0,,No,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,5.0,,,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Approve,Illegal immigration,,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,84.0,Moderate/Liberal Republicans,Conservative Independents,White,White,National questionnaire,White,White,,,,South,,,,,,,,Male,White men,,Suburbs,Suburbs,English,Florida,Election day exit poll,,Version 1,0.607742726802826,,Yes
64185.0,Yes,Rick Scott,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,7.0,,No,College graduate,College graduate,More than High school graduate,White college degree,,,,,2.0,,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Approve,Health care,,,Worried,Very worried,Disapprove,Strongly disapprove,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Conservative,108.0,Moderate/Liberal Republicans,Conservative Independents,White,White,National questionnaire,White,White,,,,South,,,,,,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,,Version 1,0.68456894159317,,No
