ID,SENLA14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,CALL,CASSIDYCNSRV,CDNUM,CONTACTCASSIDY,CONTACTLA14,CONTACTLANDRIEU,ECONBETT,ECONDIR,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FOROBAMAS,GEOCODE,GOVTDO10,GUNOWNER12,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,JINDALPRES,LANDRIEUTOOCLOSE,LATINO,MARIJUANALAW,MARRIED,MINWAGE14,NEC,NEC2,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,PTYIMPT14,PTYIMPT14B,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,REL5,RELIGN10,RELWHITE,RUNOFFLA14,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TEAPARTY,TEAPARTY3,TELEPOLL,TERRWORR,TERWORR2,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,VERSION,WEIGHT,WHNCLINC
56417.0,Mary Landrieu,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,Call 1,,2.0,,,,Staying about the same,Poor and staying the same,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,5.0,Government should do more to solve problems,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,,,,No,,Yes,,Not so good,Not so good or poor,Not worried,Not too worried,Approve,Strongly approve,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Liberal,69.0,Liberal Democrats,Liberal Democrats,,,White,White,State questionnaire,White,White,,,South,,,,Mary Landrieu,,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000", Louisiana,,,Election day exit poll,Not too worried,Not too or not at all worried,In the last three days,In the last month,In the last week,In the last three days,Omit,Version 1,0.784773468971252,No
76492.0,Mary Landrieu,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,Call 2,,3.0,,,,Staying about the same,Poor and staying the same,High school graduate,No college degree,High school graduate or less,White no college degree,,,,2.0,Government should do more to solve problems,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Disapprove,,,,No,,Yes,,Not so good,Not so good or poor,Not worried,Not at all worried,Disapprove,Somewhat disapprove,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,16.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,White,White,State questionnaire,White,White,,,South,,,,Mary Landrieu,,Male,White men,Married men,Suburbs,Suburbs, Louisiana,,,Election day exit poll,Very worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Generally going in the right direction,Version 1,0.906267881393433,Yes
64510.0,Mary Landrieu,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week,Weekly,Protestant/Attend weekly,Complete,Call 1,Too conservative,2.0,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,5.0,,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,No,About the right amount,No,Legal,,Favor,,,,,,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,64.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,White,White,State questionnaire,White,White,,,South,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Mary Landrieu,Yes,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Strongly oppose,Oppose,Election day exit poll,,,,,,,,Version 3,0.96611350774765,No
60444.0,Mary Landrieu,45-65,60+,60-64,45+,60+,50-64,Black 60+,Black 60+,Black 45-64,,,,Complete,Call 1,,2.0,No,Neither of them,No,,,No high school diploma,No college degree,High school graduate or less,Non white no college degree,,,Barack Obama was not a factor,3.0,,,Went too far,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,Health care,,,No,,No,,,,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Liberal,22.0,Liberal Democrats,Liberal Democrats,Very important,Important,Black,Black,State questionnaire,Black,Black,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",South,,,,Mary Landrieu,,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000", Louisiana,,,Election day exit poll,,,,,,,,Version 2,1.27334535121918,No
56394.0,Mary Landrieu,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Once a week,Weekly,Catholic/Attend weekly,Complete,Call 1,About right,3.0,,,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,2.0,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,No,About the right amount,No,Illegal,,Favor,,,,,,,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Moderate,53.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,Black,Black,State questionnaire,Black,Black,,,South,Catholic,Catholic,,Mary Landrieu,No,Male,Black men,,Rural,Small Cities/Rural, Louisiana,Neutral,Neutral,Election day exit poll,,,,,,,,Version 3,0.825691699981689,No
97308.0,Mary Landrieu,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,,,,Not complete,Call 3,,4.0,,,,,,,,,,Unfavorable,Unfavorable,,1.0,,,,,,,,,,,,,,,No,,,Oppose,,,,,,,,,45+,18-64,,,,,,,,11.0,,,,,Black,Black,State questionnaire,Black,Black,,,South,None,None,,,No,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000", Louisiana,,,Election day exit poll,,,,,,,,Version 3,0.87763386964798,
56381.0,Mary Landrieu,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Once a week,Weekly,Catholic/Attend weekly,Complete,Call 1,Too conservative,2.0,,,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,3.0,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",,,No,About the right amount,No,Illegal,,Favor,,,,,,,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Moderate,29.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,Black,Black,State questionnaire,Black,Black,,,South,Catholic,Catholic,,Mary Landrieu,No,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Strongly oppose,Oppose,Election day exit poll,,,,,,,,Version 3,0.773762464523315,No
96870.0,Mary Landrieu,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,,,,Complete,Call 3,,3.0,Yes,Both of them,Yes,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,To express support for Barack Obama,2.0,,Yes,Was about right,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,Health care,,,No,,No,,,,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,13.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Very important,Important,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Hispanic/Latino,Omit,Omit,South,,,,Mary Landrieu,,Female,Latino women,Non married women,"Cities 50,000-500,000","Cities over 50,000", Louisiana,,,Election day exit poll,,,,,,,,Version 2,0.957976520061493,No
56379.0,Mary Landrieu,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,More than once a week,Weekly,All others,Complete,Call 1,Too conservative,2.0,,,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,3.0,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",,,No,About the right amount,No,Illegal,,Favor,,,,,,,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Moderate,26.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,Black,Black,State questionnaire,Black,Black,,,South,Something else,Other,,Mary Landrieu,No,Male,Black men,,Suburbs,Suburbs, Louisiana,Somewhat oppose,Oppose,Election day exit poll,,,,,,,,Version 3,0.827495992183685,No
76623.0,Mary Landrieu,18-29,18-29,25-29,18-44,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,,,,Complete,Call 2,,2.0,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,5.0,,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Disapprove,The economy,,,No,,,,,,Worried,Somewhat worried,Approve,Somewhat approve,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Liberal,70.0,Liberal Democrats,Liberal Democrats,,,Black,Black,National questionnaire,Black,Black,,,South,,,,,,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000", Louisiana,,,Election day exit poll,Not too worried,Not too or not at all worried,,,,,,Version 1,0.822403252124786,No
96867.0,Mary Landrieu,45-65,60+,60-64,45+,60+,50-64,Black 60+,Black 60+,Black 45-64,,,,Complete,Call 3,,4.0,,,,Getting better,Getting better,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,1.0,Government should do more to solve problems,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Approve,,,,No,,Yes,,Good,Excellent or good,Not worried,Not too worried,Approve,Strongly approve,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Moderate,19.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,Black,Black,State questionnaire,Black,Black,,,South,,,,Mary Landrieu,,Male,Black men,Married men,Rural,Small Cities/Rural, Louisiana,,,Election day exit poll,Not too worried,Not too or not at all worried,Before that,Before that,Before that,Before that,Generally going in the right direction,Version 1,1.24590218067169,No
56376.0,Mary Landrieu,45-65,60+,60-64,45+,60+,50-64,Black 60+,Black 60+,Black 45-64,A few times a month,Occasionally,Catholic/Do not attend weekly,Complete,Call 1,Too conservative,2.0,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,4.0,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and non white",,,No,About the right amount,No,Legal,,Favor,,,,,,,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Liberal,45.0,Liberal Democrats,Liberal Democrats,,,Black,Black,State questionnaire,Black,Black,,,South,Catholic,Catholic,,Mary Landrieu,Yes,Female,Black women,,Suburbs,Suburbs, Louisiana,Strongly oppose,Oppose,Election day exit poll,,,,,,,,Version 3,1.06946647167206,No
75432.0,Mary Landrieu,,,,,,,,,,,,,Complete,Call 2,,4.0,No,Only Mary Landrieu,Yes,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,Omit,1.0,,Yes,Omit,,,,,,,,,Health care,,,,,Yes,,,,,,,,Omit,Omit,,,Democrat,Non-black Democrat,All Other,Democrat,Democratic Men,Non-White Democrats,,11.0,,,Omit,Omit,Other,Other,State questionnaire,Other,Other,Omit,Omit,South,,,,Mary Landrieu,,Male,All other races,Married men,"Cities 50,000-500,000","Cities over 50,000", Louisiana,,,Election day exit poll,,,,,,,,Version 2,0.780854344367981,No
56373.0,Mary Landrieu,65+,60+,65 or over,45+,60+,65+,Black 60+,Black 60+,Black 65+,More than once a week,Weekly,All others,Complete,Call 1,Too conservative,4.0,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,,1.0,,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",,,No,Not often enough,No,Legal,,Favor,,,,,,,,,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,11.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,Black,Black,State questionnaire,Black,Black,,,South,Protestant/Other Non-Catholic Christian,Other christian,,Mary Landrieu,No,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Strongly oppose,Oppose,Election day exit poll,,,,,,,,Version 3,0.862817645072937,No
59201.0,Mary Landrieu,30-44,30-59,30-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,,,,Complete,Call 1,,2.0,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,,5.0,Government should do more to solve problems,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",,,,,No,Legal,,,,,,,,,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Liberal,70.0,Liberal Democrats,Liberal Democrats,,,Black,Black,National questionnaire,Black,Black,,,South,,,,,Yes,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000", Louisiana,,,Election day exit poll,,,,,,,Seriously off on the wrong track,Version 4,0.589651644229889,No
96859.0,Mary Landrieu,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,,,,Complete,Call 3,,2.0,,,,Getting better,Getting better,College graduate,College graduate,More than High school graduate,Non white college degree,,,,3.0,Government is doing too many things better left to businesses and individuals,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Disapprove,,,,No,,No,,Not so good,Not so good or poor,Not worried,Not at all worried,Approve,Strongly approve,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Conservative,26.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,Black,Black,State questionnaire,Black,Black,,,South,,,,Mary Landrieu,,Female,Black women,Non married women,Suburbs,Suburbs, Louisiana,,,Election day exit poll,Not at all worried,Not too or not at all worried,Before that,In the last month,In the last week,In the last week,Generally going in the right direction,Version 1,0.750189125537872,No
60082.0,Mary Landrieu,45-65,30-59,45-49,45+,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,,,,Complete,Call 1,,2.0,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,5.0,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Approve,The economy,,,No,,,,,,Worried,Very worried,Approve,Somewhat approve,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,70.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,Black,Black,National questionnaire,Black,Black,,,South,,,,,,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000", Louisiana,,,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,,Version 1,0.589651644229889,No
95974.0,Mary Landrieu,18-29,18-29,25-29,18-44,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,,,,Complete,Call 3,,4.0,,,,Getting better,Getting better,College graduate,College graduate,More than High school graduate,Non white college degree,,,,1.0,Government is doing too many things better left to businesses and individuals,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Approve,,,,No,,No,,Good,Excellent or good,Not worried,Not at all worried,Approve,Strongly approve,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,,3.0,,,,,Black,Black,State questionnaire,Black,Black,,,South,,,,Mary Landrieu,,Female,Black women,Non married women,Rural,Small Cities/Rural, Louisiana,,,Election day exit poll,Not at all worried,Not too or not at all worried,Before that,In the last month,Before that,In the last month,Generally going in the right direction,Version 1,2.19498205184937,No
98163.0,Mary Landrieu,45-65,30-59,45-49,45+,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,,,,Complete,Call 3,,5.0,,,,Getting better,Getting better,College graduate,College graduate,More than High school graduate,Non white college degree,,,,1.0,,,Was about right,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,Health care,,,No,,No,,Good,Excellent or good,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,75.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,Black,Black,National questionnaire,Black,Black,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,,,,,,Female,Black women,Non married women,"Cities 10,000-50,000",Small Cities/Rural, Louisiana,,,Election day exit poll,,,,,,,,Version 2,0.753767013549805,No
76600.0,Mary Landrieu,65+,60+,65 or over,45+,60+,65+,Black 60+,Black 60+,Black 65+,,,,Complete,Call 2,,2.0,,,,Getting better,Getting better,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,5.0,Government is doing too many things better left to businesses and individuals,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Approve,,,,No,,No,,Not so good,Not so good or poor,Worried,Somewhat worried,Approve,Somewhat approve,,,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,64.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,Black,Black,State questionnaire,Black,Black,,,South,,,,Mary Landrieu,,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000", Louisiana,,,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,In the last month,Before that,In the last month,Generally going in the right direction,Version 1,1.09236788749695,No
