ID,SENTX14,GOVTX14,LTGOVTX14,ABORT2,ABORTION,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CRUZPRES,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,GEOCODE,GOVTDO10,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,LATINO,MARRIED,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PERRYPRES,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,REGION,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TRACK,VERSION,WHNCLINC,WHTEVANG,ZIPCODE,WEIGHT
63757.0,John Cornyn,Wendy Davis,Leticia Van de Putte,Legal,Legal in most cases,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,Yes,Call 1,10.0,Yes,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Favorable,3.0,Government is doing too many things better left to businesses and individuals,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Yes,Yes,Worried,Very worried,Disapprove,Strongly disapprove,45+,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,Independent Men,All others,No,Conservative,64.0,Moderate/Liberal Republicans,Conservative Independents,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Hispanic/Latino,South,Male,Latino men,Married men,Suburbs,Suburbs,English,Texas,Election day exit poll,Seriously off on the wrong track,Version 1,No,All others,77429.0,0.570347785949707
63756.0,John Cornyn,Wendy Davis,Leticia Van de Putte,Legal,Legal in most cases,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,Yes,Call 1,10.0,Yes,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Favorable,3.0,Government is doing too many things better left to businesses and individuals,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Yes,Yes,Worried,Very worried,Disapprove,Strongly disapprove,45+,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,Independent Men,All others,No,Conservative,64.0,Moderate/Liberal Republicans,Conservative Independents,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Hispanic/Latino,South,Male,Latino men,Married men,Suburbs,Suburbs,English,Texas,Election day exit poll,Seriously off on the wrong track,Version 1,No,All others,77429.0,0.570347785949707
79948.0,John Cornyn,Wendy Davis,Leticia Van de Putte,Legal,Legal in most cases,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 2,10.0,No,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,4.0,Omit,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",No,Yes,Worried,Very worried,Disapprove,Somewhat disapprove,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,No,Moderate,107.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,South,Female,White women,Married women,"Cities over 500,000","Cities over 50,000",English,Texas,Election day exit poll,Seriously off on the wrong track,Version 1,No,All others,78759.0,0.380243271589279
63424.0,John Cornyn,Wendy Davis,Leticia Van de Putte,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 1,5.0,,High school graduate,No college degree,High school graduate or less,White no college degree,,,1.0,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,Worried,Somewhat worried,Disapprove,Somewhat disapprove,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,,1.0,,,White,White,National questionnaire,White,White,South,Female,White women,,Rural,Small Cities/Rural,,Texas,Election day exit poll,,Version 1,Yes,,75801.0,0.340600192546844
65202.0,John Cornyn,Wendy Davis,Leticia Van de Putte,Legal,Legal in most cases,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,Call 1,22.0,No,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,3.0,Government should do more to solve problems,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",No,No,Worried,Very worried,Disapprove,Strongly disapprove,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Women,White Independent,No,Moderate,15.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,South,Female,White women,Non married women,Suburbs,Suburbs,English,Texas,Election day exit poll,Seriously off on the wrong track,Version 1,No,White Born-again/Evangelical Christians,77581.0,0.894954264163971
10468.0,John Cornyn,Wendy Davis,Leticia Van de Putte,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,,10.0,,College graduate,College graduate,More than High school graduate,White college degree,,,4.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,No,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,South,Female,White women,,Suburbs,Suburbs,English,Texas,Telephone survey,,Version 5,No,All others,78660.0,0.855173110961914
10459.0,John Cornyn,Wendy Davis,Leticia Van de Putte,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,,20.0,,College graduate,College graduate,More than High school graduate,White college degree,,,6.0,,,,,,,,,,No,,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,No,Moderate,,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,South,Female,White women,,"Cities over 500,000","Cities over 50,000",English,Texas,Telephone survey,,Version 5,No,White Born-again/Evangelical Christians,78230.0,0.544865012168884
10451.0,John Cornyn,Wendy Davis,Leticia Van de Putte,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,,8.0,,No high school diploma,No college degree,High school graduate or less,White no college degree,,,1.0,,,,,,,,,,No,,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,No,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,South,Male,White men,,Rural,Small Cities/Rural,English,Texas,Telephone survey,,Version 5,,All others,77660.0,0.448573082685471
10417.0,John Cornyn,Wendy Davis,Leticia Van de Putte,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,,6.0,,College graduate,College graduate,More than High school graduate,White college degree,,,2.0,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",No,,,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Women,White Independent,No,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,South,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Telephone survey,,Version 5,No,White Born-again/Evangelical Christians,76002.0,0.976519465446472
10405.0,John Cornyn,Wendy Davis,Leticia Van de Putte,,,65+,60+,65 or over,45+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,Yes,,32.0,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,2.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",No,,,,,,45+,65+,Independent/Something else,Black non-Democrat,Black Independent,Independent,Independent Men,All others,No,Conservative,,Moderate/Liberal Republicans,Conservative Independents,Black,Black,National questionnaire,Black,Black,South,Male,Black men,,"Cities over 500,000","Cities over 50,000",English,Texas,Telephone survey,,Version 5,No,All others,75225.0,0.848470568656921
2201.0,John Cornyn,Wendy Davis,Leticia Van de Putte,Legal,Legal in most cases,45-65,30-59,45-49,45+,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,Yes,,,No,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Favorable,1.0,Government is doing too many things better left to businesses and individuals,Was about right,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",,Yes,Not worried,Not too worried,Approve,Somewhat approve,45+,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent,Independent Men,All others,No,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Black,Black,State questionnaire,Black,Black,South,Male,Black men,Married men,"Cities 50,000-500,000","Cities over 50,000",,Texas,Telephone survey,Generally going in the right direction,Version 1,No,All others,77703.0,1.49839866161346
2186.0,John Cornyn,Wendy Davis,Leticia Van de Putte,Legal,Legal in most cases,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,No,,,No,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Favorable,6.0,Government should do more to solve problems,Was about right,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,No,Worried,Somewhat worried,Disapprove,Somewhat disapprove,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,No,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,South,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",,Texas,Telephone survey,Generally going in the right direction,Version 1,No,All others,78415.0,1.47187542915344
2173.0,John Cornyn,Wendy Davis,Leticia Van de Putte,Legal,Legal in all cases,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,No,,,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Unfavorable,2.0,Government is doing too many things better left to businesses and individuals,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Yes,Not worried,Not too worried,Disapprove,Strongly disapprove,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Omit,Moderate,,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,South,Female,White women,Married women,Suburbs,Suburbs,,Texas,Telephone survey,Seriously off on the wrong track,Version 1,No,All others,75089.0,1.68878388404846
2074.0,John Cornyn,Wendy Davis,Leticia Van de Putte,Legal,Legal in all cases,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,,1.0,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Favorable,1.0,Government is doing too many things better left to businesses and individuals,Was about right,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",No,Yes,Worried,Very worried,Disapprove,Somewhat disapprove,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Yes,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,South,Male,White men,Married men,Suburbs,Suburbs,English,Texas,Telephone survey,Generally going in the right direction,Version 1,No,White Born-again/Evangelical Christians,75652.0,0.469759285449982
2039.0,John Cornyn,Wendy Davis,Leticia Van de Putte,Legal,Legal in most cases,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,,27.0,No,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,4.0,Government should do more to solve problems,Went too far,,,,,,,,No,Yes,Not worried,Not too worried,Omit,Omit,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,No,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,South,Male,White men,Married men,Rural,Small Cities/Rural,English,Texas,Telephone survey,Omit,Version 1,,All others,77437.0,0.985298216342926
2028.0,John Cornyn,Wendy Davis,Leticia Van de Putte,Legal,Legal in most cases,30-44,30-59,30-39,18-44,30-44,30-39,,,,Complete,No,,7.0,Yes,Postgraduate study,College graduate,More than High school graduate,,Favorable,Unfavorable,3.0,Government is doing too many things better left to businesses and individuals,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999",,No,Yes,Not worried,Not too worried,Disapprove,Strongly disapprove,18-44,18-64,Independent/Something else,,,Independent,Independent Men,,No,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,,State questionnaire,,,South,Male,,Married men,"Cities over 500,000","Cities over 50,000",English,Texas,Telephone survey,Generally going in the right direction,Version 1,No,All others,77007.0,1.73840868473053
2010.0,John Cornyn,Wendy Davis,Leticia Van de Putte,Legal,Legal in all cases,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,,8.0,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,1.0,Government should do more to solve problems,Did not go far enough,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",No,No,Not worried,Not too worried,Disapprove,Somewhat disapprove,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,No,Moderate,,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,South,Female,White women,Non married women,Suburbs,Suburbs,English,Texas,Telephone survey,Seriously off on the wrong track,Version 1,Yes,White Born-again/Evangelical Christians,77318.0,2.65336513519287
1899.0,John Cornyn,Wendy Davis,Leticia Van de Putte,Omit,Omit,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,Complete,No,,29.0,No,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Omit,Omit,3.0,Government should do more to solve problems,Did not go far enough,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Yes,No,Worried,Somewhat worried,Disapprove,Strongly disapprove,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,All others,No,Moderate,,Conservative Republicans,Mod./Liberal Republicans,Other,White,State questionnaire,Hispanic/Latino,Hispanic/Latino,South,Male,Latino men,Non married men,"Cities over 500,000","Cities over 50,000",English,Texas,Telephone survey,Seriously off on the wrong track,Version 1,No,All others,77034.0,0.480723768472672
62289.0,John Cornyn,Wendy Davis,Leticia Van de Putte,,,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,Call 1,27.0,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,6.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Yes,,Not worried,Not too worried,Approve,Somewhat approve,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Democratic Men,Non-White Democrats,,Moderate,86.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Hispanic/Latino,South,Male,Latino men,,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Election day exit poll,,Version 1,No,,78414.0,0.25325745344162
