ID,SENAR14,GOVAR14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BRNAGAIN,CALL,CDNUM,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FOROBAMAS,GEOCODE,GOVTDO10,HCLINPRES,HEALTHCARE14,HUCKABEEPRES,IMMDEPORT,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,LATINO,MARRIED,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,PTYIMPT14,PTYIMPT14B,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TEABRN,TEAPARTY,TEAPARTY3,TELEPOLL,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,UNFAIRAR14,UNFAIRCOTTON,UNFAIRPRYOR,VERSION,WHNCLINC,WHTEVANG,ZIPCODE,WEIGHT
3973.0,Tom Cotton,Mike Ross,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,All others,All others,,,Complete,,,1.0,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Unfavorable,Favorable,,1.0,Government is doing too many things better left to businesses and individuals,,,,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and non white",Disapprove,,No,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,65+,Independent/Something else,Non-black non-Democrat,All Other,Independent,Independent Men,All others,Conservative,,Moderate/Liberal Republicans,Conservative Independents,Very important,Important,Other,Other,State questionnaire,Other,Other,,,South,,Male,All other races,,Rural,Small Cities/Rural,Arkansas,,,,Telephone survey,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Both of them,Tom Cotton did,Mark Pryor did,Version 1,No,,71638.0,0.927273094654083
3950.0,Tom Cotton,Mike Ross,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,1.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Unfavorable,,2.0,Government is doing too many things better left to businesses and individuals,,,,Deported to the country they came from,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Omit,,No,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Somewhat important,Important,White,White,State questionnaire,White,White,,,South,,Female,White women,,Rural,Small Cities/Rural,Arkansas,,,,Telephone survey,Before that,In the last month,Before that,In the last month,Seriously off on the wrong track,Both of them,Tom Cotton did,Mark Pryor did,Version 1,Yes,,72455.0,0.960556983947754
79710.0,Tom Cotton,Mike Ross,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,Call 2,4.0,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Favorable,,4.0,Government should do more to solve problems,,,,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Disapprove,,No,,Not worried,Not too worried,Approve,Somewhat approve,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,Liberal,48.0,Moderate/Liberal Republicans,Liberal Independents,Very important,Important,White,White,State questionnaire,White,White,,,South,,Male,White men,,Rural,Small Cities/Rural,Arkansas,,,,Election day exit poll,In the last three days,In the last month,In the last week,In the last three days,Generally going in the right direction,Only Mark Pryor,Tom Cotton did not,Mark Pryor did,Version 1,No,,72830.0,0.683892428874969
62766.0,Tom Cotton,Mike Ross,18-29,18-29,25-29,18-44,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,A few times a year,Occasionally,Complete,Yes,Call 1,4.0,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,To express opposition to Barack Obama,5.0,,No,Went too far,Yes,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,The economy,No,Yes,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Something else,Independent Men,All others,Conservative,38.0,Moderate/Liberal Republicans,Conservative Independents,,,Black,Black,State questionnaire,Black,Black,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Male,Black men,Married men,Suburbs,Suburbs,Arkansas,Born-again but not Tea Party supporter,Neutral,Neutral,Election day exit poll,,,,,,,,,Version 2,No,All others,72150.0,0.507795035839081
62710.0,Tom Cotton,Mike Ross,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,Call 1,4.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,1.0,Government is doing too many things better left to businesses and individuals,,,,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,No,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,,3.0,,,Very important,Important,White,White,State questionnaire,White,White,,,South,,Male,White men,,Rural,Small Cities/Rural,Arkansas,,,,Election day exit poll,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Only Mark Pryor,Tom Cotton did not,Mark Pryor did,Version 1,No,,71646.0,1.23444771766663
62677.0,Tom Cotton,Mike Ross,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,Call 1,1.0,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,,2.0,Government should do more to solve problems,,,,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,No,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Women,White Independent,Moderate,52.0,Moderate/Liberal Republicans,Moderate Independents,Somewhat important,Important,White,White,State questionnaire,White,White,,,South,,Female,White women,,Rural,Small Cities/Rural,Arkansas,,,,Election day exit poll,Before that,In the last month,Before that,In the last month,Seriously off on the wrong track,Both of them,Tom Cotton did,Mark Pryor did,Version 1,No,,72459.0,1.66227388381958
79448.0,Tom Cotton,Mike Ross,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,Call 2,3.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,,4.0,Government is doing too many things better left to businesses and individuals,,,,Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,,No,,Worried,Somewhat worried,Disapprove,Strongly disapprove,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,102.0,Moderate/Liberal Republicans,Moderate Independents,Not at all important,Not important,White,White,State questionnaire,White,White,,,South,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Arkansas,,,,Election day exit poll,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Only Mark Pryor,Tom Cotton did not,Mark Pryor did,Version 1,No,,72703.0,0.6311394572258
96163.0,Tom Cotton,Mike Ross,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,Complete,,Call 3,4.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,5.0,Government is doing too many things better left to businesses and individuals,,,,Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Approve,,No,,Worried,Somewhat worried,Disapprove,Strongly disapprove,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,42.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Somewhat important,Important,White,White,State questionnaire,White,White,,,South,,Male,White men,,Rural,Small Cities/Rural,Arkansas,,,,Election day exit poll,In the last three days,In the last month,In the last week,In the last three days,Seriously off on the wrong track,Both of them,Tom Cotton did,Mark Pryor did,Version 1,No,,71833.0,0.620138227939606
79289.0,Tom Cotton,Mike Ross,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,Latino 30-44,Latino 30-44,,,Complete,,Call 2,4.0,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Unfavorable,Unfavorable,,5.0,Government is doing too many things better left to businesses and individuals,,,,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Approve,,Yes,,Worried,Very worried,Disapprove,Strongly disapprove,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,All others,Moderate,42.0,Conservative Republicans,Mod./Liberal Republicans,Somewhat important,Important,Other,White,State questionnaire,Hispanic/Latino,Hispanic/Latino,,,South,,Male,Latino men,,Rural,Small Cities/Rural,Arkansas,,,,Election day exit poll,Before that,In the last month,In the last week,In the last week,Seriously off on the wrong track,Both of them,Tom Cotton did,Mark Pryor did,Version 1,No,,71833.0,0.615322768688202
62436.0,Tom Cotton,Mike Ross,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week,Weekly,Complete,No,Call 1,2.0,College graduate,College graduate,More than High school graduate,White college degree,,,To express opposition to Barack Obama,2.0,,No,Went too far,No,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Illegal immigration,No,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,86.0,Conservative Republicans,Mod./Liberal Republicans,,,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,Arkansas,Tea Party supporter and not born-again,Somewhat support,Support,Election day exit poll,,,,,,,,,Version 2,No,All others,71909.0,1.527463555336
79216.0,Tom Cotton,Mike Ross,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Once a week,Weekly,Complete,Yes,Call 2,2.0,College graduate,College graduate,More than High school graduate,White college degree,,,Barack Obama was not a factor,2.0,,Yes,Was about right,Yes,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Health care,No,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,90.0,Moderate/Liberal Republicans,Moderate Independents,,,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,Yes,Male,White men,Married men,Suburbs,Suburbs,Arkansas,Born-again but not Tea Party supporter,Neutral,Neutral,Election day exit poll,,,,,,,,,Version 2,No,White Born-again/Evangelical Christians,72019.0,0.71586662530899
79197.0,Tom Cotton,Mike Ross,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,More than once a week,Weekly,Complete,Yes,Call 2,4.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,To express opposition to Barack Obama,5.0,,No,Went too far,Yes,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Illegal immigration,No,No,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,16.0,Moderate/Liberal Republicans,Conservative Independents,,,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Male,White men,Non married men,Rural,Small Cities/Rural,Arkansas,Both Tea Party supporter and born-again,Somewhat support,Support,Election day exit poll,,,,,,,,,Version 2,No,White Born-again/Evangelical Christians,71744.0,0.827888786792755
62338.0,Tom Cotton,Mike Ross,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,Call 1,2.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,,3.0,Government is doing too many things better left to businesses and individuals,,,,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,,No,,Worried,Somewhat worried,Disapprove,Strongly disapprove,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,80.0,Moderate/Liberal Republicans,Conservative Independents,Very important,Important,White,White,State questionnaire,White,White,,,South,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Arkansas,,,,Election day exit poll,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Both of them,Tom Cotton did,Mark Pryor did,Version 1,No,,72210.0,0.461210399866104
96013.0,Tom Cotton,Mike Ross,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,Call 3,4.0,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,5.0,Government is doing too many things better left to businesses and individuals,,,,Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,,No,,Worried,Somewhat worried,Disapprove,Strongly disapprove,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,42.0,Independent/Something else,Conservative Republicans,Very important,Important,White,White,State questionnaire,White,White,,,South,,Male,White men,,Rural,Small Cities/Rural,Arkansas,,,,Election day exit poll,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Omit,Omit,Omit,Version 1,No,,71833.0,0.615322768688202
62262.0,Tom Cotton,Mike Ross,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,Not complete,,Call 1,4.0,,,,,,,,5.0,Government is doing too many things better left to businesses and individuals,,,,,,,,,,,,,,No,,,,,,,,18-44,18-64,,,,,,,,38.0,,,,,White,White,State questionnaire,White,White,,,South,,Male,White men,,Suburbs,Suburbs,Arkansas,,,,Election day exit poll,Before that,In the last month,Before that,In the last month,Seriously off on the wrong track,Both of them,Tom Cotton did,Mark Pryor did,Version 1,,,72150.0,0.632415056228638
79001.0,Tom Cotton,Mike Ross,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Complete,Yes,Call 2,3.0,High school graduate,No college degree,High school graduate or less,White no college degree,,,To express opposition to Barack Obama,4.0,,Yes,Went too far,No,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,The economy,No,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Women,White Independent,Moderate,102.0,Moderate/Liberal Republicans,Moderate Independents,,,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,Yes,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Both Tea Party supporter and born-again,Somewhat support,Support,Election day exit poll,,,,,,,,,Version 2,No,White Born-again/Evangelical Christians,72703.0,0.6311394572258
