ID,GOVNY14,HOUNY14,ABORT2,ABORTION,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAK14,BREAK14B,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,CHRISTIEPRES,CLIMATECHANGE,CONGRESS,CONGRESS4,EBOLA14,ECONBETT,ECONDIR,ECONFAIR,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FINSIT2,FOLLOW14,FOLLOW14B,FOROBAMAH,GAY,GEOCODE,GOVTDO10,HCLINPRES,HEALTHCARE14,HILLVREP,IMMDEPORT,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,JBUSHPRES,LANDPHONE,LATINO,LIFE,MARCHILD,MARIJUANALAW,MARRIED,NEC,NEC2,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PAULPRES,PERRYPRES,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RACEREL14,RCONGANG,RCONGANG2,REGION,REL5,RELIGN10,RELWHITE,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TEABRN,TEAPARTY,TEAPARTY3,TELEPOLL,TERRWORR,TERWORR2,TRACK,TRUSTGOV,TRUSTGOVB,UNIONHH12,VERSION,VETVOTER,WEIGHT,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,WRKWOMEN4
11351.0,,The Republican candidate,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,,,,,9.0,,,,,,,,,Staying about the same,Poor and staying the same,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,To express opposition to Barack Obama,,1.0,,,Did not go far enough,,,,,,,,,,,The economy,,,No,,,,No,Not so good,Not so good or poor,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,,,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",East,,,,,Male,White men,Non married men,"Cities over 500,000","Cities over 50,000",English, New York,,,,Telephone survey,,,,,,,Version 2,,0.0,,,,No,Non-working men,,,All others,Non-working men
78429.0,,The Republican candidate,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,Somewhat closely,Somewhat or not too closely,,Call 2,4.0,,,,,,Approve,Somewhat approve,,,,,No high school diploma,No college degree,High school graduate or less,White no college degree,,,,,,,,2.0,,,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Approve,Health care,,,No,,,,,,,Not worried,Not too worried,Approve,Somewhat approve,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,,,Liberal,69.0,Moderate/Liberal Republicans,Liberal Independents,White,White,National questionnaire,White,White,,,,East,,,,,Male,White men,,Suburbs,Suburbs,English, New York,,,,Election day exit poll,Very worried,Very or somewhat worried,,,,,Version 1,No,0.756101787090302,,Yes,,,,,,,
77988.0,,The Republican candidate,Omit,Omit,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,More than once a week,Weekly,Catholic/Attend weekly,Complete,,,No,Call 2,24.0,,,No,,,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,Omit,,,,,4.0,,,,The Republican candidate,,,,,,,,,,,,,No,,All others,,Yes,,,,,,,,,45+,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,,,Conservative,95.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,,,,East,Catholic,Catholic,Catholic,,Female,White women,Married women,Suburbs,Suburbs,English, New York,,,,Election day exit poll,,,,Omit,Omit,No,Version 3,,0.759593963623047,White Catholics,,All others,,,No,All others,,
10379.0,,The Republican candidate,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,,26.0,,,,,,Disapprove,Strongly disapprove,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,,,4.0,,,,,,,,,,,,,Disapprove,Illegal immigration,,,No,,,,,,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,,,Moderate,,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,,,,East,,,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English, New York,,,,Telephone survey,Very worried,Very or somewhat worried,,,,,Version 1,No,0.0,,,,,,,,,
9924.0,,The Republican candidate,Legal,Legal in all cases,30-44,30-59,30-39,18-44,30-44,30-39,,,,Omit,Omit,Omit,Complete,,,,,19.0,,,,,,,,,,,,College graduate,College graduate,More than High school graduate,,,,Worse,,,,,5.0,,,,The Republican candidate,,,,,,,,,,,,,,,,,,,,,,,,,,18-44,18-64,,Republican,,,Republican,Republican Men,,,,,,,,,,National questionnaire,,,,,,East,,,,,Male,,,Rural,Small Cities/Rural,, New York,,,,Telephone survey,,,,Only some of the time,Only some of the time or never,,Version 3,,0.0,,,,,,,,,
9800.0,,The Republican candidate,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,No,,20.0,Yes,Both regular land-line and cell phone service,,No,,,,Disapprove,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Somewhat closely,Somewhat or not too closely,,No,5.0,,No,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,,Omit,Yes,No,,,,,,,,,,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,Yes,No,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,National questionnaire,White,White,,,,East,Catholic,Catholic,Catholic,,Male,White men,,Suburbs,Suburbs,English, New York,Neither,Neutral,Neutral,Telephone survey,,,,,,,Version 5,,0.0,White Catholics,No,All others,,,No,All others,,
9799.0,,The Republican candidate,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,Yes,,1.0,No,Only regular land-line phone service,,No,,,,Approve,,,,,,,,,,,Not too closely,Somewhat or not too closely,,No,2.0,,Yes,,,,,,,,,,,,,No,Yes,No,,,,,,,,,,,,,45+,65+,,,,,,,,No,Omit,,,,,White,White,National questionnaire,White,White,,,,East,Catholic,Catholic,Catholic,,Female,White women,,Suburbs,Suburbs,English, New York,Born-again but not Tea Party supporter,Strongly oppose,Oppose,Telephone survey,,,,,,,Version 5,,0.0,White Catholics,,White Born-again/Evangelical Christians,,,No,All others,,
9771.0,,The Republican candidate,,,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,20.0,,,,,No,,,,,,Is fair to most Americans,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,,,,,3.0,Government is doing too many things better left to businesses and individuals,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,,,No,Worse than life today,,Illegal,,,,,,,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,,,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,Stayed about the same,,,East,,,,No,Female,White women,,Suburbs,Suburbs,English, New York,,,,Telephone survey,,,Seriously off on the wrong track,,,,Version 4,,0.0,,No,,,,,,,
9766.0,,The Republican candidate,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,,23.0,,,,,No,,,,,,Favors the wealthy,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Omit,,,,,,5.0,Government is doing too many things better left to businesses and individuals,,,,Offered a chance to apply for legal status,,,,,,,,,,,,No,Worse than life today,,Omit,,,,,,,,,,45+,65+,,,,,,,,,,Conservative,,,,White,White,National questionnaire,White,White,Gotten worse,,,East,,,,No,Male,White men,,Suburbs,Suburbs,English, New York,,,,Telephone survey,,,Seriously off on the wrong track,,,,Version 4,,0.0,,,,,,,,,
9764.0,,The Republican candidate,,,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,All others,All others,,,,Complete,,,,,23.0,,,,,Omit,,,,,,Favors the wealthy,High school graduate,No college degree,High school graduate or less,Non white no college degree,Unfavorable,Favorable,,,,,,5.0,Omit,,,,Omit,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,,,,No,About the same,,Legal,,,,,,,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,All others,,,Moderate,,Conservative Republicans,Mod./Liberal Republicans,Other,Other,National questionnaire,Other,Other,Gotten worse,,,East,,,,No,Male,All other races,,"Cities 10,000-50,000",Small Cities/Rural,English, New York,,,,Telephone survey,,,Seriously off on the wrong track,,,,Version 4,,0.0,,No,,,,,,,
9762.0,,The Republican candidate,,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,,,,Complete,,,,,18.0,,,,,Yes,,,,,,Is fair to most Americans,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Unfavorable,Unfavorable,,,,,,3.0,Government should do more to solve problems,,,,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,,,,Yes,Worse than life today,,Legal,,,,,,,,,,18-44,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Democratic Women,Non-White Democrats,,,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Black,National questionnaire,Hispanic/Latino,Hispanic/Latino,Stayed about the same,,,East,,,,No,Female,Latino women,,Suburbs,Suburbs,English, New York,,,,Telephone survey,,,Seriously off on the wrong track,,,,Version 4,,0.0,,No,,,,,,,
96372.0,Did not vote,The Republican candidate,Illegal,Illegal in most cases,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Once a week,Weekly,All others,Complete,,,No,Call 3,9.0,,,No,,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Worse,,,,,1.0,,,,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,,,No,,All others,,Yes,,,,,,,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,,Conservative,36.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,,,,East,Jewish,Jewish,Jewish,,Female,White women,Married women,"Cities over 500,000","Cities over 50,000",English, New York,,,,Election day exit poll,,,,Only some of the time,Only some of the time or never,No,Version 3,,0.95948714017868,White Jewish,No,All others,,,No,All others,,
50439.0,Did not vote,The Republican candidate,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,Yes,Call 1,23.0,Yes,Only cell phone service,,Yes,,,,Disapprove,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,Somewhat closely,Somewhat or not too closely,,No,5.0,,No,,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,No,No,No,,,,,,,,,,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,No,No,Moderate,15.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,,,,East,None,None,None,,Female,White women,,Rural,Small Cities/Rural,English, New York,Born-again but not Tea Party supporter,Neutral,Neutral,Election day exit poll,,,,,,,Version 5,,0.840393900871277,White none,Yes,White Born-again/Evangelical Christians,,,No,All others,,
96368.0,Andrew Cuomo,The Republican candidate,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,Very closely,Extremely or very closely,,Call 3,19.0,,,,,,Approve,Somewhat approve,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,,,3.0,,,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Approve,Foreign policy,,,No,,,,,,,Worried,Somewhat worried,Disapprove,Somewhat disapprove,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,,,Conservative,21.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,,,,East,,,,,Male,White men,,Suburbs,Suburbs,English, New York,,,,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,Version 1,Yes,1.10823249816895,,Yes,,,,,,,
75256.0,Andrew Cuomo,The Republican candidate,Legal,Legal in all cases,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Never,Never,All others,Complete,,,No,Call 2,12.0,,,No,,,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,About the same,,,,,1.0,,,,The Republican candidate,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,,,,No,,All others,,Yes,,,,,,,,,18-44,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,,,Moderate,86.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,,,,East,None,None,None,,Female,White women,Married women,"Cities over 500,000","Cities over 50,000",English, New York,,,,Election day exit poll,,,,Never,Only some of the time or never,No,Version 3,,1.3418515920639,White none,No,All others,,,No,All others,,
52147.0,Andrew Cuomo,The Republican candidate,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,,Complete,,,,Call 1,24.0,,,,,Yes,,,,,,Favors the wealthy,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,,,,,4.0,Government is doing too many things better left to businesses and individuals,,,,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,,,No,Worse than life today,,Illegal,,,,,,,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,,,Moderate,95.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,Stayed about the same,,,East,,,,Yes,Female,White women,,Suburbs,Suburbs,English, New York,,,,Election day exit poll,,,Seriously off on the wrong track,,,,Version 4,,1.19927036762238,,No,,,,,,,
77464.0,Andrew Cuomo,The Republican candidate,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,No,Call 2,4.0,Yes,Both regular land-line and cell phone service,,No,,,,Disapprove,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,Somewhat closely,Somewhat or not too closely,,No,2.0,,No,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,Yes,Yes,No,,,,,,,,,,,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,No,Yes,Moderate,71.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,,,,East,Catholic,Catholic,Catholic,,Female,White women,,Suburbs,Suburbs,English, New York,Tea Party supporter and not born-again,Somewhat support,Support,Election day exit poll,,,,,,,Version 5,,1.87345027923584,White Catholics,No,All others,,,No,All others,,
51895.0,Andrew Cuomo,The Republican candidate,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,Very closely,Extremely or very closely,,Call 1,24.0,,,,,,Disapprove,Strongly disapprove,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,,,4.0,,,,,,,,,,,,,Disapprove,Foreign policy,,,No,,,,,,,Worried,Very worried,Disapprove,Somewhat disapprove,,,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,,,Moderate,95.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,,,,East,,,,,Female,White women,,Suburbs,Suburbs,English, New York,,,,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,Version 1,No,1.14772891998291,,No,,,,,,,
76968.0,Andrew Cuomo,The Republican candidate,Illegal,Illegal in all cases,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,A few times a month,Occasionally,Protestant/Do not attend weekly,Complete,,,Yes,Call 2,3.0,,,No,,,,,,,,,No high school diploma,No college degree,High school graduate or less,White no college degree,,,Worse,,,,,1.0,,,,The Republican candidate,,,,,,,,,,,,,No,,All others,,,,,,,,,,,18-44,18-64,Men without children,,,,,,,,,,113.0,,,White,White,National questionnaire,White,White,,,,East,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,,Male,White men,,"Cities over 500,000","Cities over 50,000",English, New York,,,,Election day exit poll,,,,Most of the time,Just about always or most of the time,No,Version 3,,1.00841963291168,White Protestants,,White Born-again/Evangelical Christians,,,Yes,White Protestant evangelical,,
75006.0,Andrew Cuomo,The Republican candidate,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,,Complete,,,,Call 2,9.0,,,,,No,,,,,,Is fair to most Americans,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,,,,,1.0,Government is doing too many things better left to businesses and individuals,,,,Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,,,No,Worse than life today,,Legal,,,,,,,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,,,Conservative,36.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,Gotten better,,,East,,,,No,Female,White women,,"Cities over 500,000","Cities over 50,000",English, New York,,,,Election day exit poll,,,Seriously off on the wrong track,,,,Version 4,,0.771598756313324,,No,,,,,,,
