ID,SENMS14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CONTACTCHILDERS,CONTACTCOCHRAN,CONTACTMS14,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,GEOCODE,GOVTDO10,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,LATINO,MARRIED,MCDANCHILDERS,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,REGION,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TEABRN,TEAPARTY,TEAPARTY3,TELEPOLL,TRACK,VERSION,WEIGHT,WHNCLINC,WHTEVANG,ZIPCODE
76523.0,Thad Cochran,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 2,1.0,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,3.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,,,Worried,Very worried,Disapprove,Strongly disapprove,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,113.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,South,Female,White women,,Rural,Small Cities/Rural, Mississippi,,,,Election day exit poll,,Version 1,1.02325177192688,No,,39339.0
64934.0,Thad Cochran,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,Call 1,2.0,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,1.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",No,Yes,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,38.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,South,Male,White men,Married men,Suburbs,Suburbs, Mississippi,,,,Election day exit poll,,Version 3,1.07705569267273,No,White Born-again/Evangelical Christians,39056.0
62990.0,Thad Cochran,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 1,1.0,,,,College graduate,College graduate,More than High school graduate,White college degree,,,3.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",No,,,Worried,Very worried,Disapprove,Strongly disapprove,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,113.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,South,Female,White women,,Rural,Small Cities/Rural, Mississippi,,,,Election day exit poll,,Version 1,1.01117467880249,No,,39339.0
76493.0,Thad Cochran,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,Call 2,2.0,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,1.0,,,,,,,,,,No,,,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,38.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,South,Female,White women,,Suburbs,Suburbs, Mississippi,Both Tea Party supporter and born-again,Strongly support,Support,Election day exit poll,,Version 5,1.04198706150055,,White Born-again/Evangelical Christians,39056.0
64888.0,Thad Cochran,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,2.0,,,,College graduate,College graduate,More than High school graduate,White college degree,,,1.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,,,Not worried,Not at all worried,Disapprove,Strongly disapprove,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,38.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,South,Female,White women,,Suburbs,Suburbs, Mississippi,,,,Election day exit poll,,Version 1,1.02968871593475,No,,39056.0
76468.0,Thad Cochran,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Yes,Call 2,3.0,,,,College graduate,College graduate,More than High school graduate,White college degree,,,2.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",No,Yes,,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,97.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,South,Female,White women,Married women,Suburbs,Suburbs, Mississippi,,,,Election day exit poll,,Version 3,1.12063026428223,No,White Born-again/Evangelical Christians,39047.0
91897.0,Thad Cochran,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 3,3.0,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,2.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",No,,,Worried,Somewhat worried,Disapprove,Strongly disapprove,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,97.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,South,Male,White men,,Suburbs,Suburbs, Mississippi,,,,Election day exit poll,,Version 1,1.18618071079254,No,,39047.0
76443.0,Thad Cochran,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 2,1.0,,,,College graduate,College graduate,More than High school graduate,White college degree,,,3.0,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,Yes,,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Liberal,113.0,Moderate/Liberal Republicans,Liberal Independents,White,White,National questionnaire,White,White,South,Male,White men,Married men,Rural,Small Cities/Rural, Mississippi,,,,Election day exit poll,,Version 2,1.05768990516663,No,,39339.0
64841.0,Thad Cochran,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,Call 1,2.0,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,1.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",No,,,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,38.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,South,Female,White women,,Suburbs,Suburbs, Mississippi,Neither,Somewhat oppose,Oppose,Election day exit poll,,Version 5,1.04198706150055,No,All others,39056.0
78336.0,Thad Cochran,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 2,4.0,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,2.0,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",No,,,Worried,Somewhat worried,Disapprove,Strongly disapprove,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,104.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,South,Male,White men,,Rural,Small Cities/Rural, Mississippi,,,,Election day exit poll,,Version 1,0.300017148256302,No,,39577.0
62873.0,Thad Cochran,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Not complete,,Call 1,3.0,No,No,Neither of them,,,,,,,2.0,Government is doing too many things better left to businesses and individuals,,,,,,,,,No,,,,,,,45+,65+,,,,,,,,94.0,,,White,White,State questionnaire,White,White,South,Female,White women,,Suburbs,Suburbs, Mississippi,,Neutral,Neutral,Election day exit poll,Seriously off on the wrong track,Version 1,0.936535716056824,,,39047.0
91810.0,Thad Cochran,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,Call 3,3.0,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,2.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",No,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,97.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,South,Female,White women,,Suburbs,Suburbs, Mississippi,Born-again but not Tea Party supporter,Neutral,Neutral,Election day exit poll,,Version 5,1.12063026428223,No,White Born-again/Evangelical Christians,39047.0
64766.0,Thad Cochran,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Not complete,,Call 1,3.0,No,No,Neither of them,,,,,,,3.0,Government is doing too many things better left to businesses and individuals,,,,,,,,,No,,,,,,,45+,18-64,,,,,,,,74.0,,,White,White,State questionnaire,White,White,South,Male,White men,,Rural,Small Cities/Rural, Mississippi,,Strongly support,Support,Election day exit poll,Seriously off on the wrong track,Version 1,1.25828623771667,,,39759.0
64685.0,Thad Cochran,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,No,Call 1,1.0,,,,No high school diploma,No college degree,High school graduate or less,White no college degree,,,3.0,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",No,,,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Conservative,113.0,Moderate/Liberal Republicans,Conservative Independents,White,White,National questionnaire,White,White,South,Female,White women,,Rural,Small Cities/Rural, Mississippi,Tea Party supporter and not born-again,Somewhat support,Support,Election day exit poll,,Version 5,1.01117467880249,Yes,All others,39339.0
64682.0,Thad Cochran,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 1,2.0,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,1.0,,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",No,Yes,,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,38.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,South,Female,White women,Married women,Suburbs,Suburbs, Mississippi,,,,Election day exit poll,,Version 2,1.04198706150055,No,,39056.0
64660.0,Thad Cochran,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Not complete,,Call 1,3.0,No,Yes,Only Cochran,,,,,,,3.0,Government is doing too many things better left to businesses and individuals,,,,,,,,,No,,,,,,,45+,65+,,,,,,,,74.0,,,White,White,State questionnaire,White,White,South,Female,White women,,Rural,Small Cities/Rural, Mississippi,,Strongly support,Support,Election day exit poll,Seriously off on the wrong track,Version 1,1.21731674671173,,,39759.0
76244.0,Thad Cochran,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Not complete,,Call 2,4.0,No,No,Neither of them,,,,,,,2.0,Government is doing too many things better left to businesses and individuals,,,,,,,,,No,,,,,,,45+,65+,,,,,,,,47.0,,,White,White,State questionnaire,White,White,South,Male,White men,,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,,Somewhat support,Support,Election day exit poll,Seriously off on the wrong track,Version 1,0.979617476463318,,,39532.0
76621.0,Thad Cochran,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Yes,Call 2,1.0,,,,College graduate,College graduate,More than High school graduate,White college degree,,,3.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",No,,,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,113.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,South,Female,White women,,Rural,Small Cities/Rural, Mississippi,Both Tea Party supporter and born-again,Strongly support,Support,Election day exit poll,,Version 5,1.01117467880249,No,White Born-again/Evangelical Christians,39339.0
64644.0,Thad Cochran,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,Call 1,2.0,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,1.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,,,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Liberal,38.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,South,Male,White men,,Suburbs,Suburbs, Mississippi,Both Tea Party supporter and born-again,Somewhat support,Support,Election day exit poll,,Version 5,1.08991968631744,No,White Born-again/Evangelical Christians,39056.0
91648.0,Thad Cochran,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,3.0,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,2.0,,Went too far,,,,,,,,No,Yes,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,97.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,South,Female,White women,Married women,Suburbs,Suburbs, Mississippi,,,,Election day exit poll,,Version 2,1.12063026428223,,,39047.0
90719.0,Thad Cochran,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 3,4.0,,,,College graduate,College graduate,More than High school graduate,White college degree,,,2.0,,,,,,,,,,No,,,Worried,Somewhat worried,Disapprove,Strongly disapprove,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,104.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,South,Male,White men,,Rural,Small Cities/Rural, Mississippi,,,,Election day exit poll,,Version 1,0.300017148256302,No,,39577.0
64417.0,Thad Cochran,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,Call 1,1.0,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,3.0,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",No,Yes,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,113.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,South,Male,White men,Married men,Rural,Small Cities/Rural, Mississippi,,,,Election day exit poll,,Version 3,1.05768990516663,Yes,White Born-again/Evangelical Christians,39339.0
64588.0,Thad Cochran,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,All others,All others,Complete,,Call 1,1.0,,,,,,,,,,3.0,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",No,,,Worried,Very worried,Disapprove,Strongly disapprove,18-44,18-64,Independent/Something else,Non-black non-Democrat,All Other,Something else,Independent Women,All others,,113.0,,,Other,Other,National questionnaire,Other,Other,South,Female,All other races,,Rural,Small Cities/Rural, Mississippi,,,,Election day exit poll,,Version 1,1.0533561706543,,,39339.0
64474.0,Thad Cochran,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,2.0,,,,College graduate,College graduate,More than High school graduate,White college degree,,,1.0,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,Yes,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,38.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,South,Female,White women,Married women,Suburbs,Suburbs, Mississippi,,,,Election day exit poll,,Version 2,1.02968871593475,No,,39056.0
