ID,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CHRISTIEAPP,CHRISTIEAPP2,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBOOKER,FAVDEM2,FAVMENENDEZ,FAVREP2,FORTRUMPG,GEOCODE,GOVNJ17,GUADAGNOCHRISTIE,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME17,INCWHITE,ISSUE17NJ,LATINO,MURPHYGOLDMAN,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,STANUM,STECONBETNJ,SUBURBWHITE,TELEPOLL,TIME17,TIME17MONTH,TIME17WEEK,TRUMP2,TRUMP4,UNIONHH12,VERSION,WEIGHT,WHNCLINC,ZIPCODE
225072.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,Call 2,10.0,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,,1.0,Phil Murphy,,,,,,,,,,No,,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent men,Independent,All others,,32.0,,,Black,Black,State questionnaire,Black,Non-white,Black,East,Male,Black men,Suburbs,Suburbs,New Jersey,,Other,Election day exit poll,,,,,,,Version 4,3.55539774894714,,7018.0
225073.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,Call 2,10.0,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,,1.0,Phil Murphy,,,,,,,,,,No,,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent men,Independent,All others,,32.0,,,Black,Black,State questionnaire,Black,Non-white,Black,East,Male,Black men,Suburbs,Suburbs,New Jersey,,Other,Election day exit poll,,,,,,,Version 4,3.55539774894714,,7018.0
225074.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 2,2.0,Strongly disapprove,Strongly or somewhat disapprove,Postgraduate study,College graduate,More than High school graduate,White college degree,White women college graduates,Omit,Favorable,Omit,Unfavorable,To express opposition to Donald Trump,5.0,Phil Murphy,Worse of her,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Health care,No,Omit,18-44,18-64,,,,,,,Moderate,29.0,,,White,White,State questionnaire,White,White,White,East,Female,White women,Suburbs,Suburbs,New Jersey,Staying about the same,White suburban women,Election day exit poll,Before that,Before that,Before that,Strongly or Somewhat disapprove,Somewhat disapprove,No,Version 3,1.05624151229858,No,8204.0
225075.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 2,11.0,Somewhat approve,Strongly or somewhat approve,Postgraduate study,College graduate,More than High school graduate,White college degree,White men college graduates,Unfavorable,Unfavorable,Favorable,Unfavorable,To express support for Donald Trump,3.0,Kim Guadagno,Have no effect,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Property taxes,No,Worse of him,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Conservative,82.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,White,East,Male,White men,Suburbs,Suburbs,New Jersey,Getting worse,White suburban men,Election day exit poll,Before that,Before that,Before that,Strongly or Somewhat approve,Strongly approve,No,Version 1,1.88252341747284,No,7438.0
225076.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Call 2,9.0,Strongly disapprove,Strongly or somewhat disapprove,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Non-whites,Favorable,Favorable,Favorable,Unfavorable,To express opposition to Donald Trump,2.0,Phil Murphy,Worse of her,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Health care,No,Have no effect,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,98.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Non-white,Black,East,Male,Black men,Suburbs,Suburbs,New Jersey,Getting worse,Other,Election day exit poll,Before that,Before that,Before that,Strongly or Somewhat disapprove,Strongly disapprove,No,Version 1,0.664713382720947,No,7055.0
225077.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 2,7.0,,,Postgraduate study,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,,3.0,Kim Guadagno,,,,,,,,,,No,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,,84.0,,,White,White,State questionnaire,White,White,White,East,Male,White men,Suburbs,Suburbs,New Jersey,,White suburban men,Election day exit poll,,,,,,,Version 2,2.1837272644043,,7828.0
225079.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 2,7.0,,,College graduate,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,,3.0,Phil Murphy,,,,,,,,,,No,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,,84.0,,,White,White,State questionnaire,White,White,White,East,Male,White men,Suburbs,Suburbs,New Jersey,,White suburban men,Election day exit poll,,,,,,,Version 2,1.19245624542236,,7828.0
225080.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,All others,All others,Complete,Call 2,2.0,,,College graduate,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,,5.0,Phil Murphy,,,,,,,,,,No,,45+,65+,Democrat,Non-black Democrat,All Other,Democratic men,Democrat,Non-White Democrats,,2.0,,,Other,Other,State questionnaire,Other,Non-white,Other,East,Male,All other races,Suburbs,Suburbs,New Jersey,,Other,Election day exit poll,,,,,,,Version 4,0.920749962329865,,8221.0
225081.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 2,4.0,Strongly disapprove,Strongly or somewhat disapprove,College graduate,College graduate,More than High school graduate,White college degree,White women college graduates,Favorable,Favorable,Favorable,Unfavorable,To express opposition to Donald Trump,4.0,Phil Murphy,Worse of her,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Corruption in government,,Better of him,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Liberal,73.0,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,White,White,White,East,Female,White women,Suburbs,Suburbs,New Jersey,Getting worse,White suburban women,Election day exit poll,Before that,Before that,Before that,Strongly or Somewhat disapprove,Strongly disapprove,Yes,Version 1,0.621822416782379,No,7728.0
225082.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 2,9.0,Somewhat approve,Strongly or somewhat approve,College graduate,College graduate,More than High school graduate,White college degree,White men college graduates,Unfavorable,Favorable,Unfavorable,Unfavorable,Donald Trump was not a factor,2.0,Phil Murphy,Have no effect,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Property taxes,No,Worse of him,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Liberal,8.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,East,Male,White men,Suburbs,Suburbs,New Jersey,Getting worse,White suburban men,Election day exit poll,In October,In the last few days/In the last week/In October,Before that,Strongly or Somewhat disapprove,Strongly disapprove,No,Version 3,1.21955025196075,No,7024.0
225083.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,All others,All others,Complete,Call 2,12.0,,,College graduate,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,,4.0,Kim Guadagno,,,,,,,,,,No,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,All others,,68.0,,,Other,Other,State questionnaire,Other,Non-white,Other,East,Female,All other races,Suburbs,Suburbs,New Jersey,,Other,Election day exit poll,,,,,,,Version 2,1.8127464056015,,8852.0
225084.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 2,7.0,,,Postgraduate study,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,,3.0,Kim Guadagno,,,,,,,,,,No,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,,84.0,,,White,White,State questionnaire,White,White,White,East,Female,White women,Suburbs,Suburbs,New Jersey,,White suburban women,Election day exit poll,,,,,,,Version 2,2.11507129669189,,7828.0
225085.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Call 2,3.0,,,High school or less,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,5.0,Phil Murphy,,,,,,,,,,No,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,,20.0,,,Black,Black,State questionnaire,Black,Non-white,Black,East,Female,Black women,Suburbs,Suburbs,New Jersey,,Other,Election day exit poll,,,,,,,Version 4,0.914726972579956,,8075.0
225086.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 2,9.0,Somewhat disapprove,Strongly or somewhat disapprove,High school or less,No college degree,High school graduate or less,White no college degree,White men non college graduates,Omit,Unfavorable,Omit,Favorable,Donald Trump was not a factor,2.0,Other,Have no effect,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Omit,No,Have no effect,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Conservative,12.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,White,East,Male,White men,Suburbs,Suburbs,New Jersey,Staying about the same,White suburban men,Election day exit poll,In the last few days,In the last few days/In the last week/In October,In the last few days/In the last week,Strongly or Somewhat approve,Somewhat approve,No,Version 3,0.768448352813721,Yes,7071.0
225088.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,All others,All others,Complete,Call 2,2.0,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,,5.0,Kim Guadagno,,,,,,,,,,No,,18-44,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent men,Independent,All others,,2.0,,,Other,Asian,State questionnaire,Asian,Non-white,Asian,East,Male,All other races,Suburbs,Suburbs,New Jersey,,Other,Election day exit poll,,,,,,,Version 4,1.01957249641418,,8221.0
225089.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 2,2.0,Strongly disapprove,Strongly or somewhat disapprove,College graduate,College graduate,More than High school graduate,White college degree,White women college graduates,Favorable,Favorable,Omit,Unfavorable,Donald Trump was not a factor,5.0,Phil Murphy,Have no effect,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Corruption in government,No,Have no effect,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,29.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,East,Female,White women,Suburbs,Suburbs,New Jersey,Getting worse,White suburban women,Election day exit poll,In October,In the last few days/In the last week/In October,Before that,Strongly or Somewhat disapprove,Strongly disapprove,No,Version 3,1.1098610162735,No,8204.0
225090.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,All others,All others,Complete,Call 2,12.0,,,College graduate,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,,4.0,Phil Murphy,,,,,,,,,,No,,45+,18-64,Democrat,Non-black Democrat,All Other,Democratic men,Democrat,Non-White Democrats,,68.0,,,Other,Asian,State questionnaire,Asian,Non-white,Asian,East,Male,All other races,Suburbs,Suburbs,New Jersey,,Other,Election day exit poll,,,,,,,Version 2,1.08427834510803,,8852.0
225091.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,All others,All others,Complete,Call 2,7.0,,,College graduate,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,,3.0,Phil Murphy,,,,,,,,,,No,,45+,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent men,Independent,All others,,84.0,,,Other,Asian,State questionnaire,Asian,Non-white,Asian,East,Male,All other races,Suburbs,Suburbs,New Jersey,,Other,Election day exit poll,,,,,,,Version 2,1.19245624542236,,7828.0
225093.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,Call 2,8.0,Somewhat disapprove,Strongly or somewhat disapprove,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Non-whites,Favorable,Favorable,Unfavorable,Unfavorable,Donald Trump was not a factor,1.0,Phil Murphy,Have no effect,,,,,,,,Corruption in government,,Worse of him,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Liberal,52.0,Liberal Democrats,Liberal Democrats,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,East,Female,Latino women,Suburbs,Suburbs,New Jersey,Staying about the same,Other,Election day exit poll,In the last week,In the last few days/In the last week/In October,In the last few days/In the last week,Strongly or Somewhat disapprove,Strongly disapprove,No,Version 3,0.971224188804626,No,7087.0
225094.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 2,11.0,Strongly disapprove,Strongly or somewhat disapprove,Postgraduate study,College graduate,More than High school graduate,White college degree,White women college graduates,Favorable,Unfavorable,Favorable,Unfavorable,Donald Trump was not a factor,3.0,Kim Guadagno,Have no effect,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Corruption in government,No,Worse of him,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,82.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,East,Female,White women,Suburbs,Suburbs,New Jersey,Getting worse,White suburban women,Election day exit poll,In the last week,In the last few days/In the last week/In October,In the last few days/In the last week,Strongly or Somewhat disapprove,Strongly disapprove,No,Version 1,1.82333743572235,No,7438.0
225095.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 2,7.0,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,,3.0,Phil Murphy,,,,,,,,,,No,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,,84.0,,,White,White,State questionnaire,White,White,White,East,Male,White men,Suburbs,Suburbs,New Jersey,,White suburban men,Election day exit poll,,,,,,,Version 2,1.19245624542236,,7828.0
225096.0,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,Call 2,3.0,,,High school or less,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,5.0,Phil Murphy,,,,,,,,,,Yes,,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,,20.0,,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,East,Female,Latino women,Suburbs,Suburbs,New Jersey,,Other,Election day exit poll,,,,,,,Version 4,0.871818423271179,,8075.0
225098.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 2,12.0,,,College graduate,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,,4.0,Phil Murphy,,,,,,,,,,No,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,,68.0,,,White,White,State questionnaire,White,White,White,East,Female,White women,Suburbs,Suburbs,New Jersey,,White suburban women,Election day exit poll,,,,,,,Version 2,0.999452352523804,,8852.0
225099.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 2,2.0,,,College graduate,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,,5.0,Phil Murphy,,,,,,,,,,No,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,,2.0,,,White,White,State questionnaire,White,White,White,East,Female,White women,Suburbs,Suburbs,New Jersey,,White suburban women,Election day exit poll,,,,,,,Version 4,0.807714104652405,,8221.0
