ID,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CONMONUMENTS,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVDEM2,FAVREP2,FORTRUMPG,GEOCODE,GOVVA17,GUNOWNER12,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME17,INCWHITE,ISSUE17VA,LATINO,MARRIED,MCAULIFFEAPP,MCAULIFFEAPP2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACEREL17VA,RACERELGILLESPIE,RACERELNORTHAM,REGION,SEX,SEXBYRACE,SEXWED,STANUM,STECONBETVA,SUBURBWHITE,TELEPOLL,TIME17,TIME17MONTH,TIME17WEEK,TRUMP2,TRUMP4,VERSION,WEIGHT,WHNCLINC,WHTEVANG
224765.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,Call 2,6.0,Left in place,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,White women non college graduates,Unfavorable,Unfavorable,To express support for Donald Trump,5.0,Ed Gillespie,Yes,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Health care,No,No,Somewhat approve,Strongly or somewhat approve,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,8.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,Only Ed Gillespie,Only Ed Gillespie or both of them,Only Ed Gillespie or neither of them,South,Female,White women,Non married women, Virginia,Getting worse,,Election day exit poll,In October,In the last few days/In the last week/In October,Before that,Strongly or Somewhat approve,Somewhat approve,Version 1,1.08698654174805,No,White Born-again/Evangelical Christians
224767.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,All others,All others,Complete,No,Call 2,8.0,Removed,College graduate,College graduate,More than High school graduate,Non white college degree,Non-whites,Favorable,Unfavorable,To express opposition to Donald Trump,1.0,Ralph Northam,No,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Health care,No,No,Somewhat disapprove,Strongly or somewhat disapprove,18-44,18-64,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Non-White Democrats,Liberal,84.0,Liberal Democrats,Liberal Democrats,Other,Other,State questionnaire,Other,Non-white,Other,Only Ralph Northam,Only Ralph Northam or neither of them,Only Ralph Northam or both of them,South,Female,All other races,Non married women, Virginia,Staying about the same,Other,Election day exit poll,In the last few days,In the last few days/In the last week/In October,In the last few days/In the last week,Strongly or Somewhat disapprove,Strongly disapprove,Version 1,1.51463234424591,No,All others
224768.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,All others,All others,Complete,No,Call 2,8.0,Removed,College graduate,College graduate,More than High school graduate,Non white college degree,Non-whites,Favorable,Unfavorable,To express opposition to Donald Trump,1.0,Ralph Northam,No,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Health care,No,No,Somewhat disapprove,Strongly or somewhat disapprove,18-44,18-64,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Non-White Democrats,Liberal,84.0,Liberal Democrats,Liberal Democrats,Other,Other,State questionnaire,Other,Non-white,Other,Only Ralph Northam,Only Ralph Northam or neither of them,Only Ralph Northam or both of them,South,Female,All other races,Non married women, Virginia,Staying about the same,Other,Election day exit poll,In the last few days,In the last few days/In the last week/In October,In the last few days/In the last week,Strongly or Somewhat disapprove,Strongly disapprove,Version 1,1.51463234424591,No,All others
224769.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Yes,Call 2,2.0,Left in place,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,White men non college graduates,Unfavorable,Favorable,Donald Trump was not a factor,3.0,Ed Gillespie,Yes,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Taxes,No,Yes,Strongly disapprove,Strongly or somewhat disapprove,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,114.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Only Ralph Northam,Only Ralph Northam or neither of them,Only Ralph Northam or both of them,South,Male,White men,Married men, Virginia,Getting better,,Election day exit poll,Before that,Before that,Before that,Strongly or Somewhat approve,Somewhat approve,Version 1,1.25811278820038,No,White Born-again/Evangelical Christians
224771.0,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Yes,Call 2,7.0,Left in place,College graduate,College graduate,More than High school graduate,White college degree,White men college graduates,Unfavorable,Favorable,Donald Trump was not a factor,4.0,Ed Gillespie,Yes,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Health care,No,Yes,Strongly disapprove,Strongly or somewhat disapprove,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,11.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Only Ed Gillespie,Only Ed Gillespie or both of them,Only Ed Gillespie or neither of them,South,Male,White men,Married men, Virginia,Staying about the same,,Election day exit poll,Before that,Before that,Before that,Strongly or Somewhat approve,Strongly approve,Version 1,0.215500861406326,No,White Born-again/Evangelical Christians
224773.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,No,Call 2,10.0,Removed,College graduate,College graduate,More than High school graduate,Non white college degree,Non-whites,Favorable,Unfavorable,To express opposition to Donald Trump,1.0,Ralph Northam,No,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and non white",Gun policy,No,No,Strongly approve,Strongly or somewhat approve,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,55.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Non-white,Black,Only Ralph Northam,Only Ralph Northam or neither of them,Only Ralph Northam or both of them,South,Female,Black women,Non married women, Virginia,Staying about the same,Other,Election day exit poll,Before that,Before that,Before that,Strongly or Somewhat disapprove,Strongly disapprove,Version 3,0.777312695980072,No,All others
224776.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,Call 2,3.0,Left in place,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,White women non college graduates,Unfavorable,Unfavorable,Donald Trump was not a factor,3.0,Ralph Northam,Yes,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,No,Yes,Strongly approve,Strongly or somewhat approve,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Liberal,103.0,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,White,White,White,Both of them,Only Ed Gillespie or both of them,Only Ralph Northam or both of them,South,Female,White women,Married women, Virginia,Getting worse,,Election day exit poll,In October,In the last few days/In the last week/In October,Before that,Strongly or Somewhat approve,Somewhat approve,Version 3,0.678172409534454,Yes,White Born-again/Evangelical Christians
224783.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Not complete,,Call 2,3.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,White women non college graduates,Unfavorable,Favorable,Omit,3.0,Ed Gillespie,,,,,,,,,,No,,,,45+,65+,,,,,,,,103.0,,,White,White,State questionnaire,White,White,White,,,,South,Female,White women,, Virginia,,,Election day exit poll,Before that,Before that,Before that,,,Version 3,0.933048486709595,,
224786.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,,,,Complete,Yes,Call 2,6.0,Left in place,Some college/assoc. degree,No college degree,More than High school graduate,,,Unfavorable,Unfavorable,Donald Trump was not a factor,5.0,Ed Gillespie,Yes,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999",,Health care,No,Yes,Somewhat approve,Strongly or somewhat approve,45+,18-64,Independent/Something else,,,Independent women,Independent,,Moderate,8.0,Moderate/Liberal Republicans,Moderate Independents,,,State questionnaire,,,,Neither of them,Only Ralph Northam or neither of them,Only Ed Gillespie or neither of them,South,Female,,Married women, Virginia,Staying about the same,,Election day exit poll,In the last week,In the last few days/In the last week/In October,In the last few days/In the last week,Strongly or Somewhat disapprove,Somewhat disapprove,Version 1,1.03039467334747,No,All others
224788.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,Call 2,10.0,Removed,College graduate,College graduate,More than High school graduate,White college degree,White men college graduates,Favorable,Unfavorable,To express opposition to Donald Trump,1.0,Ralph Northam,No,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Health care,No,No,Somewhat approve,Strongly or somewhat approve,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Liberal,55.0,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,White,White,White,Only Ralph Northam,Only Ralph Northam or neither of them,Only Ralph Northam or both of them,South,Male,White men,Non married men, Virginia,Staying about the same,,Election day exit poll,Before that,Before that,Before that,Strongly or Somewhat disapprove,Strongly disapprove,Version 3,0.650520741939545,No,All others
224791.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Yes,Call 2,2.0,Left in place,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,White women non college graduates,Unfavorable,Unfavorable,Donald Trump was not a factor,3.0,Ed Gillespie,Yes,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Gun policy,No,Yes,Strongly disapprove,Strongly or somewhat disapprove,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,Conservative,114.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,White,Only Ed Gillespie,Only Ed Gillespie or both of them,Only Ed Gillespie or neither of them,South,Female,White women,Married women, Virginia,Getting worse,,Election day exit poll,Before that,Before that,Before that,Strongly or Somewhat approve,Strongly approve,Version 1,1.20448076725006,No,White Born-again/Evangelical Christians
224800.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,Yes,Call 2,10.0,Removed,High school or less,No college degree,High school graduate or less,Non white no college degree,Non-whites,Favorable,Omit,Omit,1.0,Ralph Northam,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Immigration,Yes,Yes,Somewhat approve,Strongly or somewhat approve,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,55.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Only Ralph Northam,Only Ralph Northam or neither of them,Only Ralph Northam or both of them,South,Male,Latino men,Married men, Virginia,Getting better,Other,Election day exit poll,In the last few days,In the last few days/In the last week/In October,In the last few days/In the last week,Strongly or Somewhat disapprove,Strongly disapprove,Version 3,0.697727024555206,No,All others
224803.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 2,3.0,Left in place,College graduate,College graduate,More than High school graduate,White college degree,White women college graduates,Unfavorable,Favorable,To express support for Donald Trump,3.0,Ed Gillespie,No,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Immigration,No,Yes,Strongly disapprove,Strongly or somewhat disapprove,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,103.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Only Ed Gillespie,Only Ed Gillespie or both of them,Only Ed Gillespie or neither of them,South,Female,White women,Married women, Virginia,Getting better,,Election day exit poll,In the last few days,In the last few days/In the last week/In October,In the last few days/In the last week,Strongly or Somewhat approve,Strongly approve,Version 3,1.00075697898865,No,All others
224809.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,Call 2,6.0,Left in place,Postgraduate study,College graduate,More than High school graduate,White college degree,White men college graduates,Unfavorable,Favorable,To express support for Donald Trump,5.0,Ed Gillespie,No,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Taxes,No,Yes,Somewhat disapprove,Strongly or somewhat disapprove,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,8.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Both of them,Only Ed Gillespie or both of them,Only Ralph Northam or both of them,South,Male,White men,Married men, Virginia,Getting better,,Election day exit poll,Before that,Before that,Before that,Strongly or Somewhat approve,Strongly approve,Version 1,1.05856966972351,No,All others
224810.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 2,2.0,Left in place,College graduate,College graduate,More than High school graduate,White college degree,White men college graduates,Unfavorable,Unfavorable,To express support for Donald Trump,3.0,Ed Gillespie,Yes,,,,,,,,Immigration,No,Yes,Strongly disapprove,Strongly or somewhat disapprove,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Conservative,114.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,White,Only Ed Gillespie,Only Ed Gillespie or both of them,Only Ed Gillespie or neither of them,South,Male,White men,Married men, Virginia,Getting worse,,Election day exit poll,Before that,Before that,Before that,Strongly or Somewhat disapprove,Somewhat disapprove,Version 1,1.34941017627716,No,All others
224812.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,No,Call 2,10.0,Removed,College graduate,College graduate,More than High school graduate,White college degree,White men college graduates,Favorable,Unfavorable,To express opposition to Donald Trump,1.0,Ralph Northam,No,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,No,No,Somewhat approve,Strongly or somewhat approve,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Liberal,55.0,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,White,White,White,Only Ralph Northam,Only Ralph Northam or neither of them,Only Ralph Northam or both of them,South,Male,White men,Non married men, Virginia,Staying about the same,,Election day exit poll,Before that,Before that,Before that,Strongly or Somewhat disapprove,Strongly disapprove,Version 3,0.697727024555206,No,All others
