ID,WEIGHT,GOVVA21,LGOVVA21,AGVA21,ABORT2,ABORTION,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BIDENPRES2,BIDENPRES4,BRNAGAIN,CALL,CDNUM,CHILD12,CONMONUMENTS,COUNT2,COUNTACC,DEMLIBERAL,EARLYVELECTION,EDUC18,EDUCATIONVA21,EDUCATIONVA21B,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVGOVVA21,FAVMCAULIFFE,FAVTRUMP,FAVYOUNGKIN,FORBIDENG,FORCANDGOV,GEOCODE,GUNOWNER12,HANDLECOVIDMCAULIFFE,HANDLECOVIDVA21,HANDLECOVIDYOUNGKIN,HANDLECRIMEMCAULIFFE,HANDLECRIMEVA21,HANDLECRIMEYOUNGKIN,HANDLEECONMCAULIFFE,HANDLEECONVA21,HANDLEECONYOUNGKIN,ISSUE21VA,LATINO,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,REPCONSERVATIVE,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,STANUM,STECVA,STECVA2,SUBURBWHITE,TELEPOLL,VAXMANDATEVA21,VAXSTATUS21,VERSION,VOTE2020,VOTEMETHOD,WHTEVANG,ZIPCODE
277302670.0,0.628782987594604,Terry McAuliffe,Hala Ayala,Mark Herring,Legal,Legal in most cases,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,All others,All others,Complete,,,Yes,Call 1,4.0,No,,Very confident or somewhat confident,Somewhat confident,,Election day,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",Some,A lot or Some,College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,For your candidate,3.0,,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,,No,Women without children,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Non-White Democrats,Moderate,279.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Other,State questionnaire,Other,Non-white,Other,South,,Female,All other races,Suburbs,Suburbs, Virginia,Not so good,Not so good or Poor,Other,Election day exit poll,Favor,,Version 2,,Election day,All others,23434.0
277302671.0,0.57892769575119,Terry McAuliffe,Hala Ayala,Mark Herring,Legal,Legal in all cases,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,No,Call 1,5.0,No,,Very confident or somewhat confident,Very confident,,Election day,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",Not much,Not much or Not at all,College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,Against his opponent,5.0,,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Both of them,Only Glenn Youngkin or Both,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,,No,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,98.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,South,,Female,White women,Suburbs,Suburbs, Virginia,Good,Excellent or Good,White suburban women,Election day exit poll,Favor,,Version 2,,Election day,All others,22973.0
277302672.0,0.877146124839783,Terry McAuliffe,Hala Ayala,Mark Herring,Legal,Legal in most cases,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,,No,Call 1,7.0,No,,Very confident or somewhat confident,Very confident,,Election day,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",Not much,Not much or Not at all,College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,Against his opponent,2.0,,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,,No,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,144.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,South,,Female,White women,Rural,Small Cities/Rural, Virginia,Good,Excellent or Good,Other,Election day exit poll,Favor,,Version 2,,Election day,All others,23117.0
277302673.0,0.593983709812164,Terry McAuliffe,Winsome Sears,Jason Miyares,Illegal,Illegal in all cases,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,All others,All others,Complete,,,Yes,Call 1,4.0,Yes,,Very confident or somewhat confident,Somewhat confident,,Election day,Bachelor's degree (BA or BS),A lot,A lot or Some,College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,For your candidate,3.0,,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,,No,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,All others,Conservative,279.0,Independent/Something else,Conservative Republicans,Other,Asian,State questionnaire,Asian,Non-white,Asian,South,,Female,All other races,Suburbs,Suburbs, Virginia,Good,Excellent or Good,Other,Election day exit poll,Opoose,,Version 2,,Election day,All others,23434.0
277302674.0,1.4923632144928,Terry McAuliffe,Hala Ayala,Mark Herring,Legal,Legal in all cases,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,No,Call 1,8.0,Yes,,Very confident or somewhat confident,Very confident,,Election day,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",Not much,Not much or Not at all,College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,For your candidate,1.0,,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,,No,Men with children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Liberal,60.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,South,,Male,White men,"Cities 50,000-500,000","Cities over 50,000", Virginia,Excellent,Excellent or Good,Other,Election day exit poll,Favor,,Version 2,,Election day,All others,22306.0
277302675.0,1.79118144512177,Terry McAuliffe,Hala Ayala,Mark Herring,,,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Strongly or somewhat approve,Strongly approve,,Call 1,2.0,,Removed,,,Not liberal enough,Election day,Never attended college,,,No college degree,High school graduate or less,White no college degree,White men non college graduates,Both of them,Favorable,Unfavorable,Favorable,To express support for Joe Biden,,3.0,Yes,,,,,,,,,,Taxes,No,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Liberal,298.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,South,Not conservative enough,Male,White men,"Cities 50,000-500,000","Cities over 50,000", Virginia,,,Other,Election day exit poll,,No,Version 1,Joe Biden,Election day,,23455.0
277302676.0,4.74512624740601,Glenn Youngkin,Winsome Sears,Jason Miyares,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Strongly or somewhat approve,Strongly approve,,Call 1,5.0,,Left in place,,,Too liberal,Election day,Never attended college,,,No college degree,High school graduate or less,White no college degree,White men non college graduates,Only Youngkin,Unfavorable,Omit,Favorable,To express opposition to Joe Biden,,2.0,Yes,,,,,,,,,,Taxes,No,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,45.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,South,Not conservative enough,Male,White men,Rural,Small Cities/Rural, Virginia,,,Other,Election day exit poll,,,Version 1,Donald Trump,Election day,,23901.0
277302677.0,1.39459812641144,Glenn Youngkin,Winsome Sears,Jason Miyares,Illegal,Illegal in most cases,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,No,Call 1,1.0,No,,Very confident or somewhat confident,Somewhat confident,,Election day,Bachelor's degree (BA or BS),A lot,A lot or Some,College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,For your candidate,1.0,,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,,No,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,170.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,South,,Female,White women,Suburbs,Suburbs, Virginia,Good,Excellent or Good,White suburban women,Election day exit poll,Opoose,,Version 2,,Election day,All others,20136.0
277302678.0,0.942835092544556,Glenn Youngkin,Winsome Sears,Jason Miyares,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Strongly or somewhat disapprove,Strongly disapprove,,Call 1,5.0,,Left in place,,,Too liberal,Election day,Never attended college,,,No college degree,High school graduate or less,White no college degree,White women non college graduates,Only Youngkin,Unfavorable,Favorable,Favorable,To express opposition to Joe Biden,,5.0,Yes,,,,,,,,,,The economy/jobs,No,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,98.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,South,Not conservative enough,Female,White women,Suburbs,Suburbs, Virginia,,,White suburban women,Election day exit poll,,No,Version 1,Donald Trump,Election day,,22973.0
277302679.0,1.77369892597198,Glenn Youngkin,Winsome Sears,Jason Miyares,Illegal,Illegal in all cases,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,Yes,Call 1,4.0,No,,Very confident or somewhat confident,Somewhat confident,,Election day,Never attended college,A lot,A lot or Some,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,For your candidate,3.0,,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,,No,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,279.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,South,,Female,White women,Suburbs,Suburbs, Virginia,Not so good,Not so good or Poor,White suburban women,Election day exit poll,Favor,,Version 2,,Election day,White Born-again/Evangelical Christians,23434.0
277302680.0,1.61194515228271,Glenn Youngkin,Winsome Sears,Jason Miyares,Legal,Legal in all cases,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,,Yes,Call 1,7.0,No,,Very confident or somewhat confident,Somewhat confident,,Election day,Associate's degree (AA or AS),Some,A lot or Some,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,For your candidate,2.0,,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,,No,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,144.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,South,,Male,White men,Rural,Small Cities/Rural, Virginia,Not so good,Not so good or Poor,Other,Election day exit poll,Favor,,Version 2,,Election day,White Born-again/Evangelical Christians,23117.0
277302681.0,1.59040224552155,Glenn Youngkin,Winsome Sears,Jason Miyares,Illegal,Illegal in all cases,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,Yes,Call 1,4.0,No,,Very confident or somewhat confident,Somewhat confident,,Election day,Attended college but received no degree,A lot,A lot or Some,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,Omit,3.0,,Only Glenn Youngkin or Neither,Neither of them,Only Terry McAuliffe or Neither,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,,No,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,279.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,South,,Male,White men,Suburbs,Suburbs, Virginia,Not so good,Not so good or Poor,White suburban men,Election day exit poll,Opoose,,Version 2,,Election day,White Born-again/Evangelical Christians,23434.0
277302682.0,1.32958042621613,Glenn Youngkin,Winsome Sears,Jason Miyares,Illegal,Illegal in all cases,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,Yes,Call 1,5.0,No,,Very confident or somewhat confident,Somewhat confident,,Election day,Never attended college,A lot,A lot or Some,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,Against his opponent,5.0,,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,,No,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,98.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,South,,Female,White women,Suburbs,Suburbs, Virginia,Not so good,Not so good or Poor,White suburban women,Election day exit poll,Opoose,,Version 2,,Election day,White Born-again/Evangelical Christians,22973.0
277302683.0,1.82770252227783,Terry McAuliffe,Hala Ayala,Mark Herring,,,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,Strongly or somewhat approve,Strongly approve,,Call 1,8.0,,Left in place,,,About right,Election day,Associate's degree (AA or AS),,,No college degree,More than high school graduate,Non white no college degree,Non-whites,Omit,Omit,Omit,Omit,To express support for Joe Biden,,1.0,No,,,,,,,,,,The coronavirus pandemic,Yes,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Conservative,60.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,South,About right,Female,Latino women,"Cities 50,000-500,000","Cities over 50,000", Virginia,,,Other,Election day exit poll,,Yes,Version 1,Omit,Election day,,22306.0
277302684.0,0.839874923229218,Glenn Youngkin,Winsome Sears,Jason Miyares,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Strongly or somewhat disapprove,Strongly disapprove,,Call 1,7.0,,Left in place,,,Too liberal,Election day,Bachelor's degree (BA or BS),,,College graduate,More than high school graduate,White college degree,White women college graduates,Only Youngkin,Unfavorable,Favorable,Favorable,Joe Biden was not a factor,,2.0,Yes,,,,,,,,,,Education,No,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,144.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,South,About right,Female,White women,Rural,Small Cities/Rural, Virginia,,,Other,Election day exit poll,,Yes,Version 1,Donald Trump,Election day,,23117.0
277302685.0,2.20222902297974,Glenn Youngkin,Winsome Sears,Jason Miyares,Legal,Legal in all cases,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,,No,Call 1,2.0,Yes,,Very confident or somewhat confident,Very confident,,Election day,Attended college but received no degree,A lot,A lot or Some,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,For your candidate,3.0,,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,,No,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,298.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,South,,Female,White women,"Cities 50,000-500,000","Cities over 50,000", Virginia,Good,Excellent or Good,Other,Election day exit poll,Favor,,Version 2,,Election day,All others,23455.0
277302686.0,4.14983606338501,Glenn Youngkin,Winsome Sears,Jason Miyares,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Strongly or somewhat disapprove,Strongly disapprove,,Call 1,5.0,,Left in place,,,Too liberal,Election day,Never attended college,,,No college degree,High school graduate or less,White no college degree,White women non college graduates,Only Youngkin,Unfavorable,Favorable,Favorable,To express opposition to Joe Biden,,2.0,Yes,,,,,,,,,,Abortion,No,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,45.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,South,About right,Female,White women,Rural,Small Cities/Rural, Virginia,,,Other,Election day exit poll,,No,Version 1,Donald Trump,Election day,,23901.0
